Time,M024X,M024Y,M024Z,M025X,M025Y,M025Z,M026X,M026Y,M026Z,M027X,M027Y,M027Z,M028X,M028Y,M028Z,M029X,M029Y,M029Z,M030X,M030Y,M030Z,,,,
1.0417,154.186,132.538,1165.28,161.405,114.637,1005.82,161.875,101.073,497.757,148.883,-80.4977,120.487,107.748,-125.672,104.871,169.39,-19.4677,-21.1434,125.506,71.2603,-25.0394,,,,
1.05,155.518,137.502,1187.95,160.491,123.327,1027.23,161.838,101.456,517.866,153.374,-67.92,135.705,112.542,-114.896,122.174,170.973,-12.3872,-8.96233,0,0,0,,,,
1.0583,156.069,141.158,1209.47,158.904,130.92,1048.42,160.272,103.389,538.003,155.787,-56.2178,152.056,115.647,-105.946,138.98,175.173,-3.65788,10.5337,138.653,76.9682,-20.1575,,,,
1.0667,157.081,144.693,1230.5,157.831,137.659,1069.31,159.21,108.923,556.816,155.533,-50.3318,169.791,115.715,-100.264,154.708,181.511,2.54035,29.9485,141.133,86.2221,2.48277,,,,
1.075,157.793,148.913,1249.72,156.225,142.213,1089.54,157.205,120.25,572.78,154.274,-47.8474,187.639,114.752,-95.6418,171.049,186.253,9.79447,51.0781,145.393,97.4874,27.3822,,,,
1.0833,158.219,152.78,1267.44,154.431,144.62,1108.28,154.33,135.075,587.029,152.923,-43.6681,206.029,113.376,-90.6542,189.149,187.492,18.0467,77.6019,148.873,102.502,46.437,,,,
1.0917,158.338,156.569,1283.54,152.977,146.137,1125.15,151.237,150.986,600.147,150.738,-37.5278,224.958,111.457,-85.4284,208.029,191.873,27.0529,104.654,0,0,0,,,,
1.1,158.354,160.458,1297.78,151.951,147.112,1140.31,148.099,167.108,612.998,148.035,-30.8397,243.839,109.673,-80.0775,226.793,192.948,33.4321,127.33,144.256,106.464,80.3364,,,,
1.1083,158.264,163.762,1310.54,151.241,147.434,1154.05,144.714,183.183,626.523,145.459,-23.7137,262.542,107.887,-73.6703,244.922,189.661,41.7976,147.885,140.723,113.794,100.27,,,,
1.1167,157.475,166.504,1321.51,149.854,147.335,1167.11,141.385,198.298,640.984,143.169,-15.5559,280.808,106.147,-66.25,262.08,182.26,50.0326,167.73,135.623,123.561,120.374,,,,
1.125,156.658,169.335,1331.22,148.682,145.961,1178.94,138.718,212.311,655.743,140.415,-6.62506,297.792,104.292,-57.4232,277.679,175.112,58.7459,185.65,129.727,135.252,140.121,,,,
1.1333,156.044,172.46,1339.91,148.48,146.726,1189.89,137.13,224.812,671.252,138.495,5.24139,313.586,102.486,-46.9393,291.481,169.329,67.5284,199.782,127.242,151.566,161.377,,,,
1.1417,155.477,175.55,1347.77,148.716,147.628,1198.89,136.229,235.65,686.694,135.644,18.9313,327.337,100.834,-34.757,303.106,165.014,77.9276,211.854,126.454,170.859,182.301,,,,
1.15,154.769,178.094,1354.97,148.152,145.413,1207.71,135.195,244.402,702.195,134.323,33.9633,338.704,99.5568,-20.7492,312.265,162.643,96.0961,225.376,126.901,192.199,203.272,,,,
1.1583,154.195,180.018,1361.57,147.095,143.317,1216,134.156,251.896,716.954,133.493,50.1057,348.57,99.2043,-4.9234,318.849,164.591,120.981,242.883,127.404,215.732,223.998,,,,
1.1667,153.769,181.461,1367.79,148.406,142.787,1223.14,132.613,258.51,731.33,133.366,67.126,356.142,99.9741,12.9297,323.661,165.473,146.247,257.969,128.97,240.799,244.154,,,,
1.175,153.64,182.894,1373.74,149.954,142.102,1230.14,130.883,264.361,744.749,134.025,86.0979,362.268,100.837,32.4882,326.839,166.316,172.223,272.059,130.785,266.854,263.995,,,,
1.1833,153.522,184.069,1379.46,150.348,140.455,1236.92,128.683,268.909,757.508,135.403,105.638,367.454,103.158,54.1113,328.554,169.336,199.915,286.706,132.272,294.034,283.829,,,,
1.1917,153.726,185.682,1384.86,151.435,139.076,1243.68,125.628,272.512,769.419,137.568,126.482,371.618,105.795,77.2445,329.697,171.956,227.965,300.872,133.181,320.766,303.788,,,,
1.2,153.784,187.618,1389.77,152.877,138.136,1250.74,123.34,275.777,779.996,139.206,149.226,375.535,108.486,100.76,330.628,174.053,256.198,314.172,134.092,347.16,322.392,,,,
1.2083,153.473,190.091,1393.94,153.98,137.711,1258,120.995,278.803,789.574,141.383,172.133,379.393,111.53,125.25,331.899,175.935,283.879,326.507,133.921,372.087,339.352,,,,
1.2167,152.999,193.211,1397.49,155.05,138.165,1265.12,118.327,281.795,797.667,142.55,195.434,382.936,113.988,147.964,334.325,176.867,311.199,337.207,132.609,395.053,353.965,,,,
1.225,152.513,196.544,1400.44,155.776,139.131,1272.08,116.685,285.325,804.551,143.313,217.387,386.511,115.64,169.636,337.057,179.759,339.042,348.339,129.586,415.415,366.537,,,,
1.2333,152.236,199.925,1403.03,156.134,140.35,1278.07,116.135,289.811,810.687,143.46,237.206,390.257,117.07,189.869,340.126,0,0,0,125.171,433.405,376.476,,,,
1.2417,152.399,203.613,1405.72,156.839,142.917,1283.4,116.679,294.942,816.11,143.003,254.27,393.964,117.433,207.191,343.354,0,0,0,120.856,449.184,383.188,,,,
1.25,152.844,206.326,1408.06,157.04,146.038,1287.08,118.021,300.439,820.636,142.087,268.52,397.097,116.287,222.828,346.071,0,0,0,116.136,463.079,387.321,,,,
1.2583,153.482,209.232,1410.13,156.719,148.642,1290.2,119.956,305.806,824.314,140.829,280.301,399.425,114.848,235.762,348.372,0,0,0,113.047,474.831,389.153,,,,
1.2667,154.247,212.874,1411.92,156.525,152.337,1292,121.93,310.739,826.834,139.013,289.998,400.887,112.59,246.827,350.494,0,0,0,111.17,485.325,388.324,,,,
1.275,155.002,216.651,1412.82,156,156.57,1293.09,124.078,315.951,828.241,138.262,298.328,401.889,110.388,255.931,352.321,0,0,0,110.298,494.174,384.694,,,,
1.2833,155.786,220.81,1413.2,155.337,161.32,1293.32,125.56,320.668,828.328,137.254,305.193,401.924,108.378,263.617,353.211,0,0,0,110.055,501.847,379.21,,,,
1.2917,156.578,224.986,1412.86,154.218,166.207,1293.02,127.207,326.42,827.077,136.027,311.497,400.804,106.487,270.379,353.298,0,0,0,109.941,508.774,371.717,,,,
1.3,157.169,228.875,1411.84,152.218,171.464,1292.44,128.766,332.46,824.809,135.119,317.119,398.914,104.882,276.033,352.991,0,0,0,109.715,515.276,362.342,,,,
1.3083,157.871,233.075,1410.42,152.168,176.922,1289.96,130.171,338.659,821.504,134.577,322.253,396.095,103.62,281.265,351.711,0,0,0,109.779,520.479,352.046,,,,
1.3167,158.352,237.243,1408.3,151.752,182.389,1287.4,131.168,344.633,817.101,133.926,327.533,392.211,102.303,286.13,349.847,0,0,0,110,524.981,341.43,,,,
1.325,158.388,241.018,1405.58,150.652,188.054,1283.53,132.358,350.131,812.098,133.322,332.745,387.414,101.308,290.827,346.889,0,0,0,109.833,528.217,331.746,,,,
1.3333,158.649,245.285,1402.14,0,0,0,133.334,355.516,806.443,132.751,337.248,382.102,100.048,295.462,343.188,0,0,0,109.152,531.768,322.662,,,,
1.3417,158.593,249.475,1397.59,148.926,196.971,1274.6,134.882,361.285,799.706,131.592,341.535,375.844,98.5933,299.72,338.477,0,0,0,108.406,535.166,314.03,,,,
1.35,158.242,253.806,1392.11,149.406,203.036,1268.17,136.834,367.159,792.295,130.7,345.295,368.856,96.8317,304.189,332.588,0,0,0,108.027,538.75,304.817,,,,
1.3583,157.871,258.042,1385.68,150.082,209.274,1260.8,138.108,373.04,783.644,129.097,349.639,360.369,94.4977,308.108,325.256,0,0,0,108.035,542.527,295.514,,,,
1.3667,158.055,263.117,1378.6,150.569,215.201,1252.35,139.8,378.824,774.249,126.187,351.917,351.215,92.0235,310.093,314.763,0,0,0,106.416,549.127,288.194,,,,
1.375,157.885,268.539,1370.76,151.253,221.213,1242.64,141.434,384.533,763.981,122.231,349.256,342.118,88.3441,310.056,303.905,0,0,0,109.04,554.114,288.731,,,,
1.3833,157.459,274.234,1362.17,151.777,226.838,1231.87,141.986,390.534,753.308,118.635,343.994,333.215,84.6566,306.965,294.872,0,0,0,113.392,552.202,293.372,,,,
1.3917,156.455,280.005,1352.84,152.508,232.002,1220,141.308,397.015,742.559,116.384,339.661,326.1,83.0542,303.256,290.565,0,0,0,112.47,548.8,291.596,,,,
1.4,154.648,286.609,1343.26,153.489,236.573,1207.51,141.652,406.774,732.507,115.121,337.434,323.555,81.44,300.309,290.129,0,0,0,108.505,545.12,286.788,,,,
1.4083,152.688,291.56,1332.52,153.722,238.623,1194.8,139.461,424.242,727.939,113.394,337.175,326.735,80.2491,298.184,290.367,0,0,0,108.295,543.157,288.879,,,,
1.4167,150.167,296.514,1322.08,155.568,242.143,1183.93,135.309,445.576,731.362,113.024,336.611,332.557,80.1452,296.58,291.08,0,0,0,107.227,542.079,292.849,,,,
1.425,147.141,301.367,1311.2,158.986,246.168,1175.07,130.587,461.422,735.014,111.782,335.465,337.195,79.122,295.231,291.485,0,0,0,106.929,541.345,294.75,,,,
1.4333,144.957,304.664,1300.93,160.657,246.024,1169.32,128.428,470.694,736.08,110.737,334.754,337.022,78.8266,296.013,291.479,0,0,0,106.063,541.628,293.738,,,,
1.4417,143.366,305.992,1291.91,161.62,246.84,1166.98,127.595,476.714,735.231,110.906,338.355,335.679,78.7429,299.129,291.89,0,0,0,107.215,544.924,290.653,,,,
1.45,0,0,0,162.56,251.067,1166.46,126.876,481.565,734.432,111.283,345.805,335.484,78.3086,304.522,293.871,0,0,0,106.945,551.132,287.503,,,,
1.4583,0,0,0,161.725,256.052,1167.49,126.525,487.137,733.481,110.466,355.55,336.003,77.2404,311.117,297.271,0,0,0,105.434,558.962,284.677,,,,
1.4667,0,0,0,159.088,260.11,1168.26,126.207,493.297,733.191,109.462,364.827,337.741,75.9499,314.377,300.336,0,0,0,105.262,565.125,283.308,,,,
1.475,0,0,0,157.767,264.609,1169.13,125.027,499.722,733.132,107.703,366.029,339.169,75.8837,314.54,300.529,0,0,0,105.91,564.55,283.816,,,,
1.4833,0,0,0,157.887,269.586,1168.95,123.719,504.616,732.771,108.001,360.883,339.23,76.5648,312.623,299.075,0,0,0,105.831,560.785,284.449,,,,
1.4917,0,0,0,156.818,274.549,1169.06,122.477,506.061,731.365,109.676,355.377,338.494,77.6958,310.603,297.439,0,0,0,106.185,557.24,285.51,,,,
1.5,0,0,0,156.401,280.37,1169.39,121.569,505.624,729.224,109.738,353.071,337.496,77.9524,309.183,296.791,0,0,0,106.122,555.15,286.046,,,,
1.5083,0,0,0,155.152,285.541,1170.75,121.702,505.857,727.467,109.182,353.446,336.429,77.6685,308.775,296.738,146.091,462.251,286.917,105.642,554.446,286.456,,,,
1.5167,0,0,0,153.713,289.979,1173.18,122.347,506.908,725.746,109.032,355.021,335.877,77.5979,308.612,296.901,142.669,456.639,281.779,105.791,554.725,286.345,,,,
1.525,0,0,0,153.247,294.533,1176.29,123.217,507.753,724.305,109.373,355.028,335.764,77.7,308.924,296.957,145.431,460.434,282.504,106.115,555.047,286.12,,,,
1.5333,0,0,0,152.67,298.714,1179.76,124.754,508.032,724.116,109.859,354.751,336.044,77.8297,309.63,297.364,145.908,461.135,283.391,106.122,556.197,285.608,,,,
1.5417,0,0,0,152.426,303.277,1182.81,126.537,507.492,725.357,110.052,356.367,336.715,77.9081,310.386,298.05,146.547,462.956,283.844,106.275,557.222,285.308,,,,
1.55,0,0,0,152.056,307.063,1185.48,128.405,506.206,727.111,109.727,357.842,337.679,77.9401,310.721,298.685,146.889,464.543,283.331,106.469,557.667,285.198,,,,
1.5583,0,0,0,151.998,311.755,1188.72,129.796,504.614,728.41,110.171,357.585,338.103,78.0198,310.778,298.873,147.298,464.095,283.18,106.523,557.246,285.316,,,,
1.5667,0,0,0,152.28,315.507,1192.02,130.564,502.812,729.46,110.786,356.111,338.581,78.1957,310.553,299.046,147.253,463.543,282.786,106.601,557.083,285.353,,,,
1.575,0,0,0,152.194,319.652,1195.47,130.655,501.163,730.641,111.163,355.101,339.08,78.4055,310.538,299.251,147.461,463.03,283.025,106.638,556.612,285.41,,,,
1.5833,0,0,0,151.695,324.439,1199.82,130.194,499.77,731.678,111.404,355.27,339.477,78.5577,310.639,299.828,147.518,463.104,283.043,106.495,557.014,285.433,,,,
1.5917,0,0,0,151.238,328.92,1204.53,129.441,498.397,732.73,111.468,355.811,339.992,78.4427,310.946,300.378,147.778,463.355,283.027,106.483,556.722,285.389,,,,
1.6,0,0,0,150.063,333.395,1209.58,128.555,496.703,733.874,111.301,356.029,340.659,78.3074,311.105,300.953,147.666,463.667,282.899,106.516,557.019,285.386,,,,
1.6083,0,0,0,150.067,338.148,1215.57,127.404,494.62,735.104,111.17,355.985,341.219,78.1137,311.232,301.548,147.568,463.733,283.031,106.478,557.073,285.312,,,,
1.6167,0,0,0,149.211,343.001,1221.08,126.25,492.498,736.512,110.945,355.778,341.848,77.8983,311.309,302.043,147.419,463.673,283.116,106.396,557.111,285.442,,,,
1.625,0,0,0,148.255,348.254,1226.05,124.981,490.312,737.887,110.85,355.483,342.35,77.6149,311.364,302.353,147.667,463.651,283.319,106.287,556.834,285.596,,,,
1.6333,0,0,0,147.556,353.698,1230.3,123.683,488.327,739.14,110.982,354.813,342.852,77.4354,311.299,302.675,147.416,463.666,283.257,106.316,557.078,285.526,,,,
1.6417,139.214,377.685,1377.76,148.537,360.848,1233.78,122.234,486.66,740.084,111.049,354.168,343.21,77.3189,311.397,302.802,147.538,463.693,283.461,106.11,556.776,285.615,,,,
1.65,138.805,382.06,1383.13,145.709,364.33,1237.69,120.757,485.135,740.709,110.918,353.972,343.253,77.22,311.351,303.06,147.298,463.695,283.442,105.993,556.889,285.476,,,,
1.6583,137.724,385.177,1387.78,144.714,369.972,1240.91,119.166,483.629,741.235,110.867,354.017,343.298,77.1906,311.421,303.197,147.381,463.699,283.608,105.915,556.695,285.651,,,,
1.6667,136.614,388.214,1392.54,144.045,375.749,1243.69,117.359,481.84,741.925,110.941,354.063,343.601,77.1529,311.454,303.445,147.257,463.74,283.491,106.108,556.889,285.443,,,,
1.675,136.307,392.373,1397.02,143.364,381.484,1246.17,115.699,480.015,742.696,110.676,354.357,343.689,77.0788,311.526,303.679,147.154,463.844,283.444,105.909,556.99,285.501,,,,
1.6833,136.555,396.41,1401.41,142.777,386.923,1248.27,114.326,478.327,743.457,110.454,354.691,343.845,76.9613,311.58,303.985,147.103,463.895,283.457,105.86,557.131,285.481,,,,
1.6917,135.753,399.73,1405.51,142.205,391.856,1249.88,112.958,476.797,744.012,110.038,354.91,343.726,76.8245,311.693,304.12,147.393,463.917,283.743,105.778,557.166,285.645,,,,
1.7,135.019,403.121,1408.71,141.85,397.45,1251.58,111.787,475.497,744.467,110.082,354.991,343.893,76.7094,311.691,304.332,147.397,464.144,283.649,105.8,557.155,285.512,,,,
1.7083,135.032,406.864,1411.64,141.598,401.993,1252.93,110.739,474.421,744.865,110.167,354.663,344.186,76.5538,311.762,304.324,147.188,463.904,283.872,105.668,556.998,285.618,,,,
1.7167,134.855,410.173,1413.72,141.109,407.204,1253.39,109.482,473.254,745.107,110.062,354.324,344.278,76.4742,311.68,304.405,147.128,464.073,283.664,105.696,557.185,285.474,,,,
1.725,134.514,413.122,1415.28,140.565,411.936,1254.22,108.463,472.269,745.303,110.126,353.995,344.355,76.4033,311.67,304.312,146.928,463.91,283.845,105.568,557.203,285.619,,,,
1.7333,134.39,415.97,1416.44,140.377,416.269,1254.71,107.845,471.571,745.486,110.187,353.694,344.433,76.3587,311.703,304.216,147.083,464.053,283.722,105.628,557.247,285.437,,,,
1.7417,133.968,418.571,1417.37,139.697,420.707,1255.24,107.239,470.982,745.437,110.119,353.702,344.283,76.3801,311.623,304.121,147.169,464.093,283.759,105.708,557.102,285.466,,,,
1.75,133.562,421.255,1418.09,139.483,425.248,1255.93,106.951,470.489,745.408,110.225,353.532,344.309,76.3842,311.522,304.088,147.023,464.025,283.749,105.711,557.154,285.417,,,,
1.7583,132.987,423.816,1418.46,139.141,429.652,1256.22,106.718,470.083,745.29,110.189,353.513,344.162,76.3709,311.503,303.952,146.854,463.825,283.846,105.63,556.98,285.59,,,,
1.7667,132.314,426.23,1418.55,138.791,433.661,1256.27,106.63,469.643,745.188,110.232,353.417,344.111,76.3462,311.419,303.915,147.048,464.001,283.564,105.725,557.058,285.457,,,,
1.775,131.624,428.53,1418.46,138.495,437.356,1256.18,106.741,469.303,745.105,110.29,353.33,344.084,76.3428,311.398,303.802,146.859,463.753,283.61,105.756,556.998,285.527,,,,
1.7833,131.107,430.627,1418.28,138.982,441.724,1255.94,106.854,469.073,744.979,110.298,353.292,343.953,76.3437,311.332,303.84,146.76,463.799,283.38,105.877,557.265,285.427,,,,
1.7917,130.882,432.75,1417.99,137.971,444.343,1256.06,106.975,468.878,744.901,110.471,353.225,343.984,76.42,311.409,303.741,147.043,463.805,283.431,105.777,557.057,285.377,,,,
1.8,130.592,434.475,1417.65,137.697,447.555,1256.11,107.186,468.735,744.883,110.497,353.219,344.02,76.3917,311.463,303.734,147.228,464.062,283.291,105.901,557.202,285.205,,,,
1.8083,130.45,435.99,1417.28,137.525,450.844,1256.16,107.318,468.846,744.813,110.406,353.426,343.896,76.3154,311.47,303.787,147.222,464.053,283.154,106.077,557.239,285.126,,,,
1.8167,130.581,437.931,1416.87,137.264,453.696,1256.23,107.518,469.156,744.718,110.242,353.564,343.87,76.1826,311.495,303.83,146.881,463.903,283.159,106.029,557.339,285.196,,,,
1.825,130.804,439.578,1416.54,137.069,456.481,1256.22,107.634,469.715,744.477,109.954,353.84,343.664,75.9962,311.572,303.738,147.013,463.937,283.304,105.989,557.146,285.311,,,,
1.8333,130.761,440.687,1416.3,136.889,458.908,1256.06,107.821,470.346,744.172,109.574,353.927,343.415,75.9249,311.473,303.717,147.147,463.995,283.181,106.141,557.482,285.208,,,,
1.8417,130.564,441.765,1416.07,136.774,461.273,1255.91,107.975,471.022,743.905,109.675,353.908,343.431,75.8311,311.501,303.533,146.973,463.795,283.296,106.083,557.097,285.262,,,,
1.85,130.848,442.939,1416.07,136.892,463.511,1255.68,107.948,471.754,743.556,109.532,353.933,343.237,75.7958,311.398,303.481,147.058,463.914,283.081,106.184,557.24,285.11,,,,
1.8583,130.918,443.837,1416,136.753,465.686,1255.26,107.908,472.606,743.201,109.542,353.816,343.161,75.7528,311.396,303.336,146.974,463.696,283.174,106.125,557.043,285.22,,,,
1.8667,130.945,444.743,1415.98,136.585,467.637,1254.94,107.792,473.59,742.848,109.75,353.648,343.346,75.6971,311.363,303.312,147.152,463.802,282.971,106.15,557.468,285.269,,,,
1.875,130.848,445.534,1415.87,136.68,469.573,1254.5,107.547,474.646,742.466,109.652,353.709,343.267,75.6657,311.377,303.376,146.988,463.828,282.837,106.259,557.371,285.116,,,,
1.8833,130.623,446.349,1415.82,136.483,471.177,1254.08,107.213,475.72,742.193,109.604,353.778,343.417,75.6161,311.385,303.546,147.2,463.899,282.932,106.285,557.342,285.069,,,,
1.8917,130.442,447.173,1415.71,136.735,473.04,1253.98,106.868,476.849,742.035,109.559,354.072,343.456,75.4438,311.488,303.658,146.889,463.838,283.059,106.251,557.337,285.152,,,,
1.9,130.323,447.951,1415.56,136.632,474.594,1253.69,106.4,477.953,741.963,109.445,354.259,343.634,75.3522,311.532,303.951,146.949,464.01,283.019,106.236,557.561,285.074,,,,
1.9083,130.18,448.626,1415.51,136.707,475.888,1253.47,106.279,478.886,741.878,109.193,354.377,343.961,75.1842,311.702,304.124,146.728,463.926,283.118,106.26,557.478,285.204,,,,
1.9167,130.168,449.261,1415.54,136.793,477.339,1253.36,106.113,479.8,741.818,109.121,354.476,344.201,75.0662,311.722,304.496,146.795,464.103,282.96,106.354,557.613,285.07,,,,
1.925,130.208,449.807,1415.63,137.349,479.049,1253.37,106.041,480.569,741.82,108.935,354.582,344.431,74.9183,311.924,304.696,146.796,464.068,283.127,106.278,557.608,285.101,,,,
1.9333,130.298,450.386,1415.8,136.957,479.631,1253.57,106.045,481.072,741.957,108.864,354.629,344.717,74.632,312.036,304.97,146.809,464.121,283.05,106.308,557.798,284.843,,,,
1.9417,130.414,450.861,1416.04,137.029,480.804,1253.78,106.062,481.513,742.043,108.428,354.821,344.714,74.4287,312.085,305.16,146.832,464.072,283.187,106.455,557.744,284.889,,,,
1.95,130.518,451.382,1416.39,137.073,481.818,1253.99,106.223,481.778,742.182,108.241,354.839,344.949,74.085,312.183,305.449,146.69,463.978,283.163,106.599,557.693,284.878,,,,
1.9583,130.702,451.861,1416.77,137.323,483.063,1254.19,106.247,481.969,742.295,108.093,354.912,345.069,73.7573,312.335,305.583,146.464,463.674,283.173,106.381,557.616,285.099,,,,
1.9667,130.877,452.263,1417.15,137.364,484.016,1254.41,106.276,482.078,742.423,107.791,355.056,345.136,73.5171,312.359,305.836,146.604,463.905,282.937,106.64,557.703,284.906,,,,
1.975,130.954,452.601,1417.6,137.375,484.795,1254.59,106.248,482.127,742.554,107.733,355.037,345.375,73.2125,312.48,305.958,146.324,463.735,283.216,106.504,557.782,284.971,,,,
1.9833,130.914,452.9,1418.01,137.554,485.963,1254.88,106.16,482.26,742.586,107.401,355.16,345.311,72.9058,312.529,306.148,146.341,463.778,283.106,106.685,557.823,284.718,,,,
1.9917,130.929,453.253,1418.41,137.633,486.69,1255.12,106.209,482.392,742.559,107.213,355.18,345.371,72.5672,312.639,306.189,146.233,463.585,283.242,106.655,557.651,284.874,,,,
2,130.847,453.543,1418.73,137.607,487.373,1255.15,106.266,482.315,742.647,106.953,355.087,345.541,72.2616,312.728,306.246,146.209,463.683,283.089,106.723,557.802,284.787,,,,
2.0083,130.866,453.744,1418.87,137.696,488.24,1255.21,106.297,482.207,742.678,106.778,355.141,345.587,71.9622,312.71,306.319,146.099,463.587,283.097,106.709,557.858,284.834,,,,
2.0167,130.834,453.859,1419.06,137.852,488.582,1255.04,106.486,482.043,742.802,106.595,355.013,345.6,71.7304,312.706,306.374,145.996,463.539,283.069,106.738,557.803,284.798,,,,
2.025,130.905,453.937,1419.19,137.966,489.114,1254.89,106.604,481.794,742.832,106.48,354.904,345.532,71.5043,312.737,306.293,145.941,463.318,283.241,106.781,557.502,284.937,,,,
2.0333,130.987,453.903,1419.21,138.174,489.558,1254.86,106.87,481.368,742.879,106.449,354.811,345.436,71.3569,312.678,306.259,145.837,463.348,283.102,106.841,557.897,284.688,,,,
2.0417,131.102,453.924,1419.18,138.238,489.803,1254.73,107.225,480.814,742.952,106.4,354.627,345.354,71.2986,312.67,306.039,145.947,463.19,283.238,106.724,557.649,284.884,,,,
2.05,131.239,453.926,1419.13,138.347,490.196,1254.58,107.5,480.206,742.86,106.444,354.502,345.127,71.3597,312.532,305.853,145.944,463.129,283.062,106.818,557.646,284.818,,,,
2.0583,131.395,453.922,1419.02,138.483,490.491,1254.36,107.733,479.578,742.752,106.59,354.324,344.917,71.4022,312.502,305.471,146.105,463.098,283.075,106.762,557.472,284.915,,,,
2.0667,131.543,454.036,1418.89,138.835,490.829,1254.07,107.822,478.908,742.605,106.593,354.231,344.642,71.448,312.368,305.112,146.056,463.144,282.948,106.833,557.56,284.82,,,,
2.075,131.71,454.143,1418.64,138.656,490.748,1253.84,107.937,478.325,742.33,106.646,354.14,344.283,71.4873,312.247,304.78,145.996,463.054,282.843,106.902,557.567,284.755,,,,
2.0833,131.833,454.231,1418.38,138.805,490.681,1253.52,108.007,477.627,742.159,106.698,353.983,343.991,71.5567,312.038,304.487,146.06,462.958,282.83,106.832,557.536,284.753,,,,
2.0917,131.835,454.245,1418.07,138.989,490.69,1253.13,108.029,476.973,741.941,106.766,353.867,343.626,71.5885,311.976,304.08,146.176,462.844,282.923,106.746,557.306,284.956,,,,
2.1,131.875,454.297,1417.74,139.179,490.627,1252.71,108.017,476.225,741.748,106.803,353.693,343.317,71.6469,311.789,303.773,146.196,462.897,282.828,106.749,557.414,284.911,,,,
2.1083,131.829,454.272,1417.42,139.321,490.37,1252.27,108.083,475.45,741.601,106.807,353.467,343.111,71.6305,311.706,303.334,146.122,462.718,282.823,106.806,557.146,284.949,,,,
2.1167,131.811,454.215,1417.01,139.607,490.32,1251.8,108.31,474.926,741.457,106.721,353.27,342.748,71.6862,311.514,303.124,146.086,462.74,282.697,106.832,557.253,284.869,,,,
2.125,131.742,453.95,1416.58,139.799,490.195,1251.48,108.428,474.227,741.346,106.878,353.143,342.526,71.6825,311.474,302.749,146.108,462.53,282.776,106.808,557.098,284.999,,,,
2.1333,131.74,453.694,1416.18,139.973,489.893,1251.34,108.406,473.354,741.286,106.992,352.975,342.297,71.7873,311.263,302.415,146.148,462.548,282.727,106.809,557.17,284.899,,,,
2.1417,131.725,453.308,1415.82,140.114,489.845,1251.2,108.412,472.496,741.209,106.999,352.885,341.984,71.8396,311.128,302.086,146.086,462.434,282.718,106.795,557.047,285.023,,,,
2.15,131.745,452.961,1415.47,140.247,489.632,1251.12,108.543,471.782,741.126,107.012,352.756,341.797,71.8893,310.924,301.852,146.178,462.316,282.674,106.798,556.85,285.101,,,,
2.1583,131.791,452.56,1415.11,140.439,489.483,1251,108.665,471.251,741.137,107.022,352.629,341.453,71.9907,310.85,301.547,146.076,462.115,282.81,106.756,556.563,285.221,,,,
2.1667,131.879,452.153,1414.79,140.467,489.25,1250.92,108.834,470.629,741.045,107.041,352.611,341.146,72.0576,310.631,301.395,146.084,462.103,282.682,106.787,556.605,285.157,,,,
2.175,132,451.886,1414.63,140.716,488.984,1250.99,109.112,469.969,740.972,107.342,352.454,341.057,72.136,310.579,301.108,146.09,462.004,282.733,106.858,556.621,285.157,,,,
2.1833,132.166,451.61,1414.58,140.866,488.776,1251.07,109.203,469.156,740.984,107.215,352.488,340.775,72.2335,310.41,301.052,146.017,462.024,282.596,106.756,556.619,285.118,,,,
2.1917,132.401,451.308,1414.6,141.047,488.565,1251.05,109.438,468.432,741.072,107.31,352.415,340.665,72.3117,310.403,300.848,146.081,461.874,282.736,106.73,556.345,285.337,,,,
2.2,132.62,451.081,1414.7,141.248,488.226,1251.09,109.774,467.686,741.182,107.487,352.217,340.742,72.3676,310.345,300.761,146.068,461.923,282.669,106.786,556.424,285.287,,,,
2.2083,132.834,450.748,1414.81,141.586,488.02,1251.07,110.059,466.906,741.256,107.393,352.174,340.636,72.4156,310.248,300.707,146.079,461.917,282.621,106.795,556.339,285.322,,,,
2.2167,133.048,450.519,1415.02,141.715,487.475,1251.09,110.318,466.129,741.431,107.522,352.017,340.684,72.4427,310.127,300.721,146.077,461.904,282.6,106.814,556.352,285.325,,,,
2.225,133.13,450.027,1415.24,141.977,487.169,1251.1,110.571,465.42,741.627,107.439,351.946,340.546,72.4175,310.153,300.609,146.091,461.741,282.754,106.72,556.096,285.491,,,,
2.2333,133.258,449.55,1415.42,142.26,486.726,1251.15,110.672,464.548,741.769,107.641,351.791,340.538,72.5226,310.009,300.559,146.145,461.797,282.632,106.827,556.319,285.404,,,,
2.2417,133.529,449.263,1415.73,142.494,486.158,1251.22,110.953,463.769,741.94,107.725,351.645,340.547,72.5573,309.969,300.42,146.134,461.645,282.801,106.765,556.018,285.587,,,,
2.25,133.827,448.971,1415.97,142.699,485.604,1251.31,111.248,463.058,742.034,107.795,351.524,340.417,72.6283,309.823,300.348,146.127,461.669,282.702,106.853,556.057,285.545,,,,
2.2583,134.031,448.448,1416.13,142.867,484.775,1251.37,111.48,462.364,742.101,107.658,351.337,340.267,72.6905,309.724,300.134,146.111,461.507,282.811,106.749,555.757,285.726,,,,
2.2667,134.417,448.107,1416.35,143.183,484.158,1251.36,111.769,461.672,742.169,107.89,351.179,340.24,72.7513,309.592,299.975,146.076,461.486,282.672,106.834,555.828,285.678,,,,
