Time,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy
9.038,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.039,-0.072255,0.023833,0.698815,0.058385,-0.031147,0.002362,0,0
9.04,0.016049,0.024453,0.697543,-0.007499,-0.026755,-0.014502,0,0
9.041,0.016767,0.113945,0.867514,-0.044508,-0.003316,-0.002508,0,0
9.042,0.016767,0.113945,0.867514,-0.044508,-0.003316,-0.002508,0,0
9.043,-0.159696,0.113924,0.6943,-0.011283,0.011185,-0.002494,0,0
9.044,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.045,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.046,0.016557,0.024239,0.525757,0.025271,-0.003804,-0.014449,0,0
9.047,-0.071745,0.113605,0.524767,0.021132,-0.007789,0.014259,0,0
9.048,-0.071937,0.114502,0.694097,-0.011503,-0.030556,-0.019438,0,0
9.049,0.0167,0.201898,0.868497,-0.048607,-0.003433,-0.014522,0,0
9.05,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.051,0.016898,0.113849,0.524253,0.020972,-0.003472,-0.002543,0,0
9.052,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.053,-0.071369,0.113486,0.696242,-0.011578,0.015318,0.014348,0,0
9.054,-0.071369,0.113486,0.696242,-0.011578,0.015318,0.014348,0,0
9.055,0.017101,0.024281,0.524688,-0.040393,0.042329,-0.014368,0,0
9.056,-0.071302,0.025532,0.69526,-0.007479,0.015436,0.026363,0,0
9.057,-0.071369,0.113486,0.696242,-0.011578,0.015318,0.014348,0,0
9.058,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.059,0.017611,0.202066,0.524791,-0.048696,-0.003533,-0.014574,0,0
9.06,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.061,-0.071395,0.024557,0.695289,-0.007144,0.01517,-0.031202,0,0
9.062,-0.071367,0.025059,0.351894,-0.007293,-0.030987,-0.031395,0,0
9.063,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.064,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.065,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.066,0.016557,0.024239,0.525757,0.025271,-0.003804,-0.014449,0,0
9.067,0.017302,0.114232,0.352333,-0.011887,-0.026522,-0.002648,0,0
9.068,0.016767,0.113945,0.867514,-0.044508,-0.003316,-0.002508,0,0
9.069,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.07,0.016557,0.024239,0.525757,0.025271,-0.003804,-0.014449,0,0
9.071,-0.071369,0.113486,0.696242,-0.011578,0.015318,0.014348,0,0
9.072,0.016767,0.113945,0.867514,-0.044508,-0.003316,-0.002508,0,0
9.073,0.016257,0.024172,1.041562,-0.007254,-0.026673,-0.014405,0,0
9.074,0.016425,0.024334,0.869018,-0.040209,-0.003648,-0.014413,0,0
9.075,0.016425,0.024334,0.869018,-0.040209,-0.003648,-0.014413,0,0
9.076,-0.160545,0.024528,0.867589,-0.039755,-0.012098,-0.014453,0,0
9.077,-0.071395,0.024557,0.695289,-0.007144,0.01517,-0.031202,0,0
9.078,-0.160037,0.024313,0.695803,-0.006984,0.010853,-0.014399,0,0
9.079,-0.07171,0.023875,0.697746,-0.007279,0.014986,0.002442,0,0
9.08,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.081,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.082,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.083,-0.071369,0.113486,0.696242,-0.011578,0.015318,0.014348,0,0
9.084,-0.071053,0.114168,0.693786,-0.011442,0.015502,-0.019296,0,0
9.085,0.01696,0.024621,0.353837,-0.007588,-0.026854,-0.014553,0,0
9.086,-0.071306,0.024258,0.525826,-0.040139,-0.008064,0.002338,0,0
9.087,-0.071369,0.113486,0.696242,-0.011578,0.015318,0.014348,0,0
9.088,-0.072217,0.02409,0.869532,-0.04005,-0.007965,0.002389,0,0
9.089,0.105122,0.114008,0.526062,-0.044953,-0.045339,0.014141,0,0
9.09,-0.071849,0.114203,0.524633,-0.044499,-0.05379,0.014101,0,0
9.091,-0.071814,0.024472,0.697612,-0.072909,-0.031015,0.002284,0,0
9.092,-0.071982,0.024311,0.870156,-0.039955,-0.054041,0.002293,0,0
9.093,0.017337,0.024502,0.525312,-0.040298,-0.003747,-0.014465,0,0
9.094,0.016898,0.113849,0.524253,0.020972,-0.003472,-0.002543,0,0
9.095,0.016425,0.024334,0.869018,-0.040209,-0.003648,-0.014413,0,0
9.096,0.016425,0.024334,0.869018,-0.040209,-0.003648,-0.014413,0,0
9.097,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.098,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.099,0.016898,0.113849,0.524253,0.020972,-0.003472,-0.002543,0,0
9.1,-0.071159,0.024778,0.695913,-0.007048,-0.030906,-0.031298,0,0
9.101,-0.071032,0.201822,0.525305,-0.048536,-0.00785,0.002229,0,0
9.102,-0.071369,0.113486,0.696242,-0.011578,0.015318,0.014348,0,0
9.103,0.016898,0.113849,0.524253,0.020972,-0.003472,-0.002543,0,0
9.104,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.105,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.106,0.016898,0.113849,0.524253,0.020972,-0.003472,-0.002543,0,0
9.107,0.016767,0.113945,0.867514,-0.044508,-0.003316,-0.002508,0,0
9.108,0.0167,0.201898,0.868497,-0.048607,-0.003433,-0.014522,0,0
9.109,-0.071133,0.113707,0.696866,-0.011483,-0.030758,0.014252,0,0
9.11,0.016764,0.023958,0.869776,0.025516,-0.003722,-0.014351,0,0
9.111,0.016898,0.113849,0.524253,0.020972,-0.003472,-0.002543,0,0
9.112,0.016898,0.113849,0.524253,0.020972,-0.003472,-0.002543,0,0
9.113,-0.071563,0.024396,0.867833,0.025811,-0.007856,-0.031193,0,0
9.114,0.016453,0.024836,0.525623,-0.040359,-0.049805,-0.014607,0,0
9.115,-0.07171,0.023875,0.697746,-0.007279,0.014986,0.002442,0,0
9.116,-0.072217,0.02409,0.869532,-0.04005,-0.007965,0.002389,0,0
9.117,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.118,0.017337,0.024502,0.525312,-0.040298,-0.003747,-0.014465,0,0
9.119,0.016898,0.113849,0.524253,0.020972,-0.003472,-0.002543,0,0
9.12,-0.071369,0.113486,0.696242,-0.011578,0.015318,0.014348,0,0
9.121,-0.071369,0.113486,0.696242,-0.011578,0.015318,0.014348,0,0
9.122,0.016767,0.113945,0.867514,-0.044508,-0.003316,-0.002508,0,0
9.123,-0.071876,0.113701,0.868028,-0.044349,-0.007633,0.014294,0,0
9.124,0.0167,0.201898,0.868497,-0.048607,-0.003433,-0.014522,0,0
9.125,0.016391,0.114064,0.696039,-0.011798,-0.026423,-0.002596,0,0
9.126,0.104584,0.023734,1.043505,-0.007549,-0.02254,0.002437,0,0
9.127,0.016425,0.024334,0.869018,-0.040209,-0.003648,-0.014413,0,0
9.128,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.129,-0.159696,0.113924,0.6943,-0.011283,0.011185,-0.002494,0,0
9.13,-0.071369,0.113486,0.696242,-0.011578,0.015318,0.014348,0,0
9.131,-0.07171,0.023875,0.697746,-0.007279,0.014986,0.002442,0,0
9.132,-0.071814,0.024472,0.697612,-0.072909,-0.031015,0.002284,0,0
9.133,-0.071902,0.024772,0.867075,-0.039914,-0.007781,-0.031255,0,0
9.134,-0.071902,0.024772,0.867075,-0.039914,-0.007781,-0.031255,0,0
9.135,-0.160037,0.024313,0.695803,-0.006984,0.010853,-0.014399,0,0
9.136,0.016049,0.024453,0.697543,-0.007499,-0.026755,-0.014502,0,0
9.137,-0.071526,0.024653,1.03855,-0.072624,0.015326,-0.031167,0,0
9.138,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.139,-0.070965,0.113868,0.524322,-0.044438,-0.007732,0.014243,0,0
9.14,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.141,0.016829,0.024717,0.697098,-0.073069,-0.026698,-0.014518,0,0
9.142,-0.071814,0.024472,0.697612,-0.072909,-0.031015,0.002284,0,0
9.143,-0.072217,0.02409,0.869532,-0.04005,-0.007965,0.002389,0,0
9.144,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.145,0.016794,0.114447,0.524119,-0.044658,-0.049473,-0.002701,0,0
9.146,0.016557,0.024239,0.525757,0.025271,-0.003804,-0.014449,0,0
9.147,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.148,-0.071026,0.11467,0.350391,-0.011592,-0.030655,-0.019489,0,0
9.149,-0.159292,0.114307,0.52238,-0.044143,-0.011865,-0.002599,0,0
9.15,-0.070991,0.02494,0.523369,-0.040003,-0.00788,-0.031306,0,0
9.151,-0.07171,0.023875,0.697746,-0.007279,0.014986,0.002442,0,0
9.152,-0.072217,0.02409,0.869532,-0.04005,-0.007965,0.002389,0,0
9.153,-0.160037,0.024313,0.695803,-0.006984,0.010853,-0.014399,0,0
9.154,-0.160104,0.112267,0.696786,-0.011083,0.010735,-0.026414,0,0
9.155,0.017269,0.112456,0.526295,-0.044397,-0.003865,-0.026479,0,0
9.156,-0.159634,0.024696,0.523883,-0.039844,-0.012197,-0.014504,0,0
9.157,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.158,0.016764,0.023958,0.869776,0.025516,-0.003722,-0.014351,0,0
9.159,-0.071334,0.023756,0.869221,-0.039989,0.038093,0.002531,0,0
9.16,-0.071982,0.024311,0.870156,-0.039955,-0.054041,0.002293,0,0
9.161,-0.070991,0.02494,0.523369,-0.040003,-0.00788,-0.031306,0,0
9.162,0.016425,0.024334,0.869018,-0.040209,-0.003648,-0.014413,0,0
9.163,0.016764,0.023958,0.869776,0.025516,-0.003722,-0.014351,0,0
9.164,0.016764,0.023958,0.869776,0.025516,-0.003722,-0.014351,0,0
9.165,-0.07171,0.023875,0.697746,-0.007279,0.014986,0.002442,0,0
9.166,-0.072112,0.201493,1.041555,-0.015493,-0.030777,0.002288,0,0
9.167,0.016598,0.113783,1.040058,-0.011553,-0.026341,-0.002499,0,0
9.168,-0.1598,0.114522,0.694166,-0.076913,-0.034816,-0.002652,0,0
9.169,-0.071053,0.114168,0.693786,-0.011442,0.015502,-0.019296,0,0
9.17,-0.071053,0.114168,0.693786,-0.011442,0.015502,-0.019296,0,0
9.171,-0.07065,0.114551,0.521866,-0.044302,-0.007548,-0.019401,0,0
9.172,-0.159359,0.20226,0.523363,-0.048242,-0.011983,-0.014613,0,0
9.173,-0.070589,0.113749,0.695797,-0.077147,0.015375,0.014332,0,0
9.174,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.175,0.017269,0.112456,0.526295,-0.044397,-0.003865,-0.026479,0,0
9.176,0.017337,0.024502,0.525312,-0.040298,-0.003747,-0.014465,0,0
9.177,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.178,0.016391,0.114064,0.696039,-0.011798,-0.026423,-0.002596,0,0
9.179,-0.160104,0.112267,0.696786,-0.011083,0.010735,-0.026414,0,0
9.18,-0.159696,0.113924,0.6943,-0.011283,0.011185,-0.002494,0,0
9.181,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.182,0.017207,0.201684,0.696711,-0.015836,0.019517,-0.014469,0,0
9.183,0.017002,0.114166,0.868138,-0.044413,-0.049391,-0.002604,0,0
9.184,-0.071878,0.023713,0.87029,0.025676,-0.00804,0.002451,0,0
9.185,-0.071537,0.113324,0.868786,0.021377,-0.007708,0.014356,0,0
9.186,-0.071537,0.113324,0.868786,0.021377,-0.007708,0.014356,0,0
9.187,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.188,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.189,-0.071369,0.113486,0.696242,-0.011578,0.015318,0.014348,0,0
9.19,-0.071341,0.113988,0.352847,-0.011728,-0.030839,0.014155,0,0
9.191,-0.071537,0.113324,0.868786,0.021377,-0.007708,0.014356,0,0
9.192,0.017106,0.113568,0.868272,0.021217,-0.00339,-0.002446,0,0
9.193,-0.159696,0.113924,0.6943,-0.011283,0.011185,-0.002494,0,0
9.194,-0.159865,0.113763,0.866844,0.021672,-0.011841,-0.002485,0,0
9.195,0.0167,0.201898,0.868497,-0.048607,-0.003433,-0.014522,0,0
9.196,0.017509,0.113951,0.696352,-0.011642,-0.02644,-0.002551,0,0
9.197,-0.071561,0.114383,0.865572,-0.044213,-0.007449,-0.01935,0,0
9.198,-0.071289,0.20196,0.867312,0.017413,-0.007642,-0.031302,0,0
9.199,-0.071876,0.113701,0.868028,-0.044349,-0.007633,0.014294,0,0
9.2,-0.071849,0.114203,0.524633,-0.044499,-0.05379,0.014101,0,0
9.201,-0.071745,0.113605,0.524767,0.021132,-0.007789,0.014259,0,0
9.202,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.203,-0.07112,0.202122,0.694768,-0.015541,0.015384,-0.031311,0,0
9.204,-0.070965,0.113868,0.524322,-0.044438,-0.007732,0.014243,0,0
9.205,0.016514,0.024034,0.699555,-0.073204,-0.026882,0.019126,0,0
9.206,-0.071682,0.024377,0.354351,-0.007429,-0.031171,0.002249,0,0
9.207,0.016697,0.111911,0.870759,0.021417,-0.00384,-0.026366,0,0
9.208,-0.071053,0.114168,0.693786,-0.011442,0.015502,-0.019296,0,0
9.209,0.016767,0.113945,0.867514,-0.044508,-0.003316,-0.002508,0,0
9.21,0.016767,0.113945,0.867514,-0.044508,-0.003316,-0.002508,0,0
9.211,-0.071026,0.11467,0.350391,-0.011592,-0.030655,-0.019489,0,0
9.212,0.017337,0.024502,0.525312,-0.040298,-0.003747,-0.014465,0,0
9.213,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.214,-0.160072,0.114044,0.522825,0.021427,-0.011922,-0.002582,0,0
9.215,-0.16058,0.114258,0.694611,-0.011344,-0.034873,-0.002636,0,0
9.216,-0.071628,0.202337,0.866554,-0.048312,-0.007567,-0.031364,0,0
9.217,0.016358,0.112288,0.870001,-0.044308,-0.003765,-0.026428,0,0
9.218,-0.159634,0.024696,0.523883,-0.039844,-0.012197,-0.014504,0,0
9.219,-0.159461,0.114145,0.694924,-0.011188,-0.034891,-0.00259,0,0
9.22,-0.070589,0.113749,0.695797,-0.077147,0.015375,0.014332,0,0
9.221,-0.159696,0.113924,0.6943,-0.011283,0.011185,-0.002494,0,0
9.222,-0.071561,0.114383,0.865572,-0.044213,-0.007449,-0.01935,0,0
9.223,0.017509,0.113951,0.696352,-0.011642,-0.02644,-0.002551,0,0
9.224,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.225,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.226,-0.070589,0.113749,0.695797,-0.077147,0.015375,0.014332,0,0
9.227,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.228,-0.070965,0.113868,0.524322,-0.044438,-0.007732,0.014243,0,0
9.229,0.017269,0.112456,0.526295,-0.044397,-0.003865,-0.026479,0,0
9.23,-0.071053,0.114168,0.693786,-0.011442,0.015502,-0.019296,0,0
9.231,0.017337,0.024502,0.525312,-0.040298,-0.003747,-0.014465,0,0
9.232,0.017337,0.024502,0.525312,-0.040298,-0.003747,-0.014465,0,0
9.233,0.016257,0.024172,1.041562,-0.007254,-0.026673,-0.014405,0,0
9.234,0.016697,0.111911,0.870759,0.021417,-0.00384,-0.026366,0,0
9.235,0.017337,0.024502,0.525312,-0.040298,-0.003747,-0.014465,0,0
9.236,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.237,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.238,0.016829,0.024717,0.697098,-0.073069,-0.026698,-0.014518,0,0
9.239,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.24,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.241,-0.071561,0.114383,0.865572,-0.044213,-0.007449,-0.01935,0,0
9.242,-0.071053,0.114168,0.693786,-0.011442,0.015502,-0.019296,0,0
9.243,-0.070965,0.113868,0.524322,-0.044438,-0.007732,0.014243,0,0
9.244,-0.070965,0.113868,0.524322,-0.044438,-0.007732,0.014243,0,0
9.245,-0.071395,0.024557,0.695289,-0.007144,0.01517,-0.031202,0,0
9.246,-0.070818,0.114389,0.69441,-0.011347,-0.030574,-0.019392,0,0
9.247,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.248,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.249,-0.159292,0.114307,0.52238,-0.044143,-0.011865,-0.002599,0,0
9.25,-0.07207,0.024611,1.039619,-0.006959,-0.030807,-0.031247,0,0
9.251,-0.071133,0.113707,0.696866,-0.011483,-0.030758,0.014252,0,0
9.252,0.017886,0.113832,0.867827,-0.044352,-0.003333,-0.002462,0,0
9.253,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.254,-0.070677,0.114049,0.865261,-0.044152,0.038609,-0.019208,0,0
9.255,-0.071876,0.113701,0.868028,-0.044349,-0.007633,0.014294,0,0
9.256,0.017002,0.114166,0.868138,-0.044413,-0.049391,-0.002604,0,0
9.257,-0.070582,0.026597,0.520883,-0.040203,-0.00743,-0.007386,0,0
9.258,-0.07065,0.114551,0.521866,-0.044302,-0.007548,-0.019401,0,0
9.259,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.26,0.017337,0.024502,0.525312,-0.040298,-0.003747,-0.014465,0,0
9.261,-0.07171,0.023875,0.697746,-0.007279,0.014986,0.002442,0,0
9.262,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.263,-0.070965,0.113868,0.524322,-0.044438,-0.007732,0.014243,0,0
9.264,-0.159292,0.114307,0.52238,-0.044143,-0.011865,-0.002599,0,0
9.265,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.266,0.01717,0.114327,0.695594,-0.077368,-0.026366,-0.002613,0,0
9.267,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.268,0.105917,0.113974,0.695214,-0.011897,0.023953,-0.019257,0,0
9.269,0.016425,0.024334,0.869018,-0.040209,-0.003648,-0.014413,0,0
9.27,0.016767,0.113945,0.867514,-0.044508,-0.003316,-0.002508,0,0
9.271,0.01717,0.114327,0.695594,-0.077368,-0.026366,-0.002613,0,0
9.272,-0.071367,0.025059,0.351894,-0.007293,-0.030987,-0.031395,0,0
9.273,0.017337,0.024502,0.525312,-0.040298,-0.003747,-0.014465,0,0
9.274,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.275,0.016425,0.024334,0.869018,-0.040209,-0.003648,-0.014413,0,0
9.276,0.016829,0.024717,0.697098,-0.073069,-0.026698,-0.014518,0,0
9.277,0.016453,0.024836,0.525623,-0.040359,-0.049805,-0.014607,0,0
9.278,-0.070965,0.113868,0.524322,-0.044438,-0.007732,0.014243,0,0
9.279,0.017509,0.113951,0.696352,-0.011642,-0.02644,-0.002551,0,0
9.28,0.017337,0.024502,0.525312,-0.040298,-0.003747,-0.014465,0,0
9.281,0.106005,0.113674,0.525751,-0.044892,0.000719,0.014283,0,0
9.282,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.283,-0.071306,0.024258,0.525826,-0.040139,-0.008064,0.002338,0,0
9.284,-0.071878,0.023713,0.87029,0.025676,-0.00804,0.002451,0,0
9.285,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.286,0.01759,0.114412,0.693271,-0.011602,0.01982,-0.036098,0,0
9.287,-0.07065,0.114551,0.521866,-0.044302,-0.007548,-0.019401,0,0
9.288,-0.070965,0.113868,0.524322,-0.044438,-0.007732,0.014243,0,0
9.289,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.29,-0.071472,0.114083,0.696108,-0.077208,-0.030683,0.01419,0,0
9.291,-0.071814,0.024472,0.697612,-0.072909,-0.031015,0.002284,0,0
9.292,-0.071222,0.114007,0.86633,0.021512,-0.007524,-0.019288,0,0
9.293,0.017509,0.113951,0.696352,-0.011642,-0.02644,-0.002551,0,0
9.294,-0.159634,0.024696,0.523883,-0.039844,-0.012197,-0.014504,0,0
9.295,-0.16001,0.024815,0.352408,-0.007134,-0.035304,-0.014593,0,0
9.296,0.016661,0.024555,0.869642,-0.040114,-0.049723,-0.01451,0,0
9.297,0.01717,0.114327,0.695594,-0.077368,-0.026366,-0.002613,0,0
9.298,0.017337,0.024502,0.525312,-0.040298,-0.003747,-0.014465,0,0
9.299,-0.159802,0.024534,0.696427,-0.006889,-0.035223,-0.014496,0,0
9.3,0.017404,-0.063452,0.524329,-0.036199,-0.003629,-0.00245,0,0
9.301,-0.071159,0.024778,0.695913,-0.007048,-0.030906,-0.031298,0,0
9.302,0.105813,0.114572,0.69508,-0.077527,-0.022048,-0.019415,0,0
9.303,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.304,-0.07065,0.114551,0.521866,-0.044302,-0.007548,-0.019401,0,0
9.305,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.306,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.307,-0.071306,0.024258,0.525826,-0.040139,-0.008064,0.002338,0,0
9.308,0.01717,0.114327,0.695594,-0.077368,-0.026366,-0.002613,0,0
9.309,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.31,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.311,-0.07065,0.114551,0.521866,-0.044302,-0.007548,-0.019401,0,0
9.312,0.017509,0.113951,0.696352,-0.011642,-0.02644,-0.002551,0,0
9.313,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.314,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.315,0.016767,0.113945,0.867514,-0.044508,-0.003316,-0.002508,0,0
9.316,0.105602,0.113292,0.697671,-0.012032,0.023769,0.014387,0,0
9.317,0.10526,0.023681,0.699175,-0.007734,0.023437,0.002482,0,0
9.318,-0.071369,0.113486,0.696242,-0.011578,0.015318,0.014348,0,0
9.319,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.32,0.01717,0.114327,0.695594,-0.077368,-0.026366,-0.002613,0,0
9.321,-0.160204,0.114139,0.866086,-0.044054,-0.011766,-0.002547,0,0
9.322,-0.071876,0.113701,0.868028,-0.044349,-0.007633,0.014294,0,0
9.323,-0.160204,0.114139,0.866086,-0.044054,-0.011766,-0.002547,0,0
9.324,-0.159634,0.024696,0.523883,-0.039844,-0.012197,-0.014504,0,0
9.325,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.326,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.327,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.328,-0.071157,0.114766,0.693652,-0.077073,-0.030499,-0.019454,0,0
9.329,-0.159634,0.024696,0.523883,-0.039844,-0.012197,-0.014504,0,0
9.33,0.016829,0.024717,0.697098,-0.073069,-0.026698,-0.014518,0,0
9.331,0.016767,0.113945,0.867514,-0.044508,-0.003316,-0.002508,0,0
9.332,-0.071325,0.114604,0.866196,-0.044118,-0.053524,-0.019446,0,0
9.333,-0.071628,0.202337,0.866554,-0.048312,-0.007567,-0.031364,0,0
9.334,0.017337,0.024502,0.525312,-0.040298,-0.003747,-0.014465,0,0
9.335,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.336,-0.07065,0.114551,0.521866,-0.044302,-0.007548,-0.019401,0,0
9.337,0.017207,0.201684,0.696711,-0.015836,0.019517,-0.014469,0,0
9.338,0.016935,0.202119,0.869121,-0.048512,-0.049509,-0.014619,0,0
9.339,-0.072045,0.113539,1.040572,-0.011394,-0.030659,0.014303,0,0
9.34,0.017002,0.114166,0.868138,-0.044413,-0.049391,-0.002604,0,0
9.341,0.018054,0.113993,0.695283,-0.077307,0.019692,-0.00247,0,0
9.342,-0.07171,0.023875,0.697746,-0.007279,0.014986,0.002442,0,0
9.343,-0.071302,0.025532,0.69526,-0.007479,0.015436,0.026363,0,0
9.344,0.017547,0.114208,0.867069,-0.110077,-0.003258,-0.002524,0,0
9.345,0.016767,0.113945,0.867514,-0.044508,-0.003316,-0.002508,0,0
9.346,-0.072252,0.11382,0.696553,-0.011639,-0.03074,0.014206,0,0
9.347,-0.071472,0.114083,0.696108,-0.077208,-0.030683,0.01419,0,0
9.348,0.017106,0.113568,0.868272,0.021217,-0.00339,-0.002446,0,0
9.349,-0.071159,0.024778,0.695913,-0.007048,-0.030906,-0.031298,0,0
9.35,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.351,0.01717,0.114327,0.695594,-0.077368,-0.026366,-0.002613,0,0
9.352,-0.070589,0.113749,0.695797,-0.077147,0.015375,0.014332,0,0
9.353,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.354,0.016898,0.113849,0.524253,0.020972,-0.003472,-0.002543,0,0
9.355,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.356,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.357,0.017274,0.11373,0.695728,-0.011737,0.019635,-0.002454,0,0
9.358,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.359,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0
9.36,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.361,0.017678,0.114113,0.523808,-0.044597,-0.003415,-0.002559,0,0
9.362,-0.159696,0.113924,0.6943,-0.011283,0.011185,-0.002494,0,0
9.363,-0.159292,0.114307,0.52238,-0.044143,-0.011865,-0.002599,0,0
9.364,0.017106,0.113568,0.868272,0.021217,-0.00339,-0.002446,0,0
9.365,0.01765,0.113611,0.867203,-0.044447,0.042742,-0.002366,0,0
9.366,0.017337,0.024502,0.525312,-0.040298,-0.003747,-0.014465,0,0
9.367,0.017745,0.026159,0.522825,-0.040498,-0.003297,0.009456,0,0
9.368,-0.07065,0.114551,0.521866,-0.044302,-0.007548,-0.019401,0,0
9.369,-0.159225,0.026353,0.521397,-0.040044,-0.011747,0.009416,0,0
9.37,-0.070965,0.113868,0.524322,-0.044438,-0.007732,0.014243,0,0
9.371,0.017362,0.11343,0.526265,-0.044733,-0.003599,0.031085,0,0
9.372,-0.071849,0.114203,0.524633,-0.044499,-0.05379,0.014101,0,0
9.373,-0.072386,0.023928,1.042076,-0.007095,-0.030991,0.002397,0,0
9.374,-0.071814,0.024472,0.697612,-0.072909,-0.031015,0.002284,0,0
9.375,0.016425,0.024334,0.869018,-0.040209,-0.003648,-0.014413,0,0
9.376,0.105366,0.201084,0.871198,0.016823,0.000625,0.002381,0,0
9.377,0.016898,0.113849,0.524253,0.020972,-0.003472,-0.002543,0,0
9.378,0.016557,0.024239,0.525757,0.025271,-0.003804,-0.014449,0,0
9.379,0.017302,0.114232,0.352333,-0.011887,-0.026522,-0.002648,0,0
