Frame number,5302
First frame,1
Point frequency,120
Analog frequency,120

Time,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1.025,120.764,-56.3245,1112.14,129.192,-23.9314,940.237,115.89,-50.064,433.848,136.628,-162.58,33.7896,108.447,-208.23,-7.05326,169.765,-49.5422,-24.0387,117.644,39.8714,-22.2347
1.03333,120.815,-56.2677,1112.07,129.12,-23.9424,940.269,116.032,-50.0278,433.941,136.645,-162.535,33.8141,108.254,-208.285,-6.92564,169.802,-49.579,-24.0933,117.738,39.7829,-22.3306
1.04167,120.999,-56.1271,1112.02,129.073,-23.8455,940.215,115.987,-49.9543,433.814,136.615,-162.556,33.7687,108.423,-208.199,-7.01803,169.823,-49.5675,-24.1015,117.646,39.7952,-22.3762
1.05,121.083,-56.0809,1111.96,129.05,-23.8155,940.223,115.804,-50.0829,433.964,136.63,-162.548,33.8111,108.417,-208.223,-7.02506,169.813,-49.5233,-24.0688,117.622,39.828,-22.3213
1.05833,121.19,-56.024,1111.87,129.165,-23.6797,940.266,115.767,-50.1783,433.892,136.646,-162.559,33.757,108.417,-208.217,-7.04646,169.692,-49.547,-24.053,117.624,39.9489,-22.1755
1.06667,121.38,-55.899,1111.83,129.091,-23.7069,940.196,115.867,-50.1815,433.87,136.66,-162.583,33.755,108.413,-208.221,-6.95836,169.823,-49.5399,-24.0926,117.66,39.8695,-22.3172
1.075,121.453,-55.8469,1111.77,129.209,-23.7179,940.121,115.984,-50.1906,433.906,136.698,-162.537,33.7865,108.447,-208.199,-7.01356,169.835,-49.5114,-24.0362,117.615,39.9257,-22.2314
1.08333,121.594,-55.7835,1111.74,129.141,-23.7468,940.181,115.929,-50.242,433.829,136.719,-162.549,33.7321,108.477,-208.179,-6.98072,169.901,-49.5145,-24.1388,117.61,39.8722,-22.3738
1.09167,121.761,-55.683,1111.7,129.168,-23.9681,940.04,115.844,-50.3741,433.851,136.724,-162.537,33.6997,108.463,-208.174,-7.01177,169.835,-49.5149,-24.052,117.571,39.8748,-22.2667
1.1,121.842,-55.6433,1111.67,129.308,-23.7891,940.151,116.027,-50.4497,433.95,136.748,-162.562,33.7486,108.431,-208.125,-7.13277,169.887,-49.5308,-24.0919,117.653,39.8967,-22.321
1.10833,122.05,-55.5633,1111.66,129.457,-23.7976,940.185,115.896,-50.5729,433.861,136.765,-162.568,33.7061,108.53,-208.214,-7.0821,169.922,-49.4756,-24.1687,117.75,39.9619,-22.3829
1.11667,122.189,-55.5044,1111.65,129.569,-23.8175,940.134,116.046,-50.5974,433.924,136.795,-162.563,33.7206,108.528,-208.186,-7.04157,169.905,-49.5198,-24.1284,117.622,39.8655,-22.3192
1.125,122.313,-55.4151,1111.67,129.62,-23.6759,940.208,115.887,-50.7684,433.736,136.812,-162.563,33.6491,108.555,-208.219,-7.08443,169.772,-49.5204,-24.0585,117.563,39.8716,-22.2349
1.13333,122.564,-55.33,1111.67,129.826,-23.9779,940.089,115.979,-50.6784,433.83,136.842,-162.539,33.6216,108.571,-208.196,-7.04074,169.833,-49.5094,-24.1116,117.601,39.9019,-22.3529
1.14167,122.627,-55.2807,1111.66,129.906,-23.9434,940.001,116.099,-50.749,433.94,136.853,-162.544,33.6613,108.604,-208.238,-7.09695,169.831,-49.5111,-24.0564,117.596,39.9166,-22.2518
1.15,122.829,-55.2216,1111.68,130.089,-24.0775,940.086,116.1,-50.7947,433.861,136.892,-162.549,33.6032,108.608,-208.209,-7.04706,169.895,-49.4843,-24.1353,117.597,39.8546,-22.337
1.15833,123.08,-55.1352,1111.64,130.371,-24.1036,940.081,116.1,-50.859,433.903,136.933,-162.575,33.6051,108.813,-208.131,-7.03978,169.813,-49.4748,-24.0875,117.501,39.9317,-22.1658
1.16667,123.198,-55.1161,1111.63,130.416,-24.1453,940.126,116.28,-50.9132,433.936,136.947,-162.583,33.6295,108.729,-208.327,-7.14582,169.902,-49.5132,-24.1847,117.594,39.8341,-22.3347
1.175,123.508,-55.0318,1111.59,130.669,-24.1696,940.14,116.247,-51.0567,433.863,136.973,-162.582,33.5689,108.519,-208.356,-7.04241,169.891,-49.5188,-24.1858,117.644,39.7639,-22.3229
1.18333,123.604,-55.0382,1111.53,130.762,-24.2165,940.111,116.568,-50.87,433.849,136.961,-162.557,33.5902,108.652,-208.205,-7.07096,169.917,-49.5299,-24.1748,117.617,39.8865,-22.3822
1.19167,123.785,-55.0114,1111.49,130.939,-24.2466,940.069,116.336,-51.088,433.861,136.984,-162.548,33.549,108.659,-208.316,-7.13164,169.846,-49.4645,-24.0881,117.568,39.9385,-22.2265
1.2,124.01,-54.9658,1111.44,131.242,-24.1866,940.118,116.444,-51.145,433.849,137.019,-162.554,33.5139,108.676,-208.219,-7.09093,169.906,-49.4867,-24.1585,117.575,39.9321,-22.3476
1.20833,124.116,-54.9762,1111.42,131.252,-24.3246,940.034,116.61,-51.1709,433.911,137.027,-162.562,33.5781,108.707,-208.353,-7.09403,169.876,-49.465,-24.0988,117.594,39.9263,-22.2154
1.21667,124.285,-54.9294,1111.4,131.391,-24.2421,940.008,116.671,-51.2477,433.87,137.041,-162.574,33.5366,108.71,-208.216,-7.10034,169.936,-49.4883,-24.1851,117.576,39.8983,-22.3281
1.225,124.585,-54.8419,1111.38,131.567,-24.2558,940.007,116.754,-51.2996,433.845,137.1,-162.583,33.5219,108.735,-208.274,-7.15339,169.899,-49.4619,-24.133,117.569,39.9157,-22.2288
1.23333,124.708,-54.8344,1111.38,131.63,-24.5169,939.875,116.874,-51.3499,433.918,137.1,-162.58,33.529,108.74,-208.257,-7.14081,169.999,-49.4797,-24.1843,117.545,39.8541,-22.3933
1.24167,124.95,-54.7125,1111.36,131.877,-24.1714,940.002,116.853,-51.4494,433.85,137.135,-162.575,33.4579,108.716,-208.174,-7.24482,170.019,-49.4761,-24.2072,117.595,39.8683,-22.3943
1.25,125.08,-54.7303,1111.35,131.933,-24.2692,940.134,117.106,-51.4499,433.911,137.174,-162.588,33.5019,108.745,-208.222,-7.1317,170.017,-49.4533,-24.2119,117.7,39.9494,-22.3809
1.25833,125.252,-54.7235,1111.33,132.163,-24.0321,939.99,117.023,-51.5834,433.864,137.201,-162.595,33.4467,108.796,-208.304,-7.18874,169.895,-49.4621,-24.1079,117.534,39.9085,-22.2023
1.26667,125.461,-54.6508,1111.28,132.221,-23.7678,940.051,116.969,-51.7942,433.747,137.221,-162.585,33.4429,108.781,-208.223,-7.14409,169.984,-49.4646,-24.1937,117.549,39.8695,-22.3278
1.275,125.632,-54.6501,1111.25,132.471,-23.8555,939.904,117.208,-51.6422,433.915,137.22,-162.586,33.4691,108.81,-208.284,-7.20048,169.974,-49.4753,-24.1546,117.54,39.9005,-22.2543
1.28333,125.825,-54.6516,1111.2,132.673,-23.6402,939.861,117.158,-51.6902,433.834,137.266,-162.604,33.4085,108.791,-208.235,-7.1373,170.04,-49.4658,-24.2086,117.589,39.8797,-22.3712
1.29167,126.016,-54.5802,1111.17,132.817,-23.6651,939.998,117.243,-51.7094,433.81,137.255,-162.609,33.3945,108.822,-208.303,-7.2301,169.964,-49.4463,-24.1558,117.55,39.9194,-22.2597
1.3,126.072,-54.6259,1111.17,133.201,-23.4729,939.887,117.409,-51.6728,433.957,137.27,-162.597,33.4197,109.027,-208.187,-7.1575,170.025,-49.4761,-24.1946,117.529,39.924,-22.2806
1.30833,126.287,-54.5583,1111.09,132.92,-23.4793,939.921,117.389,-51.7564,433.821,137.257,-162.611,33.3751,108.92,-208.373,-7.26396,169.985,-49.4874,-24.22,117.573,39.8676,-22.321
1.31667,126.332,-54.5917,1111.08,133.236,-23.3226,940.014,117.63,-51.6965,433.909,137.267,-162.593,33.3915,108.642,-208.347,-7.09462,170.007,-49.4801,-24.242,117.584,39.8535,-22.3123
1.325,126.535,-54.5595,1111.05,133.098,-23.2928,939.889,117.69,-51.5109,433.735,137.259,-162.596,33.348,108.842,-208.305,-7.24179,169.983,-49.4661,-24.1497,117.565,39.9024,-22.2267
1.33333,126.784,-54.4931,1111.01,133.217,-23.2534,939.856,117.515,-51.515,433.683,137.275,-162.599,33.3354,108.823,-208.294,-7.21323,170.025,-49.4541,-24.2301,117.596,39.8827,-22.3625
1.34167,126.807,-54.5657,1110.99,133.409,-23.0938,939.848,117.635,-51.4811,433.8,137.282,-162.561,33.3561,108.846,-208.297,-7.26432,169.938,-49.4752,-24.1327,117.554,39.9123,-22.2603
1.35,126.931,-54.6063,1110.93,133.437,-23.0512,939.823,117.692,-51.295,433.674,137.297,-162.583,33.3138,108.825,-208.283,-7.20876,169.959,-49.4351,-24.2165,117.536,39.8352,-22.3383
1.35833,127.158,-54.5492,1110.89,133.465,-23.0333,939.792,117.816,-51.1127,433.654,137.309,-162.586,33.2956,108.89,-208.32,-7.27087,169.958,-49.4516,-24.1529,117.512,39.8928,-22.2251
1.36667,127.258,-54.5768,1110.84,133.66,-22.9431,939.78,117.725,-51.1698,433.757,137.318,-162.582,33.3182,108.893,-208.315,-7.30115,169.988,-49.4754,-24.2115,117.543,39.8555,-22.327
1.375,127.475,-54.5127,1110.81,133.302,-23.3454,939.555,117.714,-50.9459,433.555,137.336,-162.571,33.2746,108.873,-208.286,-7.28273,169.936,-49.4679,-24.2334,117.516,39.8689,-22.3879
1.38333,127.563,-54.5309,1110.76,133.876,-22.7845,939.768,117.717,-50.858,433.625,137.288,-162.519,33.3099,108.793,-208.107,-7.31111,169.893,-49.4625,-24.2107,117.588,39.8403,-22.3683
1.39167,127.659,-54.5054,1110.72,133.88,-22.8391,939.72,117.757,-50.6674,433.469,137.293,-162.498,33.2476,108.874,-208.281,-7.26896,169.902,-49.4783,-24.1023,117.622,39.957,-22.2689
1.4,127.818,-54.4459,1110.66,134.04,-22.777,939.546,117.762,-50.5761,433.459,137.298,-162.517,33.2254,108.846,-208.215,-7.24715,169.945,-49.4871,-24.1802,117.522,39.8768,-22.3134
1.40833,127.855,-54.4734,1110.6,134.019,-22.5081,939.66,117.622,-50.7781,433.427,137.324,-162.478,33.3075,108.886,-208.332,-7.31504,169.889,-49.4649,-24.1289,117.497,39.9399,-22.187
1.41667,127.974,-54.4167,1110.56,134.092,-22.7265,939.439,117.844,-50.4341,433.468,137.303,-162.496,33.2516,108.845,-208.23,-7.26879,169.901,-49.4878,-24.206,117.54,39.8878,-22.2896
1.425,128.128,-54.3006,1110.46,134.105,-22.649,939.303,117.829,-50.3092,433.437,137.257,-162.482,33.2262,108.892,-208.308,-7.30216,169.87,-49.4648,-24.1233,117.512,39.9327,-22.2334
1.43333,128.145,-54.2971,1110.41,134.334,-22.5126,939.357,117.816,-50.2701,433.426,137.289,-162.475,33.2465,108.888,-208.307,-7.31158,169.888,-49.4589,-24.1999,117.543,39.8368,-22.3855
1.44167,128.265,-54.2284,1110.35,134.749,-22.4301,939.151,117.677,-50.1371,433.38,137.319,-162.478,33.182,109.112,-208.119,-7.22945,169.914,-49.4943,-24.1715,117.45,39.8686,-22.3527
1.45,128.287,-54.1993,1110.29,134.46,-22.4428,939.23,117.858,-50.0514,433.367,137.299,-162.464,33.207,108.932,-208.286,-7.34234,169.876,-49.4527,-24.1372,117.543,39.8752,-22.3351
1.45833,128.366,-54.1515,1110.25,134.598,-22.3587,939.267,117.763,-50.0933,433.329,137.304,-162.475,33.1607,108.74,-208.433,-7.2906,169.803,-49.4725,-24.0943,117.493,39.8887,-22.1774
1.46667,128.487,-54.0335,1110.18,134.403,-22.3517,939.119,117.806,-49.8975,433.174,137.286,-162.447,33.1781,108.843,-208.237,-7.31504,169.91,-49.4678,-24.1799,117.513,39.8354,-22.3222
1.475,128.51,-53.9578,1110.15,134.481,-22.2521,939.081,117.845,-49.7879,433.341,137.279,-162.425,33.235,108.851,-208.318,-7.37929,169.783,-49.4853,-24.0951,117.495,39.8617,-22.2161
1.48333,128.564,-53.9011,1110.1,134.516,-22.1965,938.984,117.792,-49.75,433.215,137.249,-162.437,33.155,108.839,-208.234,-7.32261,169.869,-49.4963,-24.1538,117.501,39.8208,-22.3662
1.49167,128.718,-53.7544,1110.02,134.591,-22.0805,938.958,117.643,-49.7583,433.083,137.27,-162.452,33.1325,108.869,-208.342,-7.37041,169.774,-49.4894,-24.0722,117.465,39.8254,-22.2425
1.5,128.655,-53.7421,1110.01,134.62,-21.9929,938.935,117.997,-49.5537,433.262,137.273,-162.43,33.1534,108.91,-208.297,-7.42465,169.814,-49.5115,-24.1444,117.496,39.8138,-22.2936
1.50833,128.821,-53.607,1109.96,134.615,-21.9596,938.88,117.855,-49.5529,433.179,137.252,-162.442,33.1129,108.925,-208.334,-7.45642,169.848,-49.5411,-24.1457,117.469,39.7923,-22.3011
1.51667,128.788,-53.5415,1109.96,134.25,-22.3111,938.63,118.023,-49.3494,433.244,137.282,-162.428,33.1601,108.857,-208.231,-7.37035,169.789,-49.5697,-24.1213,117.453,39.7736,-22.323
1.525,128.831,-53.4243,1109.94,134.528,-21.8484,938.795,117.907,-49.3159,433.081,137.247,-162.421,33.0931,108.829,-208.158,-7.49892,169.736,-49.4974,-24.049,117.49,39.8303,-22.2043
1.53333,128.906,-53.2984,1109.91,134.55,-21.7278,938.806,117.88,-49.2209,433.049,137.243,-162.391,33.0734,108.849,-208.228,-7.36099,169.802,-49.5226,-24.1331,117.618,39.8187,-22.3853
1.54167,128.852,-53.2077,1109.89,134.549,-21.5962,938.742,117.957,-49.1384,433.138,137.255,-162.393,33.1281,108.899,-208.292,-7.42471,169.744,-49.5397,-24.0474,117.453,39.7614,-22.2227
1.55,128.842,-53.0872,1109.86,134.329,-21.4095,938.898,117.903,-49.1943,432.919,137.202,-162.427,33.0576,108.852,-208.242,-7.40796,169.697,-49.5393,-24.0595,117.482,39.7239,-22.3151
1.55833,128.954,-52.9137,1109.83,134.452,-21.5201,938.663,118.012,-48.9306,433.013,137.24,-162.443,33.0583,108.919,-208.311,-7.48819,169.693,-49.5493,-24.0158,117.452,39.7052,-22.2038
1.56667,128.847,-52.8615,1109.79,134.449,-21.3408,938.56,117.898,-48.9681,433.153,137.251,-162.424,33.133,108.899,-208.305,-7.47657,169.711,-49.6279,-24.0626,117.44,39.7145,-22.2969
1.575,128.948,-52.743,1109.73,134.346,-21.3841,938.597,117.936,-48.7419,432.963,137.217,-162.391,33.0799,108.9,-208.312,-7.4622,169.713,-49.5861,-24.083,117.49,39.7257,-22.3014
1.58333,128.917,-52.7009,1109.71,134.758,-21.1503,938.485,117.84,-48.6097,433.053,137.214,-162.362,33.1109,109.119,-208.089,-7.30038,169.688,-49.5636,-24.0408,117.411,39.7387,-22.3195
1.59167,128.909,-52.6138,1109.67,134.247,-21.2055,938.541,117.811,-48.5675,432.879,137.228,-162.371,33.0276,108.987,-208.352,-7.47657,169.611,-49.5204,-23.9697,117.425,39.7632,-22.1937
1.6,128.972,-52.5197,1109.62,134.461,-21.0401,938.701,117.747,-48.5203,432.894,137.172,-162.346,33.0208,108.672,-208.381,-7.33608,169.619,-49.5462,-24.0042,117.452,39.7279,-22.2571
1.60833,128.889,-52.5073,1109.6,134.197,-20.9737,938.611,117.958,-48.2256,432.958,137.178,-162.34,33.1032,108.914,-208.325,-7.46357,169.595,-49.5558,-23.9671,117.414,39.7752,-22.1651
1.61667,128.913,-52.4052,1109.61,134.029,-20.9507,938.573,117.735,-48.2525,432.917,137.15,-162.349,33.0775,108.849,-208.29,-7.43639,169.631,-49.604,-24.0136,117.455,39.7034,-22.2636
1.625,128.999,-52.3024,1109.57,133.994,-20.8839,938.608,117.592,-48.2871,432.81,137.164,-162.34,33.0771,108.86,-208.277,-7.46232,169.538,-49.5861,-23.9906,117.425,39.7456,-22.1971
1.63333,128.984,-52.315,1109.57,134.081,-20.7389,938.653,117.494,-48.2714,432.876,137.137,-162.296,33.0954,108.85,-208.307,-7.43353,169.55,-49.611,-24.0176,117.444,39.7112,-22.3064
1.64167,129.062,-52.1837,1109.52,133.92,-20.6752,938.631,117.567,-48.1473,432.812,137.18,-162.332,33.0273,108.882,-208.292,-7.45743,169.593,-49.5873,-23.9967,117.418,39.6637,-22.3255
1.65,128.987,-52.1787,1109.52,134.016,-20.5099,938.63,117.595,-48.0769,432.95,137.168,-162.298,33.0679,108.899,-208.245,-7.44212,169.566,-49.5496,-23.99,117.438,39.7261,-22.2675
1.65833,129.032,-52.1137,1109.51,133.518,-20.9151,938.494,117.554,-47.9611,432.842,137.155,-162.272,33.0258,108.907,-208.308,-7.48455,169.523,-49.5709,-23.9646,117.373,39.7717,-22.1346
1.66667,129.121,-51.9572,1109.45,133.736,-20.4336,938.671,117.51,-47.8618,432.784,137.163,-162.277,33.047,108.811,-208.117,-7.51632,169.553,-49.5937,-23.9701,117.429,39.6994,-22.2828
1.675,129.106,-51.8898,1109.46,133.887,-20.3305,938.655,117.463,-47.8589,432.85,137.168,-162.262,33.0924,108.887,-208.264,-7.44981,169.527,-49.5437,-23.9442,117.444,39.7775,-22.1823
1.68333,129.16,-51.7968,1109.46,133.799,-20.2934,938.617,117.365,-47.7616,432.683,137.137,-162.25,33.0389,108.859,-208.22,-7.39944,169.521,-49.5968,-23.9749,117.389,39.6998,-22.2872
1.69167,129.266,-51.6728,1109.44,133.496,-20.0792,938.839,117.322,-47.8446,432.61,137.158,-162.233,33.0396,108.908,-208.278,-7.46375,169.507,-49.5485,-23.938,117.349,39.7928,-22.1788
1.7,129.193,-51.6636,1109.43,133.791,-20.1873,938.613,117.408,-47.7313,432.806,137.141,-162.216,33.0726,108.898,-208.295,-7.43407,169.539,-49.5722,-23.9605,117.384,39.7825,-22.2736
1.70833,129.348,-51.554,1109.42,133.61,-20.2004,938.529,117.287,-47.7394,432.748,137.131,-162.205,33.034,108.905,-208.295,-7.43753,169.547,-49.5949,-23.9672,117.398,39.7578,-22.267
1.71667,129.34,-51.5445,1109.42,133.739,-20.1429,938.597,117.428,-47.6576,432.794,137.132,-162.195,33.0937,108.848,-208.215,-7.39181,169.512,-49.5728,-24.0083,117.386,39.7515,-22.2532
1.725,129.411,-51.512,1109.42,133.997,-20.0613,938.461,117.305,-47.6375,432.751,137.135,-162.19,33.0431,109.172,-208.107,-7.28172,169.488,-49.511,-23.9445,117.267,39.8375,-22.1297
1.73333,129.544,-51.4157,1109.4,133.566,-20.099,938.621,117.33,-47.6902,432.676,137.136,-162.183,33.0217,108.92,-208.255,-7.42137,169.481,-49.5331,-23.9992,117.378,39.7872,-22.3086
1.74167,129.555,-51.4345,1109.4,133.897,-19.9427,938.746,117.35,-47.7976,432.781,137.166,-162.201,33.0828,108.738,-208.368,-7.36511,169.502,-49.5102,-23.9395,117.382,39.7897,-22.1816
1.75,129.628,-51.3799,1109.4,133.578,-20.028,938.63,117.504,-47.6462,432.693,137.167,-162.197,33.0326,108.874,-208.231,-7.38633,169.514,-49.5563,-23.9782,117.365,39.7489,-22.279
1.75833,129.749,-51.2719,1109.41,133.539,-20.0413,938.627,117.303,-47.8159,432.757,137.16,-162.214,33.0309,108.913,-208.373,-7.49558,169.498,-49.5519,-23.9437,117.338,39.8338,-22.1638
1.76667,129.747,-51.284,1109.39,133.652,-19.9642,938.671,117.267,-47.9376,432.792,137.17,-162.211,33.0874,108.912,-208.289,-7.44694,169.446,-49.5748,-24.031,117.348,39.7814,-22.2771
1.775,129.849,-51.1932,1109.38,133.529,-20.0453,938.701,117.285,-47.908,432.668,137.166,-162.201,33.0494,108.901,-208.304,-7.40117,169.566,-49.5591,-24.0194,117.394,39.7307,-22.3005
1.78333,129.891,-51.1797,1109.36,133.72,-20.015,938.722,117.406,-47.9462,432.767,137.204,-162.182,33.0597,108.866,-208.214,-7.37899,169.548,-49.545,-23.9984,117.38,39.7457,-22.2934
1.79167,129.951,-51.1504,1109.29,133.642,-20.0891,938.709,117.397,-48.0069,432.699,137.186,-162.183,32.9962,108.917,-208.28,-7.44319,169.533,-49.4885,-23.9546,117.338,39.8172,-22.1479
1.8,130.044,-51.0743,1109.27,133.277,-20.6637,938.478,117.485,-48.0076,432.715,137.173,-162.197,33.0057,108.862,-208.204,-7.38674,169.556,-49.5207,-23.9814,117.348,39.7536,-22.2936
1.80833,130.122,-51.0768,1109.21,133.806,-20.1089,938.704,117.539,-48.0759,432.878,137.181,-162.182,33.0746,108.836,-208.167,-7.54589,169.57,-49.5015,-23.955,117.339,39.86,-22.1624
1.81667,130.203,-51.0067,1109.19,133.762,-20.2308,938.732,117.512,-48.1167,432.766,137.215,-162.205,33.0217,108.877,-208.206,-7.37905,169.539,-49.528,-24.0228,117.434,39.7862,-22.2942
1.825,130.292,-50.9094,1109.19,133.766,-20.281,938.677,117.502,-48.1606,432.705,137.206,-162.184,33.0397,108.906,-208.26,-7.42155,169.577,-49.4881,-23.984,117.329,39.8169,-22.1826
1.83333,130.391,-50.8263,1109.2,133.782,-20.1362,938.862,117.613,-48.2482,432.847,137.267,-162.147,33.1172,108.876,-208.249,-7.40713,169.539,-49.4915,-24.0035,117.396,39.8009,-22.3067
1.84167,130.545,-50.6865,1109.2,133.936,-20.3908,938.636,117.473,-48.311,432.738,137.214,-162.184,33.0268,108.873,-208.258,-7.40361,169.572,-49.5053,-24.0332,117.371,39.7994,-22.2961
1.85,130.577,-50.6214,1109.24,134.03,-20.4318,938.578,117.62,-48.3972,432.935,137.227,-162.197,33.0832,108.851,-208.199,-7.35474,169.596,-49.5071,-24.0222,117.374,39.8257,-22.2982
1.85833,130.653,-50.5237,1109.26,134.026,-20.5274,938.625,117.599,-48.4299,432.838,137.216,-162.183,33.0365,108.858,-208.247,-7.41106,169.561,-49.4554,-23.9899,117.301,39.9054,-22.1561
1.86667,130.821,-50.3525,1109.3,134.473,-20.4872,938.492,117.567,-48.5104,432.831,137.214,-162.203,33.0598,109.074,-208.006,-7.21425,169.539,-49.4874,-24.0711,117.299,39.8906,-22.2244
1.875,130.857,-50.2841,1109.33,134.137,-20.579,938.687,117.683,-48.6523,432.947,137.224,-162.197,33.1064,108.919,-208.296,-7.4259,169.562,-49.4667,-24.0048,117.311,39.8543,-22.2
1.88333,130.988,-50.1556,1109.38,134.28,-20.5958,938.786,117.711,-48.7503,432.802,137.228,-162.197,33.0543,108.592,-208.311,-7.22992,169.619,-49.481,-24.0737,117.433,39.8142,-22.2875
1.89167,131.1,-50.058,1109.4,134.216,-20.6481,938.659,117.784,-48.8148,432.856,137.236,-162.221,33.0398,108.849,-208.238,-7.37858,169.559,-49.4822,-23.9962,117.363,39.8752,-22.191
1.9,131.143,-50.0168,1109.44,134.354,-20.7037,938.689,117.858,-48.9011,433.103,137.241,-162.226,33.1061,108.878,-208.338,-7.39568,169.601,-49.5387,-24.0624,117.378,39.8611,-22.2806
1.90833,131.295,-49.8916,1109.46,134.382,-20.741,938.677,117.948,-49.0089,433.015,137.233,-162.233,33.0709,108.861,-208.257,-7.37506,169.569,-49.4857,-24.0702,117.376,39.8592,-22.2883
1.91667,131.36,-49.8211,1109.46,134.498,-20.7598,938.669,117.974,-49.0922,433.066,137.249,-162.215,33.1072,108.806,-208.2,-7.285,169.632,-49.4827,-24.0878,117.359,39.8594,-22.2893
1.925,131.431,-49.7022,1109.47,134.628,-20.7376,938.7,117.985,-49.208,432.957,137.284,-162.231,33.0888,108.833,-208.228,-7.35724,169.668,-49.4604,-24.0309,117.353,39.8915,-22.1781
1.93333,131.626,-49.5577,1109.46,134.629,-20.7289,938.682,118.114,-49.2581,432.975,137.282,-162.254,33.066,108.837,-208.182,-7.31701,169.676,-49.4549,-24.0725,117.378,39.9005,-22.3303
1.94167,131.638,-49.5078,1109.5,134.648,-20.9804,938.605,118.168,-49.3547,433.125,137.328,-162.27,33.1006,108.857,-208.219,-7.34425,169.667,-49.4292,-24.0217,117.369,39.8886,-22.2058
1.95,131.723,-49.4266,1109.49,134.785,-20.751,938.679,118.173,-49.4345,433.095,137.318,-162.264,33.0571,108.755,-208.027,-7.39855,169.67,-49.4508,-24.0977,117.387,39.8839,-22.2924
1.95833,131.913,-49.3025,1109.55,134.862,-20.7057,938.693,118.099,-49.5971,433.048,137.343,-162.251,33.0555,108.878,-208.216,-7.35718,169.684,-49.4497,-24.0551,117.386,39.9435,-22.1928
1.96667,132.004,-49.2009,1109.58,134.873,-20.7949,938.712,118.185,-49.6912,433.196,137.372,-162.256,33.1337,108.876,-208.23,-7.31897,169.758,-49.4626,-24.1332,117.38,39.889,-22.2775
1.975,132.203,-49.0677,1109.62,134.877,-20.5433,938.859,118.137,-49.8564,433.081,137.364,-162.268,33.092,108.861,-208.199,-7.31933,169.752,-49.4714,-24.1434,117.397,39.8422,-22.346
1.98333,132.162,-49.0291,1109.69,135.039,-20.7569,938.728,118.196,-49.8815,433.191,137.395,-162.261,33.1387,108.831,-208.172,-7.25794,169.736,-49.4364,-24.1324,117.403,39.8933,-22.334
1.99167,132.321,-48.9539,1109.77,135.093,-20.6884,938.692,118.047,-50.0761,433.163,137.39,-162.272,33.0606,108.856,-208.21,-7.32201,169.674,-49.4063,-24.0474,117.341,39.9448,-22.1891
2,132.521,-48.8222,1109.8,135.144,-20.6814,938.797,118.154,-50.0243,433.139,137.371,-162.254,33.0595,108.818,-208.152,-7.24769,169.721,-49.398,-24.1337,117.377,39.8993,-22.2976
2.00833,132.559,-48.8264,1109.88,135.351,-20.7235,938.81,118.27,-50.0471,433.278,137.348,-162.233,33.152,109.127,-208.048,-7.15852,169.692,-49.3863,-24.0749,117.248,39.9981,-22.1614
2.01667,132.695,-48.7565,1109.93,135.299,-20.6335,938.886,118.166,-50.24,433.192,137.388,-162.242,33.1268,108.883,-208.192,-7.2701,169.708,-49.3811,-24.1698,117.353,39.9261,-22.3073
2.025,132.865,-48.6922,1109.98,135.419,-20.655,938.96,118.132,-50.4127,433.142,137.399,-162.242,33.1186,108.614,-208.328,-7.16048,169.692,-49.3978,-24.0955,117.336,39.9817,-22.2198
2.03333,132.915,-48.6821,1110.08,135.442,-20.6519,938.986,118.371,-50.3612,433.203,137.414,-162.262,33.168,108.857,-208.197,-7.24959,169.681,-49.387,-24.1389,117.345,39.9514,-22.3406
2.04167,133.103,-48.6128,1110.11,135.566,-20.5749,938.969,118.196,-50.5376,433.234,137.428,-162.24,33.1134,108.876,-208.265,-7.267,169.685,-49.3632,-24.1601,117.347,39.9508,-22.3443
