Time,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy
18.691,-0.06801,0.046187,-0.14482,-0.054514,0.026237,-0.011479,0,0
18.692,0.107945,0.133522,0.03058,0.039457,0.011487,-0.02343,0,0
18.693,-0.15737,-0.043548,-0.314278,-0.017346,-0.00152,-0.006671,0,0
18.694,-0.157366,-0.042274,-0.144844,0.015313,0.02198,0.017354,0,0
18.695,0.107437,0.133737,0.202366,0.006686,-0.011464,-0.023483,0,0
18.696,-0.068555,0.046145,-0.143751,0.01115,-0.019896,-0.011559,0,0
18.697,-0.068284,-0.131377,-0.1443,-0.046117,0.026023,-0.01137,0,0
18.698,0.108415,0.045951,-0.142323,0.010696,-0.011445,-0.01152,0,0
18.699,0.019198,0.133875,0.03096,-0.026014,-0.038832,-0.006786,0,0
18.7,-0.068661,-0.131258,-0.315775,-0.013407,0.002916,-0.011459,0,0
18.701,-0.068661,-0.131258,-0.315775,-0.013407,0.002916,-0.011459,0,0
18.702,-0.068661,-0.131258,-0.315775,-0.013407,0.002916,-0.011459,0,0
18.703,-0.157705,0.046116,0.028549,-0.021461,-0.047164,0.005189,0,0
18.704,-0.157303,-0.131502,-0.315261,-0.013248,-0.001402,0.005343,0,0
18.705,0.019983,0.135413,0.199949,-0.058924,-0.015274,0.017223,0,0
18.706,-0.068753,0.134194,0.200492,-0.058429,-0.019858,-0.023539,0,0
18.707,-0.069404,-0.043251,0.029538,-0.017322,-0.043179,-0.023519,0,0
18.708,0.108312,0.046548,-0.142457,-0.054934,-0.057446,-0.011678,0,0
18.709,0.020088,0.046389,-0.144266,0.010991,-0.015578,-0.028362,0,0
18.71,-0.068896,-0.043466,-0.142248,0.015449,-0.020228,-0.023465,0,0
18.711,0.019498,-0.131858,-0.141288,0.019253,-0.015977,0.005391,0,0
18.712,0.108348,0.133904,-0.14134,0.006597,-0.011563,-0.023535,0,0
18.713,-0.069298,0.046139,0.027411,-0.021716,0.003229,-0.011517,0,0
18.714,-0.069233,-0.131802,0.028689,0.052407,0.00294,-0.011346,0,0
18.715,0.019773,0.045707,-0.141809,0.010855,-0.015763,0.005282,0,0
18.716,-0.068555,0.046145,-0.143751,0.01115,-0.019896,-0.011559,0,0
18.717,-0.069336,-0.131205,0.028555,-0.013223,-0.043061,-0.011504,0,0
18.718,-0.069168,-0.131043,-0.143989,-0.046177,-0.020035,-0.011512,0,0
18.719,0.108415,0.045951,-0.142323,0.010696,-0.011445,-0.01152,0,0
18.72,-0.068179,0.046026,0.027724,-0.02156,0.003211,-0.011471,0,0
18.721,-0.068179,0.046026,0.027724,-0.02156,0.003211,-0.011471,0,0
18.722,0.108792,0.045831,0.029152,-0.022014,0.011662,-0.011431,0,0
18.723,-0.068555,0.046145,-0.143751,0.01115,-0.019896,-0.011559,0,0
18.724,-0.068179,0.046026,0.027724,-0.02156,0.003211,-0.011471,0,0
18.725,0.108415,0.045951,-0.142323,0.010696,-0.011445,-0.01152,0,0
18.726,0.108348,0.133904,-0.14134,0.006597,-0.011563,-0.023535,0,0
18.727,-0.068179,0.046026,0.027724,-0.02156,0.003211,-0.011471,0,0
18.728,-0.068179,0.046026,0.027724,-0.02156,0.003211,-0.011471,0,0
18.729,0.019369,0.045324,0.030111,0.043715,0.007287,0.005387,0,0
18.73,-0.069466,0.045977,0.199955,0.011239,-0.019797,-0.011508,0,0
18.731,0.0193,-0.043809,0.202956,-0.050326,-0.015939,-0.006588,0,0
18.732,0.107908,0.046166,0.029463,-0.022075,-0.034396,-0.011573,0,0
18.733,0.108415,0.045951,-0.142323,0.010696,-0.011445,-0.01152,0,0
18.734,-0.068686,0.04624,0.19951,-0.05433,-0.01974,-0.011524,0,0
18.735,-0.06896,-0.131324,0.20003,-0.045932,-0.019954,-0.011415,0,0
18.736,0.020868,0.046652,-0.144711,-0.054579,-0.015521,-0.028378,0,0
18.737,0.019773,0.045707,-0.141809,0.010855,-0.015763,0.005282,0,0
18.738,-0.068555,0.046145,-0.143751,0.01115,-0.019896,-0.011559,0,0
18.739,0.020088,0.046389,-0.144266,0.010991,-0.015578,-0.028362,0,0
18.74,0.108757,0.135562,-0.143827,0.006397,-0.011113,0.000386,0,0
18.741,0.019814,-0.131175,-0.143745,0.019389,-0.015793,-0.028253,0,0
18.742,0.109031,0.047327,0.19921,0.010741,-0.010914,0.012497,0,0
18.743,0.108964,0.13528,0.200192,0.006642,-0.011032,0.000483,0,0
18.744,0.10845,-0.043779,0.030656,-0.017715,0.01133,-0.023337,0,0
18.745,0.108792,0.045831,0.029152,-0.022014,0.011662,-0.011431,0,0
18.746,0.020296,0.046108,0.199753,0.011236,-0.015497,-0.028265,0,0
18.747,0.108623,0.04567,0.201696,0.010941,-0.011364,-0.011423,0,0
18.748,-0.068488,-0.041809,-0.144734,0.015249,-0.019778,0.000455,0,0
18.749,0.020833,0.136382,-0.317689,-0.026168,-0.038296,-0.016561,0,0
18.75,0.01992,0.046227,0.028278,0.043945,-0.038604,-0.028353,0,0
18.751,0.020022,-0.131457,0.200274,0.019634,-0.015711,-0.028156,0,0
18.752,0.020531,-0.041684,0.026226,-0.01762,0.007647,-0.016259,0,0
18.753,0.108792,0.045831,0.029152,-0.022014,0.011662,-0.011431,0,0
18.754,0.020531,-0.041684,0.026226,-0.01762,0.007647,-0.016259,0,0
18.755,0.020531,-0.041684,0.026226,-0.01762,0.007647,-0.016259,0,0
18.756,0.021209,0.136263,-0.146214,-0.058877,-0.015189,-0.016472,0,0
18.757,0.021108,0.048148,0.025347,-0.021824,-0.038097,-0.004449,0,0
18.758,0.021002,-0.129255,-0.146676,-0.046381,-0.015285,-0.004349,0,0
18.759,0.021209,0.136263,-0.146214,-0.058877,-0.015189,-0.016472,0,0
18.76,0.020637,0.135719,0.19825,0.006937,-0.015165,-0.016359,0,0
18.761,0.020363,-0.041846,0.19877,0.015335,-0.015379,-0.01625,0,0
18.762,0.021276,0.048309,-0.147197,-0.054779,-0.015071,-0.004458,0,0
18.763,0.020496,0.048046,-0.146752,0.010791,-0.015128,-0.004442,0,0
18.764,0.020873,0.047927,0.024723,-0.021919,0.007979,-0.004353,0,0
18.765,-0.068044,-0.129882,0.025758,-0.013362,0.003447,0.012558,0,0
18.766,-0.067708,-0.041546,-0.145179,-0.05032,-0.019721,0.000439,0,0
18.767,0.021274,-0.041678,-0.144936,0.015246,-0.015478,-0.016301,0,0
18.768,0.020663,-0.041779,-0.317035,0.04786,0.00749,-0.016294,0,0
18.769,-0.067965,-0.041407,0.196828,0.01563,-0.019512,-0.033092,0,0
18.77,0.020704,0.047765,0.197267,0.011036,-0.015047,-0.004344,0,0
18.771,0.019855,-0.041631,0.370556,-0.017436,-0.03833,-0.016304,0,0
18.772,0.020155,-0.041565,-0.145249,0.01509,-0.015461,-0.016347,0,0
18.773,0.020873,0.047927,0.024723,-0.021919,0.007979,-0.004353,0,0
18.774,0.020363,-0.041846,0.19877,0.015335,-0.015379,-0.01625,0,0
18.775,0.020767,-0.041463,0.02685,-0.017525,-0.038429,-0.016355,0,0
18.776,0.021784,0.048095,-0.318983,-0.022008,0.00788,-0.004404,0,0
18.777,0.021717,0.136048,-0.318,-0.026107,0.007762,-0.016419,0,0
18.778,0.020531,-0.041684,0.026226,-0.01762,0.007647,-0.016259,0,0
18.779,0.020531,-0.041684,0.026226,-0.01762,0.007647,-0.016259,0,0
18.78,0.020402,0.135498,0.197626,0.006842,0.030911,-0.016263,0,0
18.781,0.020531,-0.041684,0.026226,-0.01762,0.007647,-0.016259,0,0
18.782,0.020935,-0.041301,-0.145694,-0.05048,-0.015403,-0.016363,0,0
18.783,0.021276,0.048309,-0.147197,-0.054779,-0.015071,-0.004458,0,0
18.784,0.020873,0.047927,0.024723,-0.021919,0.007979,-0.004353,0,0
18.785,0.021002,-0.129255,-0.146676,-0.046381,-0.015285,-0.004349,0,0
18.786,0.020496,0.048046,-0.146752,0.010791,-0.015128,-0.004442,0,0
18.787,0.021313,0.135666,-0.14608,0.006753,0.030812,-0.016314,0,0
18.788,0.020598,-0.129638,0.025244,-0.013521,0.007765,-0.004244,0,0
18.789,0.020024,-0.041469,0.198012,-0.050391,-0.015304,-0.016312,0,0
18.79,0.021209,0.136263,-0.146214,-0.058877,-0.015189,-0.016472,0,0
18.791,0.020559,-0.041182,-0.317169,-0.01777,-0.038511,-0.016452,0,0
18.792,0.020935,-0.041301,-0.145694,-0.05048,-0.015403,-0.016363,0,0
18.793,0.020531,-0.041684,0.026226,-0.01762,0.007647,-0.016259,0,0
18.794,0.10964,0.135227,-0.144138,0.006458,0.034945,0.000528,0,0
18.795,0.021039,-0.041899,-0.14556,0.015151,0.030597,-0.016205,0,0
18.796,0.020935,-0.041301,-0.145694,-0.05048,-0.015403,-0.016363,0,0
18.797,0.020261,0.135838,0.026775,0.039647,-0.038272,-0.016448,0,0
18.798,0.020699,0.046491,0.027833,-0.021624,-0.038547,-0.028369,0,0
18.799,0.020363,-0.041846,0.19877,0.015335,-0.015379,-0.01625,0,0
18.8,0.020873,0.047927,0.024723,-0.021919,0.007979,-0.004353,0,0
18.801,0.020637,0.135719,0.19825,0.006937,-0.015165,-0.016359,0,0
18.802,-0.067662,-0.217153,0.022318,-0.009127,0.003749,-0.009071,0,0
18.803,0.020531,-0.041684,0.026226,-0.01762,0.007647,-0.016259,0,0
18.804,0.020805,0.13588,0.025706,-0.026018,0.007861,-0.016368,0,0
18.805,0.021106,-0.129853,-0.146542,0.019249,0.030715,-0.00419,0,0
18.806,0.020598,-0.129638,0.025244,-0.013521,0.007765,-0.004244,0,0
18.807,0.109789,0.225735,0.023688,-0.030476,0.01251,-0.021264,0,0
18.808,0.020363,-0.041846,0.19877,0.015335,-0.015379,-0.01625,0,0
18.809,0.020834,-0.129417,0.025868,-0.013426,-0.038311,-0.00434,0,0
18.81,0.021108,0.048148,0.025347,-0.021824,-0.038097,-0.004449,0,0
18.811,0.021382,0.225712,0.024826,-0.030222,-0.037883,-0.004558,0,0
18.812,0.020834,-0.129417,0.025868,-0.013426,-0.038311,-0.00434,0,0
18.813,0.021313,-0.130134,0.197477,0.019494,0.030797,-0.004093,0,0
18.814,0.021721,0.137323,-0.148567,0.006553,0.031262,0.007606,0,0
18.815,0.02151,-0.12947,-0.318462,-0.01361,0.007665,-0.004295,0,0
18.816,0.020935,-0.041301,-0.145694,-0.05048,-0.015403,-0.016363,0,0
18.817,0.021382,0.225712,0.024826,-0.030222,-0.037883,-0.004558,0,0
18.818,0.020704,0.047765,0.197267,0.011036,-0.015047,-0.004344,0,0
18.819,0.02151,-0.12947,-0.318462,-0.01361,0.007665,-0.004295,0,0
18.82,0.022125,0.137705,-0.320487,-0.026307,0.008212,0.007501,0,0
18.821,0.110258,0.048177,-0.146953,0.010787,-0.010829,-0.021198,0,0
18.822,0.021717,-0.129751,0.025557,-0.013365,0.007747,-0.004198,0,0
18.823,0.022227,-0.039979,-0.148491,-0.050619,0.031105,0.007699,0,0
18.824,0.021449,0.137758,0.023843,-0.026123,-0.037765,0.007456,0,0
18.825,0.021449,0.137758,0.023843,-0.026123,-0.037765,0.007456,0,0
18.826,0.022058,-0.04014,0.024053,-0.017664,0.008079,0.007708,0,0
18.827,0.021957,0.137544,-0.147943,0.006648,-0.014814,0.00751,0,0
18.828,-0.066544,0.048533,-0.320926,-0.021713,0.003746,-0.021246,0,0
18.829,0.021341,-0.129632,-0.145918,0.019344,-0.01536,-0.004287,0,0
18.83,0.021615,0.047933,-0.146439,0.010947,-0.015146,-0.004396,0,0
18.831,0.021449,0.137758,0.023843,-0.026123,-0.037765,0.007456,0,0
18.832,0.021175,-0.039806,0.024364,-0.017725,-0.037979,0.007565,0,0
18.833,0.021682,-0.040021,-0.147422,0.015046,-0.015028,0.007619,0,0
18.834,0.022024,0.04959,-0.148926,0.010747,-0.014696,0.019525,0,0
18.835,0.110325,-0.039777,-0.147936,0.014886,-0.010711,-0.009183,0,0
18.836,0.021173,-0.129793,0.026626,0.052299,-0.038386,-0.004278,0,0
18.837,0.021615,0.047933,-0.146439,0.010947,-0.015146,-0.004396,0,0
18.838,-0.06627,0.226097,-0.321447,-0.030111,0.00396,-0.021355,0,0
18.839,0.021341,-0.129632,-0.145918,0.019344,-0.01536,-0.004287,0,0
18.84,0.110152,-0.129226,-0.318977,-0.01377,0.011983,-0.021097,0,0
18.841,0.021615,0.047933,-0.146439,0.010947,-0.015146,-0.004396,0,0
18.842,0.021991,0.047814,0.025036,-0.021763,0.007961,-0.004307,0,0
18.843,0.021682,-0.040021,-0.147422,0.015046,-0.015028,0.007619,0,0
18.844,0.021449,0.137758,0.023843,-0.026123,-0.037765,0.007456,0,0
18.845,-0.066712,0.048371,-0.148382,0.011242,-0.019279,-0.021237,0,0
18.846,-0.066645,-0.039582,-0.149365,0.015341,-0.019162,-0.009223,0,0
18.847,0.021957,0.137544,-0.147943,0.006648,-0.014814,0.00751,0,0
18.848,0.021957,0.137544,-0.147943,0.006648,-0.014814,0.00751,0,0
18.849,0.022339,0.050272,-0.151382,0.010882,-0.014512,-0.01412,0,0
18.85,0.021998,-0.039338,-0.149879,0.015181,-0.014844,-0.026025,0,0
18.851,0.110599,0.137788,-0.148457,0.006488,-0.010497,-0.009292,0,0
18.852,-0.066304,0.050028,-0.150868,0.011042,-0.01883,0.002683,0,0
18.853,0.021551,-0.039925,0.195839,-0.050435,-0.014872,0.007654,0,0
18.854,0.022333,0.137424,0.023532,-0.026062,0.008293,0.007599,0,0
18.855,0.022024,0.04959,-0.148926,0.010747,-0.014696,0.019525,0,0
18.856,0.021682,-0.040021,-0.147422,0.015046,-0.015028,0.007619,0,0
18.857,0.110325,-0.039777,-0.147936,0.014886,-0.010711,-0.009183,0,0
18.858,0.0224,0.049471,0.022549,-0.021963,0.008411,0.019613,0,0
18.859,0.021242,-0.12776,0.023381,-0.013626,-0.037861,0.01958,0,0
18.86,0.021682,-0.040021,-0.147422,0.015046,-0.015028,0.007619,0,0
18.861,-0.066371,0.137982,-0.149885,0.006943,-0.018947,-0.009332,0,0
18.862,0.021682,-0.040021,-0.147422,0.015046,-0.015028,0.007619,0,0
18.863,0.021749,-0.127974,-0.148405,0.019144,-0.01491,0.019634,0,0
18.864,0.021514,-0.040182,0.025122,0.048,-0.038054,0.007627,0,0
18.865,0.021957,0.137544,-0.147943,0.006648,-0.014814,0.00751,0,0
18.866,0.109476,-0.129173,0.025353,-0.013585,-0.033994,-0.021142,0,0
18.867,-0.067325,-0.128817,-0.148619,-0.046086,-0.019419,-0.02119,0,0
18.868,0.021957,0.137544,-0.147943,0.006648,-0.014814,0.00751,0,0
18.869,0.109751,0.048392,0.024833,-0.021983,-0.03378,-0.021251,0,0
18.87,0.021577,-0.217424,-0.319445,-0.009511,0.007783,0.007719,0,0
18.871,-0.066502,0.138077,0.193376,-0.058537,-0.018791,-0.009297,0,0
18.872,0.021957,0.137544,-0.147943,0.006648,-0.014814,0.00751,0,0
18.873,0.021069,-0.217209,-0.147659,-0.042282,-0.015168,0.007666,0,0
18.874,-0.067872,-0.040433,0.196798,0.015294,-0.019247,0.024472,0,0
18.875,0.021889,0.225497,-0.14696,0.002549,-0.014932,-0.004505,0,0
18.876,0.021749,-0.127974,-0.148405,0.019144,-0.01491,0.019634,0,0
18.877,0.110494,-0.039615,-0.32048,-0.018068,0.012315,-0.009192,0,0
18.878,0.021151,0.048352,-0.148451,0.076652,-0.015019,-0.038024,0,0
18.879,0.021175,-0.039806,0.024364,-0.017725,-0.037979,0.007565,0,0
18.88,0.020901,-0.217371,0.024885,-0.009327,-0.038193,0.007674,0,0
18.881,-0.066878,0.138197,0.021901,-0.025828,-0.041898,-0.009385,0,0
18.882,0.022024,0.04959,-0.148926,0.010747,-0.014696,0.019525,0,0
18.883,0.021749,-0.127974,-0.148405,0.019144,-0.01491,0.019634,0,0
18.884,-0.066818,-0.129032,-0.320405,-0.013315,0.003532,-0.021137,0,0
18.885,0.021421,0.137256,0.367238,-0.025973,0.008392,0.00765,0,0
18.886,0.021516,0.049805,0.02286,-0.022024,-0.037647,0.019471,0,0
18.887,-0.066543,-0.217266,0.022631,-0.008971,0.003731,-0.009025,0,0
18.888,-0.066645,-0.039582,-0.149365,0.015341,-0.019162,-0.009223,0,0
18.889,0.111109,0.22756,-0.322504,-0.030765,0.012861,0.002605,0,0
18.89,0.021149,-0.128734,0.023411,-0.013291,-0.038127,-0.037984,0,0
18.891,-0.155795,-0.039612,0.022935,-0.017271,-0.04643,0.007526,0,0
18.892,0.022607,0.314989,0.023012,-0.03446,0.008507,0.00749,0,0
18.893,0.109986,-0.0394,-0.148694,-0.050839,-0.010636,-0.009245,0,0
18.894,-0.066893,-0.128219,-0.147891,0.019304,-0.019228,0.036436,0,0
18.895,0.022298,0.227155,-0.149446,0.002349,-0.014482,0.019416,0,0
18.896,0.020704,0.047765,0.197267,0.011036,-0.015047,-0.004344,0,0
18.897,0.020901,-0.217371,0.024885,-0.009327,-0.038193,0.007674,0,0
18.898,0.11009,0.048015,0.025591,0.043742,-0.033855,-0.021189,0,0
18.899,0.110092,0.138003,0.023329,-0.026282,-0.033448,-0.009346,0,0
18.9,0.021749,-0.127974,-0.148405,0.019144,-0.01491,0.019634,0,0
18.901,-0.066435,0.050124,0.192393,-0.054439,-0.018673,0.002718,0,0
18.902,0.022272,0.138226,-0.1504,0.006783,-0.01463,-0.026134,0,0
18.903,0.021242,-0.12776,0.023381,-0.013626,-0.037861,0.01958,0,0
18.904,-0.066269,-0.039702,0.02211,-0.017369,0.003946,-0.009134,0,0
18.905,-0.065995,0.137863,0.02159,-0.025767,0.00416,-0.009243,0,0
18.906,0.022024,0.04959,-0.148926,0.010747,-0.014696,0.019525,0,0
18.907,0.021682,-0.040021,-0.147422,0.015046,-0.015028,0.007619,0,0
18.908,-0.066645,-0.039582,-0.149365,0.015341,-0.019162,-0.009223,0,0
18.909,0.021957,0.137544,-0.147943,0.006648,-0.014814,0.00751,0,0
18.91,0.110325,-0.039777,-0.147936,0.014886,-0.010711,-0.009183,0,0
18.911,-0.066477,-0.039421,-0.321909,-0.017614,0.003864,-0.009231,0,0
18.912,0.110666,0.049834,-0.14944,0.010587,-0.010379,0.002722,0,0
18.913,0.111043,0.049715,0.022035,-0.022122,0.012728,0.002811,0,0
18.914,-0.066578,-0.127536,-0.150348,0.019439,-0.019044,0.002792,0,0
18.915,0.021682,-0.040021,-0.147422,0.015046,-0.015028,0.007619,0,0
18.916,0.111043,0.049715,0.022035,-0.022122,0.012728,0.002811,0,0
18.917,-0.0661,-0.03954,-0.150434,-0.050324,0.026971,-0.009143,0,0
18.918,-0.154845,-0.1279,0.021642,-0.013111,-0.000254,0.019683,0,0
18.919,0.110599,0.137788,-0.148457,0.006488,-0.010497,-0.009292,0,0
18.92,0.022065,-0.127292,-0.150862,0.01928,-0.014726,-0.014011,0,0
18.921,-0.066578,-0.127536,-0.150348,0.019439,-0.019044,0.002792,0,0
18.922,-0.066269,-0.039702,0.02211,-0.017369,0.003946,-0.009134,0,0
18.923,0.110468,0.137883,0.194804,-0.058992,-0.010341,-0.009257,0,0
18.924,0.021175,-0.039806,0.024364,-0.017725,-0.037979,0.007565,0,0
18.925,0.022024,0.04959,-0.148926,0.010747,-0.014696,0.019525,0,0
18.926,0.022024,0.04959,-0.148926,0.010747,-0.014696,0.019525,0,0
18.927,-0.066811,0.050243,0.020918,-0.021729,-0.04178,0.002629,0,0
18.928,-0.066645,-0.039582,-0.149365,0.015341,-0.019162,-0.009223,0,0
18.929,0.111043,0.049715,0.022035,-0.022122,0.012728,0.002811,0,0
18.93,0.021724,0.049524,0.366879,-0.021779,-0.037566,0.019568,0,0
18.931,-0.066202,-0.127656,0.021127,-0.01327,0.004063,0.00288,0,0
18.932,-0.067321,-0.039529,0.194965,0.015525,-0.065138,-0.009268,0,0
18.933,0.110807,0.137507,0.195562,0.006733,-0.010416,-0.009195,0,0
18.934,-0.066269,-0.039702,0.02211,-0.017369,0.003946,-0.009134,0,0
18.935,-0.066269,-0.039702,0.02211,-0.017369,0.003946,-0.009134,0,0
18.936,0.110874,0.049553,0.194579,0.010832,-0.010298,0.002819,0,0
18.937,0.022989,0.227718,0.019572,-0.030225,0.008809,-0.01414,0,0
18.938,-0.066202,-0.127656,0.021127,-0.01327,0.004063,0.00288,0,0
18.939,0.110704,0.050091,0.021277,-0.087848,0.012803,0.002749,0,0
18.94,0.110535,0.04993,0.193821,-0.054893,-0.010223,0.002757,0,0
18.941,-0.066984,-0.039206,-0.150123,-0.050385,-0.019087,-0.009285,0,0
18.942,0.022091,-0.038364,-0.149908,0.014845,-0.014578,0.031539,0,0
18.943,0.110666,0.049834,-0.14944,0.010587,-0.010379,0.002722,0,0
18.944,-0.066304,0.050028,-0.150868,0.011042,-0.01883,0.002683,0,0
18.945,-0.066237,-0.037925,-0.151851,0.01514,-0.018712,0.014697,0,0
18.946,0.109818,-0.039562,0.02385,-0.017884,-0.033662,-0.009237,0,0
18.947,0.022547,0.049991,0.192637,0.011127,-0.014431,-0.014022,0,0
18.948,-0.154905,-0.127098,-0.15229,0.019734,-0.023177,-0.01405,0,0
18.949,0.02281,-0.037299,-0.324285,-0.017878,-0.037444,-0.00221,0,0
18.95,0.0224,0.049471,0.022549,-0.021963,0.008411,0.019613,0,0
18.951,-0.065928,0.049909,0.020607,-0.021668,0.004278,0.002771,0,0
18.952,-0.066202,-0.127656,0.021127,-0.01327,0.004063,0.00288,0,0
18.953,0.021922,-0.038525,0.022636,0.0478,-0.037604,0.031548,0,0
18.954,-0.066096,0.049747,0.193151,0.011287,-0.018748,0.00278,0,0
18.955,0.022339,0.050272,-0.151382,0.010882,-0.014512,-0.01412,0,0
18.956,0.022782,-0.037801,0.01911,-0.017729,0.008713,-0.002016,0,0
18.957,0.022782,-0.037801,0.01911,-0.017729,0.008713,-0.002016,0,0
18.958,0.022782,-0.037801,0.01911,-0.017729,0.008713,-0.002016,0,0
18.959,0.021663,0.050326,0.192948,0.011066,-0.060489,-0.014165,0,0
18.96,0.110159,0.050049,0.022346,-0.022183,-0.03333,0.002669,0,0
18.961,-0.066811,0.050243,0.020918,-0.021729,-0.04178,0.002629,0,0
18.962,0.021583,-0.038149,0.021878,-0.017925,-0.037529,0.031486,0,0
18.963,0.110498,0.049672,0.023104,0.043542,-0.033405,0.002731,0,0
18.964,0.022547,0.049991,0.192637,0.011127,-0.014431,-0.014022,0,0
18.965,-0.065928,0.049909,0.020607,-0.021668,0.004278,0.002771,0,0
18.966,0.110666,0.049834,-0.14944,0.010587,-0.010379,0.002722,0,0
18.967,-0.065928,0.049909,0.020607,-0.021668,0.004278,0.002771,0,0
18.968,-0.065928,0.049909,0.020607,-0.021668,0.004278,0.002771,0,0
18.969,0.022374,-0.039458,0.021596,-0.017528,0.008263,-0.025937,0,0
18.97,0.110701,-0.039896,0.023539,-0.017823,0.012396,-0.009095,0,0
18.971,-0.065928,0.049909,0.020607,-0.021668,0.004278,0.002771,0,0
18.972,0.110533,-0.040058,0.196083,0.015131,-0.01063,-0.009086,0,0
18.973,0.110194,-0.039681,0.195325,-0.050594,-0.010555,-0.009148,0,0
18.974,0.0224,0.049471,0.022549,-0.021963,0.008411,0.019613,0,0
18.975,-0.065928,0.049909,0.020607,-0.021668,0.004278,0.002771,0,0
18.976,0.110666,0.049834,-0.14944,0.010587,-0.010379,0.002722,0,0
18.977,0.022467,-0.038483,0.021567,-0.017864,0.008529,0.031628,0,0
18.978,-0.065928,0.049909,0.020607,-0.021668,0.004278,0.002771,0,0
18.979,0.11155,0.0495,-0.149751,0.010648,0.035679,0.002864,0,0
18.98,0.021922,-0.038525,0.022636,0.0478,-0.037604,0.031548,0,0
18.981,-0.065861,-0.038045,0.019624,-0.017569,0.004396,0.014786,0,0
18.982,-0.065928,0.049909,0.020607,-0.021668,0.004278,0.002771,0,0
18.983,0.110058,-0.038066,0.193907,0.01487,-0.056238,0.014692,0,0
18.984,0.022024,0.04959,-0.148926,0.010747,-0.014696,0.019525,0,0
18.985,-0.066304,0.050028,-0.150868,0.011042,-0.01883,0.002683,0,0
18.986,0.021959,-0.038268,0.193353,-0.050635,-0.014422,0.031574,0,0
18.987,0.021006,-0.039968,0.196908,0.01523,-0.061005,0.007574,0,0
18.988,-0.066437,-0.039864,0.194654,0.015586,-0.01908,-0.009126,0,0
18.989,0.021749,-0.127974,-0.148405,0.019144,-0.01491,0.019634,0,0
18.99,0.022024,0.04959,-0.148926,0.010747,-0.014696,0.019525,0,0
18.991,-0.065928,0.049909,0.020607,-0.021668,0.004278,0.002771,0,0
18.992,-0.066304,0.050028,-0.150868,0.011042,-0.01883,0.002683,0,0
18.993,0.110325,-0.039777,-0.147936,0.014886,-0.010711,-0.009183,0,0
18.994,-0.065928,0.049909,0.020607,-0.021668,0.004278,0.002771,0,0
18.995,-0.066135,0.05019,-0.323412,-0.021913,0.004196,0.002674,0,0
18.996,-0.066237,-0.037925,-0.151851,0.01514,-0.018712,0.014697,0,0
18.997,-0.066237,-0.037925,-0.151851,0.01514,-0.018712,0.014697,0,0
18.998,-0.066304,0.050028,-0.150868,0.011042,-0.01883,0.002683,0,0
18.999,-0.066304,0.050028,-0.150868,0.011042,-0.01883,0.002683,0,0
19,0.111043,0.049715,0.022035,-0.022122,0.012728,0.002811,0,0
19.001,-0.065928,0.049909,0.020607,-0.021668,0.004278,0.002771,0,0
19.002,-0.065928,0.049909,0.020607,-0.021668,0.004278,0.002771,0,0
19.003,0.021749,-0.127974,-0.148405,0.019144,-0.01491,0.019634,0,0
19.004,0.022741,0.139081,0.021046,-0.026262,0.008743,0.031519,0,0
19.005,-0.154762,0.050562,0.19045,-0.054144,-0.022806,-0.014124,0,0
19.006,0.11111,-0.038239,0.021052,-0.018024,0.012846,0.014825,0,0
19.007,0.022024,0.04959,-0.148926,0.010747,-0.014696,0.019525,0,0
19.008,-0.066371,0.137982,-0.149885,0.006943,-0.018947,-0.009332,0,0
19.009,0.021516,0.049805,0.02286,-0.022024,-0.037647,0.019471,0,0
19.01,0.021855,0.049428,0.023618,0.043701,-0.037722,0.019533,0,0
19.011,-0.066371,0.137982,-0.149885,0.006943,-0.018947,-0.009332,0,0
19.012,0.022024,0.04959,-0.148926,0.010747,-0.014696,0.019525,0,0
19.013,0.110666,0.049834,-0.14944,0.010587,-0.010379,0.002722,0,0
19.014,0.022339,0.050272,-0.151382,0.010882,-0.014512,-0.01412,0,0
19.015,-0.06542,0.049694,-0.151179,0.011103,0.027228,0.002825,0,0
19.016,0.022024,0.04959,-0.148926,0.010747,-0.014696,0.019525,0,0
19.017,0.022374,-0.039458,0.021596,-0.017528,0.008263,-0.025937,0,0
19.018,-0.066371,0.137982,-0.149885,0.006943,-0.018947,-0.009332,0,0
19.019,-0.066304,0.050028,-0.150868,0.011042,-0.01883,0.002683,0,0
19.02,-0.066645,-0.039582,-0.149365,0.015341,-0.019162,-0.009223,0,0
19.021,-0.066645,-0.039582,-0.149365,0.015341,-0.019162,-0.009223,0,0
19.022,0.021682,-0.040021,-0.147422,0.015046,-0.015028,0.007619,0,0
19.023,0.110392,-0.12773,-0.148919,0.018985,-0.010593,0.002831,0,0
19.024,0.022024,0.04959,-0.148926,0.010747,-0.014696,0.019525,0,0
19.025,-0.066645,-0.039582,-0.149365,0.015341,-0.019162,-0.009223,0,0
19.026,-0.067152,-0.039368,0.022421,-0.01743,-0.042112,-0.009276,0,0
19.027,0.021682,-0.040021,-0.147422,0.015046,-0.015028,0.007619,0,0
19.028,-0.066304,0.050028,-0.150868,0.011042,-0.01883,0.002683,0,0
19.029,0.021682,-0.040021,-0.147422,0.015046,-0.015028,0.007619,0,0
19.03,0.021682,-0.040021,-0.147422,0.015046,-0.015028,0.007619,0,0
