Time,,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy,,,,,Time,,,,,,,,,M000,,,M001,,,M002,,,M003,,,M004,,,M005,,,M006,,
0,0,-3.241824,-2.762992,551.471625,-22.953602,-1.334591,-0.18398,0.00242,-0.041622,,,,,s,,,,,,,,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
0.001,0.001,-3.242368,-2.763034,551.472694,-22.887938,-1.380724,-0.18406,0.002504,-0.041503,,,,,,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.655,0.655,-3.987928,-3.57417,551.224407,-22.81624,3.214164,-0.085612,-0.005831,-0.041392,,,,,5.44167,-0.07348349,-0.00928136,0.24677395,0.03791804,0.0139437,0.00010674,0,0,-372.966,-2221.7,-151.795,-369.665,-2120.16,-152.005,-252.855,-2006.96,-126.459,-297.101,-2022.79,-97.2835,-386.96,-2109.52,307.427,-403.539,-2075.51,828.16,-390.08,-2048.05,988.968
0.656,0.656,-3.988437,-3.663942,551.398455,-22.778987,3.190806,-0.09751,-0.005787,-0.041311,,,,,5.45,-0.07332,0.109669,0.187554,0.021056,0.037121,6.2E-05,0,0,-372.985,-2221.72,-151.992,-369.436,-2119.98,-151.815,-252.253,-2006.81,-126.203,-296.709,-2022.7,-96.9292,-386.199,-2111.58,307.969,-405.518,-2082.9,828.705,-391.679,-2054.47,990.721
0.657,0.657,-3.987213,-3.574666,551.39664,-22.783225,3.237196,-0.085462,-0.005871,-0.041319,,,,,5.45833,-0.07334479,0.05113981,0.18680561,-0.02016977,0.00637939,0.00800619,0,0,-373.013,-2221.77,-151.941,-369.397,-2120.35,-151.999,-252.67,-2006.96,-126.126,-296.823,-2022.99,-96.5894,-385.691,-2113.3,308.208,-407.039,-2089.38,828.967,-393.462,-2061.65,991.889
0.658,0.658,-3.899077,-3.574207,551.567912,-22.816155,3.218562,-0.102318,-0.005835,-0.041366,,,,,5.46667,-0.04436258,0.08046934,0.3033954,0.00052995,-0.00781171,-0.00951214,0,0,-372.954,-2221.69,-151.883,-369.429,-2120.37,-151.983,-252.586,-2007.05,-125.834,-296.859,-2023.06,-96.2046,-385.08,-2114.43,308.437,-408.859,-2096.61,829.435,-395.459,-2069.54,992.889
0.659,0.659,-3.987044,-3.574504,551.224096,-22.816179,3.260222,-0.08547,-0.005915,-0.041392,,,,,5.475,-0.073085,0.10989,0.188178,0.021151,-0.008955,-3.4E-05,0,0,-372.862,-2221.53,-151.658,-369.387,-2120.24,-151.969,-253.029,-2006.73,-125.743,-296.796,-2023.04,-95.8832,-384.528,-2115.09,308.63,-411.102,-2103.88,830.27,-397.927,-2077.56,993.302
0.66,0.66,-3.8996,-3.574608,551.22635,-22.816535,3.218297,-0.068771,-0.005838,-0.041392,,,,,5.48333,0.01483845,0.05000823,0.47472193,-0.03090937,0.03374725,-0.02471139,0,0,-373.015,-2221.56,-151.88,-369.387,-2119.85,-151.868,-252.599,-2006.9,-125.429,-296.609,-2022.85,-95.5075,-384.1,-2115.71,308.927,-413.44,-2111.07,831.414,-400.264,-2085.74,993.896
0.661,0.661,-3.98742,-3.574385,551.052621,-22.78347,3.237115,-0.085559,-0.005874,-0.041345,,,,,5.49167,0.01560259,0.11033527,-0.04146675,-0.0011687,0.01076369,-0.01687404,0,0,-372.82,-2221.58,-151.695,-369.42,-2120.17,-152.005,-252.882,-2006.82,-125.267,-296.756,-2023,-95.4465,-383.594,-2115.93,309.315,-415.056,-2117.34,832.355,-402.437,-2093.57,994.528
0.662,0.662,-3.898672,-3.396738,551.22413,-22.759072,3.21862,-0.102462,-0.005839,-0.041288,,,,,5.5,-0.073085,0.10989,0.188178,0.021151,-0.008955,-3.4E-05,0,0,-372.853,-2221.74,-152.06,-369.558,-2120.1,-151.905,-252.452,-2006.82,-124.844,-296.633,-2022.8,-95.1019,-383.197,-2116.22,309.601,-416.933,-2123.14,833.071,-404.72,-2101.23,995.123
0.663,0.663,-3.898944,-3.484315,551.222389,-22.820699,3.218813,-0.090509,-0.005839,-0.0414,,,,,5.50833,-0.07311696,0.0214248,0.07220531,0.0032048,0.021647,0.00411305,0,0,-372.902,-2221.63,-151.768,-369.582,-2120.44,-152.116,-252.594,-2007,-124.6,-296.458,-2022.88,-94.8667,-382.778,-2116.33,309.909,-419.77,-2129.68,833.716,-407.113,-2109.05,996.145
0.664,0.664,-3.987487,-3.486431,551.053604,-22.787569,3.236997,-0.097574,-0.005874,-0.041353,,,,,5.51667,-0.07328078,0.0805601,-0.09875793,0.01153037,-0.00152025,-0.00403061,0,0,-372.908,-2221.72,-152.036,-369.571,-2120.32,-152.011,-252.252,-2007.16,-124.038,-296.201,-2022.79,-94.3561,-382.381,-2116.47,310.271,-422.69,-2136.13,834.229,-409.208,-2116.32,997.591
0.665,0.665,-3.987111,-3.48655,551.225079,-22.820278,3.260104,-0.097485,-0.005914,-0.041399,,,,,5.525,0.015323,0.109913,0.18704,0.020897,0.041439,-0.01674,0,0,-372.914,-2221.84,-151.916,-369.488,-2120.58,-152.143,-252.393,-2007.62,-123.872,-295.963,-2022.99,-94.0007,-381.986,-2116.91,310.567,-424.774,-2141.7,834.646,-411.43,-2123.01,999.023
0.666,0.666,-3.898907,-3.396959,551.223506,-22.759167,3.264696,-0.102365,-0.005923,-0.041288,,,,,5.53333,0.01510648,-0.00839526,0.12972259,-0.00628196,0.01812861,-0.02476855,0,0,-372.808,-2221.93,-151.919,-369.398,-2120.53,-152.123,-252.318,-2007.68,-123.389,-295.584,-2023.4,-93.6913,-381.701,-2117.68,310.848,-426.447,-2147.22,835.042,-413.544,-2129.57,1000.43
0.667,0.667,-3.898907,-3.396959,551.223506,-22.759167,3.264696,-0.102365,-0.005923,-0.041288,,,,,5.54167,-0.072849,0.022098,0.014651,-0.007705,0.014189,0.011972,0,0,-372.856,-2221.89,-151.818,-369.255,-2120.44,-152.026,-251.972,-2007.78,-122.801,-295.233,-2023.54,-93.3296,-381.397,-2118.52,311.054,-428.45,-2152.88,835.203,-415.85,-2135.7,1001.7
0.668,0.668,-3.8984,-3.397173,551.05172,-22.726397,3.287647,-0.102312,-0.005966,-0.041242,,,,,5.55,0.015323,0.109913,0.18704,0.020897,0.041439,-0.01674,0,0,-373.086,-2221.8,-152.122,-369.103,-2120.23,-151.759,-251.108,-2008.16,-122.18,-294.824,-2023.47,-92.7439,-380.962,-2119.69,311.24,0,0,0,-417.806,-2141.43,1002.66
0.669,0.669,-3.898974,-3.309005,551.224489,-22.763266,3.264578,-0.11438,-0.005922,-0.041296,,,,,5.55833,-0.161585,0.020879,0.015195,-0.00721,0.009606,-0.02879,0,0,-372.918,-2221.96,-151.874,-369.204,-2120.66,-152.021,-250.948,-2008.56,-121.873,-294.577,-2023.84,-92.4304,-381.267,-2121.25,311.132,0,0,0,-420.017,-2147.42,1003.46
0.67,0.67,-3.8984,-3.397173,551.05172,-22.726397,3.287647,-0.102312,-0.005966,-0.041242,,,,,5.56667,-0.04402859,0.08064062,-0.09892755,0.0114779,-9.531E-05,-0.00957527,0,0,-373.178,-2221.93,-152.093,-369.19,-2120.5,-151.839,-250.792,-2008.76,-121.342,-294.433,-2023.97,-92.0107,-381.508,-2123.1,311.075,0,0,0,-421.96,-2152.95,1003.79
0.671,0.671,-3.986755,-3.397237,551.393172,-22.725952,3.329671,-0.11896,-0.006039,-0.041216,,,,,5.575,-0.07332,0.109669,0.187554,0.021056,0.037121,6.2E-05,0,0,-372.981,-2222.04,-151.926,-369.012,-2120.75,-152.011,-251.255,-2008.79,-121.056,-294.363,-2024.35,-91.725,-381.673,-2124.96,310.855,0,0,0,-423.812,-2158.76,1003.91
0.672,0.672,-3.986418,-3.308901,551.222235,-22.76291,3.306503,-0.13108,-0.005998,-0.041295,,,,,5.58333,-0.07360086,0.07993537,0.36059432,0.05542967,0.01398544,-0.00385798,0,0,-373.214,-2221.99,-152.115,-369.095,-2120.49,-151.707,-250.527,-2009.25,-120.486,-294.155,-2024.5,-91.2687,-382.023,-2127.01,310.551,0,0,0,-425.822,-2164.25,1003.58
0.673,0.673,-3.897959,-3.309434,550.880917,-22.697725,3.31048,-0.114273,-0.006009,-0.041203,,,,,5.59167,-0.073085,0.10989,0.188178,0.021151,-0.008955,-3.4E-05,0,0,-373.301,-2222.05,-152.157,-369.038,-2120.74,-151.816,-250.49,-2009.48,-120.179,-294.032,-2024.98,-91.046,-382.377,-2129.38,310.29,0,0,0,-427.305,-2169.43,1002.98
0.674,0.674,-3.897583,-3.309554,551.052392,-22.730435,3.333587,-0.114184,-0.006049,-0.041249,,,,,5.6,-0.072849,0.022098,0.014651,-0.007705,0.014189,0.011972,0,0,-373.172,-2222.23,-152.208,-368.848,-2120.79,-151.876,-250.343,-2009.65,-119.747,-293.988,-2025.23,-90.6638,-382.941,-2131.9,309.982,0,0,0,-428.888,-2175.03,1002.41
0.675,0.675,-3.897749,-3.219728,551.222674,-22.767504,3.310968,-0.102332,-0.006007,-0.041304,,,,,5.60833,-0.07350962,0.04998349,0.01735791,0.03507188,-0.01706055,-0.00807262,0,0,-373.126,-2222.19,-152.007,-368.917,-2120.86,-151.828,-250.657,-2009.44,-119.349,-293.994,-2025.44,-90.2468,-383.231,-2134.24,309.642,0,0,0,-430.139,-2180.43,1001.51
0.676,0.676,-3.897749,-3.219728,551.222674,-22.767504,3.310968,-0.102332,-0.006007,-0.041304,,,,,5.61667,-0.0424616,0.08082298,0.07240893,0.02240876,0.0079352,-0.00485599,0,0,-373.23,-2222.28,-152.174,-368.849,-2120.58,-151.63,-250.309,-2009.62,-118.933,-293.954,-2025.47,-89.8217,-383.742,-2136.95,309.158,0,0,0,-430.918,-2185.67,1000.14
0.677,0.677,-3.898091,-3.309339,551.224178,-22.763205,3.310636,-0.114238,-0.006006,-0.041296,,,,,5.625,-0.072981,0.109292,0.188312,0.086781,0.037046,0.000124,0,0,-373.125,-2222.14,-152.007,-368.877,-2120.89,-151.778,-250.664,-2009.85,-118.89,-294.116,-2025.96,-89.6677,-384.153,-2139.53,308.726,-437.737,-2194.95,831.054,-432.04,-2191.53,999.06
0.678,0.678,-3.986691,-3.309379,551.050894,-22.66457,3.329397,-0.13101,-0.006042,-0.04113,,,,,5.63333,-0.04425609,0.1103563,0.01567275,-0.01189667,-0.01536292,-0.0056828,0,0,-373.582,-2222.01,-152.157,-368.896,-2120.65,-151.565,-250.363,-2009.82,-118.382,-294.032,-2026.11,-89.2996,-384.72,-2142.46,308.229,-438.295,-2202.54,827.794,-433.153,-2196.98,997.446
0.679,0.679,-3.986314,-3.309498,551.222369,-22.69728,3.352504,-0.130922,-0.006082,-0.041176,,,,,5.64167,0.01484891,-0.00840317,0.3046148,0.04835852,0.02583502,0.02499538,0,0,-373.171,-2222.25,-152.094,-368.712,-2120.76,-151.639,-250.589,-2009.9,-118.206,-294.128,-2026.58,-89.1309,-385.279,-2145.31,307.667,-439.939,-2208.35,827.537,-434.485,-2202.76,995.949
0.68,0.68,-3.897987,-3.309936,551.224312,-22.697575,3.356637,-0.11408,-0.006089,-0.041177,,,,,5.65,-0.072916,0.110051,0.015634,-0.011804,0.014071,-4.2E-05,0,0,-373.272,-2222.4,-152.338,-368.693,-2120.73,-151.521,-250.267,-2009.87,-117.725,-294.127,-2026.66,-88.6782,-385.636,-2148.04,307.128,-441.234,-2213.88,826.41,-435.012,-2208.47,994.418
0.681,0.681,-3.898494,-3.309722,551.396098,-22.730346,3.333686,-0.114133,-0.006046,-0.041223,,,,,5.65833,-0.04308146,0.05146635,0.24469125,-0.00894357,-0.01512536,-0.00883797,0,0,-373.187,-2222.35,-152.343,-368.684,-2121.09,-151.669,-250.569,-2010.04,-117.552,-294.334,-2027.03,-88.4084,-386.174,-2150.98,306.59,-442.374,-2219.33,825.077,-435.525,-2214.07,992.809
0.682,0.682,-3.897987,-3.309936,551.224312,-22.697575,3.356637,-0.11408,-0.006089,-0.041177,,,,,5.66667,0.04538322,0.10966508,0.13177783,0.00990802,0.03517667,5.448E-05,0,0,-373.212,-2222.32,-152.241,-368.659,-2121.15,-151.657,-250.975,-2009.88,-117.171,-294.541,-2027.13,-88.0843,-386.601,-2153.66,305.962,-443.527,-2225.32,823.711,-436.839,-2220.5,991.62
0.683,0.683,-3.897819,-3.309775,551.051768,-22.73053,3.379663,-0.114088,-0.006133,-0.041249,,,,,5.675,-0.073901,0.02227,0.187506,0.025189,-0.054895,0.011839,0,0,-373.127,-2222.2,-152.019,-368.666,-2121.09,-151.566,-251.302,-2009.58,-116.941,-294.564,-2027.54,-87.8286,-386.965,-2156.09,305.469,-444.509,-2231.14,822.255,-437.604,-2226.75,989.997
0.684,0.684,-3.986181,-3.219606,550.876847,-22.701824,3.352755,-0.119113,-0.006086,-0.04121,,,,,5.68333,-0.04260643,0.02240602,0.01366576,-0.00771418,0.01571817,-0.0048432,0,0,-373.278,-2222.17,-152.242,-368.529,-2120.69,-151.306,-250.789,-2009.97,-116.179,-294.549,-2027.62,-87.3336,-387.549,-2158.78,304.978,-445.069,-2236.81,820.825,-438.379,-2232.61,988.382
0.685,0.685,-3.897646,-3.220326,551.222808,-22.701874,3.356969,-0.102174,-0.00609,-0.041185,,,,,5.69167,0.01538664,0.11043938,0.13021662,-0.03391957,0.00301183,-0.01688051,0,0,-373.301,-2222.15,-152.039,-368.38,-2120.92,-151.336,-250.978,-2010.19,-115.781,-294.684,-2028.14,-87.0023,-387.824,-2160.99,304.568,-445.759,-2243.38,819.756,-439.552,-2239.18,987.173
0.686,0.686,-3.897304,-3.130715,551.221305,-22.706173,3.357301,-0.090269,-0.006091,-0.041192,,,,,5.7,-0.073085,0.10989,0.188178,0.021151,-0.008955,-3.4E-05,0,0,-373.368,-2222.21,-152.283,-368.475,-2120.78,-151.267,-250.736,-2010.21,-115.138,-294.608,-2028.09,-86.37,-388.568,-2163.56,304.385,-446.657,-2249.64,818.413,-440.238,-2245.84,985.755
0.687,0.687,-3.98604,-3.131934,551.221849,-22.705678,3.352718,-0.131031,-0.006082,-0.041192,,,,,5.70833,-0.07354847,0.04962963,0.18856168,0.02393633,0.03689856,-0.00791435,0,0,-373.317,-2222.06,-152.115,-368.561,-2121.02,-151.332,-251.13,-2010.36,-114.622,-294.663,-2028.46,-85.8507,-389.326,-2165.91,304.13,-447.533,-2256.6,817.517,-442.373,-2253.79,985.009
0.688,0.688,-3.897205,-3.132587,551.052005,-22.673202,3.379802,-0.114135,-0.006133,-0.041145,,,,,5.71667,-0.07289389,0.08102651,0.01530961,-0.01045133,0.01410994,0.00392262,0,0,-373.467,-2222,-152.209,-368.52,-2120.86,-151.266,-250.858,-2010.72,-113.764,-294.677,-2028.57,-85.0853,-389.834,-2167.88,304.028,-448.283,-2263.4,816.509,-443.718,-2261.24,984.071
0.689,0.689,-3.896797,-3.13093,551.049519,-22.673402,3.380252,-0.090215,-0.006134,-0.041146,,,,,5.725,-0.073763,-0.068057,0.360619,0.062408,0.013881,0.00018,0,0,-373.312,-2222.02,-152.275,-368.568,-2120.95,-151.441,-251.127,-2011.04,-112.991,-294.829,-2028.99,-84.382,-390.658,-2170.2,303.919,-448.998,-2269.91,815.627,-443.903,-2268.12,982.832
0.69,0.69,-3.896864,-3.042976,551.050502,-22.677501,3.380134,-0.10223,-0.006134,-0.041153,,,,,5.73333,-0.07361815,0.05002962,0.1884719,-0.02003577,0.00607789,-0.00802088,0,0,-373.299,-2222.06,-152.313,-368.794,-2120.97,-151.344,-251.351,-2011.14,-112.091,-294.979,-2029.28,-83.5643,-391.518,-2172.38,304.001,-449.894,-2277.49,815.185,-444.745,-2275.74,981.88
0.691,0.691,-3.89724,-3.042857,550.879027,-22.644791,3.357027,-0.102318,-0.006094,-0.041107,,,,,5.74167,0.01556069,0.04999638,0.24468905,-0.00927975,0.03365617,-0.0247251,0,0,-373.286,-2221.95,-152.195,-368.943,-2120.86,-151.393,-251.836,-2011.15,-110.853,-295.283,-2029.39,-82.508,-392.467,-2174.67,304.169,-450.886,-2284.7,814.5,-446.019,-2283.16,980.958
0.692,0.692,-3.89724,-3.042857,550.879027,-22.644791,3.357027,-0.102318,-0.006094,-0.041107,,,,,5.75,0.015662,0.022437,0.357398,-0.073344,0.018663,-0.004795,0,0,-373.476,-2221.85,-152.429,-369.15,-2120.54,-151.25,-252.048,-2011.21,-109.434,-295.463,-2029.47,-81.0832,-393.611,-2177.52,304.238,-451.493,-2292.05,813.542,-446.354,-2290.27,979.765
0.693,0.693,-3.808744,-3.043133,550.708425,-22.678041,3.384186,-0.085485,-0.006145,-0.04118,,,,,5.75833,-0.07262187,0.02184541,0.01515886,0.03633142,0.01413875,0.01201354,0,0,-373.42,-2221.68,-152.198,-369.397,-2120.87,-151.402,-252.484,-2011.7,-108.137,-295.833,-2029.94,-79.8188,-394.326,-2180.29,304.377,-452.09,-2299.91,812.883,-447.622,-2298.08,978.944
0.694,0.694,-3.897072,-3.042695,550.706483,-22.677746,3.380053,-0.102327,-0.006138,-0.041179,,,,,5.76667,-0.01369283,0.1102861,0.071979,-0.02272463,0.00939023,-0.01131783,0,0,-373.486,-2221.65,-152.382,-369.533,-2120.62,-151.227,-252.609,-2012.05,-106.444,-296.176,-2030.25,-78.3187,-395.244,-2183.8,304.464,-452.939,-2307.47,812.057,-448.282,-2305.38,978.034
0.695,0.695,-3.897138,-3.22054,551.051022,-22.669103,3.37992,-0.102121,-0.006134,-0.041138,,,,,5.775,0.015727,0.110296,0.01512,-0.011963,0.018389,-0.016845,0,0,-373.421,-2221.44,-152.166,-369.73,-2120.86,-151.294,-253.18,-2012.69,-104.829,-296.577,-2031.08,-76.8433,-396.091,-2187.63,304.597,-454.267,-2315.44,811.282,-448.543,-2312.95,977.035
0.696,0.696,-3.897173,-3.13081,550.878044,-22.640692,3.357145,-0.090304,-0.006094,-0.041099,,,,,5.78333,-0.0733798,0.05110487,0.30261601,0.00194076,-0.02425311,0.00797987,0,0,-373.65,-2221.38,-152.421,-369.889,-2120.66,-151.014,-253.456,-2012.91,-102.855,-296.94,-2031.58,-74.9948,-396.896,-2191.88,304.639,-454.883,-2322.99,810.381,-449.008,-2320.38,976.418
0.697,0.697,-3.808429,-3.042451,550.705969,-22.677905,3.38437,-0.119129,-0.006146,-0.04118,,,,,5.79167,-0.04365258,0.02212506,0.0714209,0.00311768,0.00801536,0.00642998,0,0,-374.136,-2221.06,-152.509,-370.204,-2121.13,-151.109,-254.044,-2013.42,-100.786,-297.341,-2032.39,-73.2756,-397.729,-2196.84,304.741,-455.782,-2330.8,809.378,-449.61,-2327.72,975.53
0.698,0.698,-3.808362,-3.130404,550.704986,-22.673806,3.384488,-0.107114,-0.006146,-0.041172,,,,,5.8,0.015727,0.110296,0.01512,-0.011963,0.018389,-0.016845,0,0,-374.071,-2221.03,-152.436,-370.474,-2121.57,-150.992,-254.437,-2014.18,-98.63,-297.704,-2033.4,-71.1698,-398.794,-2201.91,304.669,-457.137,-2339.22,808.56,-451.357,-2336.66,975.12
0.699,0.699,-3.80847,-3.131368,551.051462,-22.673697,3.384385,-0.073373,-0.006142,-0.041146,,,,,5.80833,-0.04437547,-0.00917976,0.1311467,0.03742416,0.03077725,-0.005439,0,0,-373.842,-2221.17,-152.369,-370.453,-2121.79,-150.853,-255.173,-2014.85,-96.3132,-298.272,-2034.19,-68.9475,-399.749,-2207.2,304.616,-458.527,-2347.7,807.786,-452.459,-2345.05,974.506
0.7,0.7,-3.896696,-3.042814,550.877958,-22.710456,3.40316,-0.102238,-0.006178,-0.041226,,,,,5.81667,-0.01464001,0.0508968,0.18799096,0.02374751,-0.00608711,0.00802925,0,0,-373.839,-2221.38,-152.472,-370.516,-2121.65,-150.435,-255.725,-2015.49,-93.7523,-298.853,-2035.16,-66.64,-400.768,-2213.14,304.377,-459.508,-2356.06,806.872,-452.619,-2353.01,973.764
0.701,0.701,-3.719894,-3.04317,551.05193,-22.677955,3.388585,-0.10219,-0.006149,-0.041154,,,,,5.825,-0.073085,0.10989,0.188178,0.021151,-0.008955,-3.4E-05,0,0,-373.621,-2221.4,-152.362,-370.773,-2122.13,-150.262,-256.859,-2016.26,-91.2138,-299.721,-2036.59,-64.4509,-402.048,-2219.17,304.138,-460.569,-2364.92,805.923,-453.178,-2362.16,973.162
0.702,0.702,-3.720102,-3.042889,550.707911,-22.6782,3.388503,-0.102287,-0.006153,-0.04118,,,,,5.83333,-0.01410249,0.0808265,0.07429581,-0.02165413,-0.00614798,-0.01529387,0,0,-373.962,-2221.44,-152.443,-371.014,-2122.3,-149.757,-257.859,-2016.7,-88.3196,-300.707,-2037.75,-61.9857,-403.164,-2225.83,303.76,-461.524,-2373.64,804.675,-454.582,-2371.41,972.675
0.703,0.703,-3.808202,-3.133078,550.709618,-22.673681,3.429912,-0.097248,-0.006228,-0.041172,,,,,5.84167,-0.13246777,0.02197352,0.30108026,0.04746385,0.00383739,0.00076721,0,0,-373.723,-2221.43,-152.37,-371.47,-2122.96,-149.549,-259.277,-2017.65,-85.6631,-301.881,-2039.28,-59.6239,-404.847,-2232.78,303.31,-462.365,-2383.51,803.6,-454.627,-2380.69,972.029
0.704,0.704,-3.719658,-3.130962,550.878403,-22.706811,3.411728,-0.090184,-0.006193,-0.041219,,,,,5.85,0.015221,0.021798,0.358601,0.05795,0.018531,-0.004717,0,0,-373.953,-2221.33,-152.541,-371.859,-2123.1,-149.044,-260.315,-2018.34,-82.6775,-302.927,-2040.48,-56.996,-406.248,-2239.8,302.52,-463.114,-2393.37,802.297,-456.387,-2390.86,971.6
0.705,0.705,-3.808271,-3.219417,550.707218,-22.604118,3.384347,-0.061394,-0.006145,-0.041046,,,,,5.85833,0.04431262,0.05085526,0.18878491,-0.02048589,-0.00326775,0.01927118,0,0,-374.038,-2221.53,-152.111,-372.021,-2123.82,-148.857,-262.267,-2019.15,-80.0295,-304.26,-2042.1,-54.4816,-407.684,-2247.37,301.604,-463.142,-2403.09,800.626,-456.958,-2400.44,970.674
0.706,0.706,-3.80817,-3.131302,550.535657,-22.641172,3.407255,-0.073417,-0.006189,-0.041126,,,,,5.86667,-0.01362719,0.02209948,0.18685062,0.02514347,-0.00594394,0.00072299,0,0,-373.997,-2221.13,-152.28,-372.319,-2124.34,-148.328,-263.347,-2020.65,-76.59,-305.762,-2043.85,-51.7602,-409.022,-2255.19,300.573,-464.637,-2413.15,798.888,-457.256,-2410.56,969.679
0.707,0.707,-3.807794,-3.131421,550.707132,-22.673881,3.430362,-0.073328,-0.006229,-0.041172,,,,,5.875,-0.161345,0.022374,0.185253,0.025545,-0.01297,-0.004861,0,0,-373.871,-2220.89,-152.109,-372.711,-2124.98,-147.726,-265.218,-2021.83,-73.143,-307.382,-2045.93,-48.8276,-410.233,-2263.55,299.367,-465.015,-2423.38,797.298,-457.252,-2420.35,968.568
0.708,0.708,-3.719425,-3.308741,550.707138,-22.665643,3.434465,-0.090021,-0.006236,-0.041157,,,,,5.88333,-0.04359898,0.08140264,0.1860378,0.02254232,-0.00736717,-0.02415552,0,0,-373.943,-2220.91,-152.193,-373.058,-2125.57,-146.863,-267.015,-2023.37,-69.0007,-309.007,-2048.23,-45.4058,-411.554,-2272.9,298.027,-465.532,-2433.51,795.673,-458.517,-2429.55,967.715
0.709,0.709,-3.719568,-3.219975,550.880635,-22.637123,3.411587,-0.044463,-0.006193,-0.041093,,,,,5.89167,-0.01386219,0.02187848,0.18622662,0.0250478,0.04013206,0.00081966,0,0,-373.715,-2221.09,-152.059,-373.562,-2126.84,-146.005,-268.646,-2025.48,-64.7288,-310.52,-2051.28,-41.9334,-412.608,-2282.72,296.553,-469.71,-2442.37,793.804,-458.248,-2439.33,966.666
0.71,0.71,-3.807219,-3.21959,550.534363,-22.637012,3.453431,-0.06126,-0.006273,-0.041118,,,,,5.9,-0.162062,-0.067117,0.015281,0.062554,-0.036409,-0.016855,0,0,-373.61,-2221.32,-152.089,-373.778,-2127.83,-144.81,-270.429,-2027.9,-59.9986,-311.827,-2054.5,-37.9646,-413.837,-2293.51,294.966,-469.417,-2451.66,792.137,-459.541,-2448.25,966.148
0.711,0.711,-3.807219,-3.21959,550.534363,-22.637012,3.453431,-0.06126,-0.006273,-0.041118,,,,,5.90833,0.01585481,0.05112509,0.30189364,0.00182263,0.01092375,-0.00872699,0,0,-373.507,-2220.62,-151.814,-374.115,-2129.51,-143.431,-272.017,-2031.57,-54.5682,-313.19,-2058.76,-33.7182,-415.174,-2304.95,293.24,-470.299,-2461.18,790.72,-459.177,-2457.42,965.347
0.712,0.712,-3.807051,-3.219428,550.361819,-22.669966,3.476457,-0.061269,-0.006317,-0.041191,,,,,5.91667,-0.01396688,0.02224353,0.30194724,0.0031869,-0.02132111,0.00068748,0,0,-373.233,-2220.68,-151.847,-373.815,-2130.49,-141.596,-273.11,-2035.58,-48.623,-313.948,-2063.49,-28.9974,-416.86,-2317.05,291.424,-471.435,-2469.96,789.638,-459.905,-2465.94,965.104
0.713,0.713,-3.807899,-3.308824,550.535108,-22.698438,3.453174,-0.073228,-0.006272,-0.04123,,,,,5.925,-0.073525,0.022151,0.358981,-0.007521,-0.031788,0.011927,0,0,-373.284,-2220.35,-151.473,-373.421,-2132.33,-139.257,-273.852,-2040.93,-42.3927,-314.566,-2069.32,-23.9109,-418.923,-2330.08,289.643,-472.119,-2477.46,788.726,-459.943,-2473.5,965.038
0.714,0.714,-3.718749,-3.308795,550.362808,-22.665827,3.480442,-0.089976,-0.006324,-0.041183,,,,,5.93333,-0.01393533,0.05122658,0.35895918,-0.00900932,0.0478513,-0.01111723,0,0,-373.209,-2220.25,-151.368,-373.077,-2134.54,-136.441,-274.043,-2047.43,-35.8974,-315.158,-2076.05,-18.8624,-421.149,-2343.48,288.011,-474.027,-2485.04,788.793,-460.843,-2481.58,965.11
0.715,0.715,-3.807016,-3.309158,550.534797,-22.698377,3.499232,-0.073086,-0.006356,-0.04123,,,,,5.94167,-0.1019763,0.0515623,0.18523301,0.0240858,-0.01011588,-0.02008329,0,0,-372.797,-2220.2,-150.884,-373.062,-2137.8,-133.311,-274.688,-2054.29,-28.9819,-315.379,-2084.07,-13.3994,-424.355,-2357,286.348,-473.741,-2492.52,789.46,-461.427,-2489.29,965.87
0.716,0.716,-3.719572,-3.309262,550.537051,-22.698733,3.457307,-0.056386,-0.00628,-0.04123,,,,,5.95,0.015625,0.02218,0.186681,0.025091,-0.004519,-0.004822,0,0,-372.931,-2219.59,-150.939,-372.605,-2141.27,-129.609,-273.084,-2063.05,-21.6641,-315.133,-2092.09,-7.69633,-428.348,-2370.84,285.109,-473.607,-2500.56,790.203,-462.045,-2496.46,966.742
0.717,0.717,-3.7182,-3.219465,550.705324,-22.669881,3.480855,-0.077974,-0.006321,-0.041165,,,,,5.95833,-0.04373215,0.0510948,0.13041025,0.01296971,0.00014758,0.00246842,0,0,-372.744,-2220.66,-150.608,-372.04,-2144.9,-125.391,-275.072,-2069.01,-13.6836,-315.072,-2101.25,-2.04813,-431.587,-2384.59,283.624,-473.673,-2508.47,791.532,-462.605,-2503.78,968.553
0.718,0.718,-3.719065,-3.309477,550.365265,-22.665963,3.480258,-0.056332,-0.006324,-0.041183,,,,,5.96667,0.01585481,0.05112509,0.30189364,0.00182263,0.01092375,-0.00872699,0,0,-372.477,-2223,-150.929,-371.639,-2148.02,-120.776,-271.371,-2082.15,-6.10566,-314.716,-2110.49,4.21154,-435.755,-2398.47,282.437,-472.9,-2514.46,793.247,-463.468,-2510.81,969.972
