Time,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy,,act time
7.184,0.016068,-0.065893,0.357173,-0.00352,0.018706,0.007282,0,0,,
7.185,-0.072326,0.022499,0.356214,-0.007324,0.014455,-0.021575,0,0,,
7.186,-0.072492,0.112325,0.526496,-0.044394,-0.008164,-0.009723,0,0,,
7.187,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,
7.188,-0.072361,0.112229,0.183235,0.021087,-0.00832,-0.009758,0,0,,
7.189,-0.072361,0.112229,0.183235,0.021087,-0.00832,-0.009758,0,0,,
7.19,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.191,-0.072326,0.022499,0.356214,-0.007324,0.014455,-0.021575,0,0,,
7.192,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.193,-0.072326,0.022499,0.356214,-0.007324,0.014455,-0.021575,0,0,,
7.194,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.195,-0.072529,0.112068,0.355779,0.054041,-0.031346,-0.009749,0,0,,
7.196,-0.072259,-0.065455,0.355231,-0.003225,0.014573,-0.00956,0,0,,
7.197,0.015876,-0.064996,0.526503,-0.036155,-0.004061,-0.026416,0,0,,
7.198,0.01641,0.023718,0.35567,-0.007819,0.019038,0.019187,0,0,,
7.199,-0.072494,0.022337,0.528758,0.025631,-0.008571,-0.021566,0,0,,
7.2,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.201,-0.072492,0.112325,0.526496,-0.044394,-0.008164,-0.009723,0,0,,
7.202,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.203,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.204,-0.072494,0.022337,0.528758,0.025631,-0.008571,-0.021566,0,0,,
7.205,-0.07321,0.022833,0.356525,-0.007385,-0.031603,-0.021717,0,0,,
7.206,-0.072494,0.022337,0.528758,0.025631,-0.008571,-0.021566,0,0,,
7.207,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.208,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,
7.209,0.016001,0.022061,0.358156,-0.007619,0.018588,-0.004733,0,0,,
7.21,0.015902,0.023933,0.527456,-0.04059,-0.003913,0.019134,0,0,,
7.211,0.016213,0.023341,0.355565,-0.073114,-0.027229,-0.038535,0,0,,
7.212,0.016343,0.111672,0.356653,-0.011918,0.01892,0.007173,0,0,,
7.213,0.015667,0.111725,0.700983,-0.011734,-0.027057,0.007127,0,0,,
7.214,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.215,0.016343,0.111672,0.356653,-0.011918,0.01892,0.007173,0,0,,
7.216,0.104985,0.111916,0.356139,-0.012077,0.023237,-0.00963,0,0,,
7.217,0.104985,0.111916,0.356139,-0.012077,0.023237,-0.00963,0,0,,
7.218,-0.160312,0.112548,0.352767,-0.011328,0.010654,-0.026511,0,0,,
7.219,-0.160245,0.024594,0.351784,-0.007229,0.010771,-0.014496,0,0,,
7.22,-0.072326,0.022499,0.356214,-0.007324,0.014455,-0.021575,0,0,,
7.221,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.222,-0.072635,-0.065335,0.183756,0.029484,-0.008535,-0.009649,0,0,,
7.223,-0.072494,0.022337,0.528758,0.025631,-0.008571,-0.021566,0,0,,
7.224,-0.072492,0.112325,0.526496,-0.044394,-0.008164,-0.009723,0,0,,
7.225,0.016151,0.112569,0.525982,-0.044553,-0.003847,-0.026525,0,0,,
7.226,0.01649,0.112192,0.52674,0.021172,-0.003922,-0.026463,0,0,,
7.227,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.228,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,
7.229,0.015982,0.112407,0.698526,-0.011598,-0.026873,-0.026517,0,0,,
7.23,0.016218,0.024615,0.524999,-0.040454,-0.003729,-0.014511,0,0,,
7.231,-0.072833,0.022714,0.528,-0.040095,-0.008496,-0.021628,0,0,,
7.232,-0.072425,0.024371,0.525513,-0.040295,-0.008046,0.002292,0,0,,
7.233,-0.072766,-0.06524,0.527017,-0.035996,-0.008378,-0.009614,0,0,,
7.234,0.10431,0.111969,0.700469,-0.011893,-0.022739,-0.009675,0,0,,
7.235,0.016343,0.111672,0.356653,-0.011918,0.01892,0.007173,0,0,,
7.236,0.015667,0.111725,0.700983,-0.011734,-0.027057,0.007127,0,0,,
7.237,0.015291,0.111844,0.529508,0.020976,-0.050164,0.007039,0,0,,
7.238,0.015358,0.02389,0.528525,0.025075,-0.050046,0.019053,0,0,,
7.239,0.016241,0.023556,0.528214,0.025136,-0.003988,0.019196,0,0,,
7.24,-0.072935,-0.065402,0.699561,-0.003041,-0.031404,-0.009605,0,0,,
7.241,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.242,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,
7.243,-0.072492,0.112325,0.526496,-0.044394,-0.008164,-0.009723,0,0,,
7.244,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.245,0.015833,0.021899,0.5307,0.025336,-0.004438,-0.004725,0,0,,
7.246,-0.072494,0.022337,0.528758,0.025631,-0.008571,-0.021566,0,0,,
7.247,-0.072326,0.022499,0.356214,-0.007324,0.014455,-0.021575,0,0,,
7.248,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.249,0.015734,0.023771,0.7,-0.007635,-0.026939,0.019142,0,0,,
7.25,0.015982,0.112407,0.698526,-0.011598,-0.026873,-0.026517,0,0,,
7.251,0.016658,0.112354,0.354196,-0.011782,0.019104,-0.026472,0,0,,
7.252,-0.072361,0.112229,0.183235,0.021087,-0.00832,-0.009758,0,0,,
7.253,0.015982,0.112407,0.698526,-0.011598,-0.026873,-0.026517,0,0,,
7.254,0.104686,0.111849,0.871944,-0.044603,0.000368,-0.009586,0,0,,
7.255,0.015494,0.022276,0.529942,-0.04039,-0.004363,-0.004787,0,0,,
7.256,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.257,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,
7.258,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,
7.259,0.015835,0.111886,0.528439,-0.044689,-0.004031,0.007119,0,0,,
7.26,-0.072052,0.200064,0.355693,-0.015722,0.014669,-0.021684,0,0,,
7.261,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.262,0.016343,0.111672,0.356653,-0.011918,0.01892,0.007173,0,0,,
7.263,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,
7.264,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.265,0.016001,0.022061,0.358156,-0.007619,0.018588,-0.004733,0,0,,
7.266,-0.072326,0.022499,0.356214,-0.007324,0.014455,-0.021575,0,0,,
7.267,0.016211,0.111767,0.699914,-0.077398,0.019076,0.007208,0,0,,
7.268,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.269,-0.072529,0.112068,0.355779,0.054041,-0.031346,-0.009749,0,0,,
7.27,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.271,0.016658,0.112354,0.354196,-0.011782,0.019104,-0.026472,0,0,,
7.272,0.016113,0.112312,0.355265,0.053882,-0.027029,-0.026552,0,0,,
7.273,0.015606,0.112526,0.527051,0.021111,-0.04998,-0.026605,0,0,,
7.274,0.015835,0.111886,0.528439,-0.044689,-0.004031,0.007119,0,0,,
7.275,0.015494,0.022276,0.529942,-0.04039,-0.004363,-0.004787,0,0,,
7.276,0.015561,-0.065678,0.528959,-0.036291,-0.004245,0.007228,0,0,,
7.277,0.104035,-0.065596,0.700989,-0.003496,-0.022953,-0.009566,0,0,,
7.278,0.015667,0.111725,0.700983,-0.011734,-0.027057,0.007127,0,0,,
7.279,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,
7.28,-0.07281,0.021655,0.531214,0.025495,-0.008755,0.012078,0,0,,
7.281,-0.072326,0.022499,0.356214,-0.007324,0.014455,-0.021575,0,0,,
7.282,-0.072326,0.022499,0.356214,-0.007324,0.014455,-0.021575,0,0,,
7.283,-0.072259,-0.065455,0.355231,-0.003225,0.014573,-0.00956,0,0,,
7.284,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.285,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.286,-0.161409,-0.065484,0.527531,-0.035837,-0.012696,0.007188,0,0,,
7.287,-0.072833,0.022714,0.528,-0.040095,-0.008496,-0.021628,0,0,,
7.288,-0.073002,0.022552,0.700544,-0.00714,-0.031522,-0.02162,0,0,,
7.289,0.015325,0.022114,0.702486,-0.007435,-0.027389,-0.004778,0,0,,
7.29,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,
7.291,-0.071581,0.112492,0.18279,-0.044483,-0.008263,-0.009774,0,0,,
7.292,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.293,-0.072285,0.112044,0.870515,-0.044149,-0.008083,-0.009626,0,0,,
7.294,-0.071749,0.112331,0.355334,-0.011528,-0.031289,-0.009766,0,0,,
7.295,-0.072361,0.112229,0.183235,0.021087,-0.00832,-0.009758,0,0,,
7.296,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.297,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.298,-0.072088,0.112707,0.354576,-0.077253,-0.031214,-0.009828,0,0,,
7.299,-0.071712,0.112588,0.526051,-0.109963,-0.008107,-0.009739,0,0,,
7.3,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.301,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.302,-0.072492,0.112325,0.526496,-0.044394,-0.008164,-0.009723,0,0,,
7.303,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.304,0.016211,0.111767,0.699914,-0.077398,0.019076,0.007208,0,0,,
7.305,-0.072492,0.112325,0.526496,-0.044394,-0.008164,-0.009723,0,0,,
7.306,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.307,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.308,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.309,-0.072492,0.112325,0.526496,-0.044394,-0.008164,-0.009723,0,0,,
7.31,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,
7.311,0.016043,0.111605,0.872458,-0.044444,-0.00395,0.007216,0,0,,
7.312,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.313,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.314,0.104478,0.11213,0.527925,-0.044848,0.000286,-0.009683,0,0,,
7.315,0.015833,0.021899,0.5307,0.025336,-0.004438,-0.004725,0,0,,
7.316,0.015667,0.111725,0.700983,-0.011734,-0.027057,0.007127,0,0,,
7.317,-0.072492,0.112325,0.526496,-0.044394,-0.008164,-0.009723,0,0,,
7.318,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,
7.319,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.32,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.321,0.016241,0.023556,0.528214,0.025136,-0.003988,0.019196,0,0,,
7.322,0.016001,0.022061,0.358156,-0.007619,0.018588,-0.004733,0,0,,
7.323,-0.072702,0.022618,0.184739,0.025386,-0.008652,-0.021663,0,0,,
7.324,-0.16056,0.023912,0.354241,-0.007365,0.010587,0.019148,0,0,,
7.325,-0.160353,0.023631,0.69826,-0.00712,0.010668,0.019245,0,0,,
7.326,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.327,-0.16107,-0.06586,0.528289,0.029889,-0.012771,0.00725,0,0,,
7.328,-0.072425,0.024371,0.525513,-0.040295,-0.008046,0.002292,0,0,,
7.329,-0.072427,-0.065616,0.527775,0.029729,-0.008453,-0.009552,0,0,,
7.33,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.331,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.332,0.01641,0.023718,0.35567,-0.007819,0.019038,0.019187,0,0,,
7.333,0.016343,0.111672,0.356653,-0.011918,0.01892,0.007173,0,0,,
7.334,-0.072361,0.112229,0.183235,0.021087,-0.00832,-0.009758,0,0,,
7.335,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.336,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.337,0.104884,0.0238,0.5277,0.024976,0.000329,0.002393,0,0,,
7.338,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,
7.339,0.104817,0.111754,0.528683,0.020877,0.000212,-0.009621,0,0,,
7.34,0.105193,0.111635,0.700158,-0.011832,0.023319,-0.009533,0,0,,
7.341,-0.071542,0.024037,0.525202,-0.040234,0.038012,0.002434,0,0,,
7.342,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.343,-0.073002,0.022552,0.700544,-0.00714,-0.031522,-0.02162,0,0,,
7.344,0.015734,0.023771,0.7,-0.007635,-0.026939,0.019142,0,0,,
7.345,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.346,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.347,-0.072259,-0.065455,0.355231,-0.003225,0.014573,-0.00956,0,0,,
7.348,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,
7.349,-0.07171,0.023875,0.697746,-0.007279,0.014986,0.002442,0,0,,
7.35,0.016527,0.112449,0.697457,-0.077263,0.01926,-0.026437,0,0,,
7.351,-0.072425,0.024371,0.525513,-0.040295,-0.008046,0.002292,0,0,,
7.352,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.353,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.354,0.015667,0.111725,0.700983,-0.011734,-0.027057,0.007127,0,0,,
7.355,0.015835,0.111886,0.528439,-0.044689,-0.004031,0.007119,0,0,,
7.356,0.015835,0.111886,0.528439,-0.044689,-0.004031,0.007119,0,0,,
7.357,0.016008,0.201335,0.699479,-0.016033,-0.026725,0.019033,0,0,,
7.358,0.015667,0.111725,0.700983,-0.011734,-0.027057,0.007127,0,0,,
7.359,0.01655,0.11139,0.700672,-0.011673,0.019001,0.00727,0,0,,
7.36,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.361,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,
7.362,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,
7.363,0.016343,0.111672,0.356653,-0.011918,0.01892,0.007173,0,0,,
7.364,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.365,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.366,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.367,-0.072326,0.022499,0.356214,-0.007324,0.014455,-0.021575,0,0,,
7.368,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,
7.369,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.37,0.015982,0.112407,0.698526,-0.011598,-0.026873,-0.026517,0,0,,
7.371,-0.161135,0.11208,0.52701,-0.044234,-0.012482,0.007079,0,0,,
7.372,-0.072326,0.022499,0.356214,-0.007324,0.014455,-0.021575,0,0,,
7.373,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.374,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,
7.375,0.016719,0.111552,0.528128,-0.044628,0.042027,0.007261,0,0,,
7.376,0.016211,0.111767,0.699914,-0.077398,0.019076,0.007208,0,0,,
7.377,0.016343,0.111672,0.356653,-0.011918,0.01892,0.007173,0,0,,
7.378,0.104545,0.024177,0.526942,-0.040749,0.000404,0.002331,0,0,,
7.379,0.104817,0.111754,0.528683,0.020877,0.000212,-0.009621,0,0,,
7.38,0.015766,0.109853,0.531683,0.021237,-0.004556,-0.016739,0,0,,
7.381,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.382,-0.072285,0.112044,0.870515,-0.044149,-0.008083,-0.009626,0,0,,
7.383,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,
7.384,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.385,-0.072425,0.024371,0.525513,-0.040295,-0.008046,0.002292,0,0,,
7.386,-0.072833,0.022714,0.528,-0.040095,-0.008496,-0.021628,0,0,,
7.387,0.015835,0.111886,0.528439,-0.044689,-0.004031,0.007119,0,0,,
7.388,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.389,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.39,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.391,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,
7.392,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,
7.393,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,
7.394,-0.072425,0.024371,0.525513,-0.040295,-0.008046,0.002292,0,0,,
7.395,-0.072427,-0.065616,0.527775,0.029729,-0.008453,-0.009552,0,0,,
7.396,0.016786,0.023598,0.527145,-0.040529,0.042145,0.019276,0,0,,
7.397,-0.071682,0.024377,0.354351,-0.007429,-0.031171,0.002249,0,0,,
7.398,0.016343,0.111672,0.356653,-0.011918,0.01892,0.007173,0,0,,
7.399,0.016343,0.111672,0.356653,-0.011918,0.01892,0.007173,0,0,,
7.4,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.401,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.402,-0.072594,0.024209,0.698057,-0.00734,-0.031072,0.0023,0,0,,
7.403,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.404,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.405,0.01641,0.023718,0.35567,-0.007819,0.019038,0.019187,0,0,,
7.406,-0.071857,0.023354,0.527659,-0.04037,0.037827,0.036078,0,0,,
7.407,0.016684,0.201282,0.355149,-0.016217,0.019252,0.019078,0,0,,
7.408,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.409,0.01649,0.112192,0.52674,0.021172,-0.003922,-0.026463,0,0,,
7.41,-0.071838,0.112631,0.524797,0.021467,-0.008055,-0.043305,0,0,,
7.411,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.412,-0.072427,-0.065616,0.527775,0.029729,-0.008453,-0.009552,0,0,,
7.413,0.016241,0.023556,0.528214,0.025136,-0.003988,0.019196,0,0,,
7.414,0.016343,0.111672,0.356653,-0.011918,0.01892,0.007173,0,0,,
7.415,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.416,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.417,0.016933,0.024119,0.697232,-0.007439,0.019303,-0.01436,0,0,,
7.418,0.01649,0.112192,0.52674,0.021172,-0.003922,-0.026463,0,0,,
7.419,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,
7.42,0.01655,0.11139,0.700672,-0.011673,0.019001,0.00727,0,0,,
7.421,0.016617,0.023437,0.699689,-0.007574,0.019119,0.019284,0,0,,
7.422,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,
7.423,-0.072529,0.112068,0.355779,0.054041,-0.031346,-0.009749,0,0,,
7.424,-0.073037,0.112282,0.527565,0.021271,-0.054297,-0.009803,0,0,,
7.425,-0.071644,0.201721,0.353206,-0.015922,0.015119,0.002236,0,0,,
7.426,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.427,-0.160796,0.111704,0.527768,0.021491,-0.012557,0.007141,0,0,,
7.428,-0.071777,0.111829,0.698729,-0.011378,0.014868,-0.009572,0,0,,
7.429,-0.072494,0.022337,0.528758,0.025631,-0.008571,-0.021566,0,0,,
7.43,0.015457,0.022018,0.359225,0.058045,-0.027545,-0.004813,0,0,,
7.431,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.432,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.433,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.434,-0.072259,-0.065455,0.355231,-0.003225,0.014573,-0.00956,0,0,,
7.435,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.436,-0.071985,0.11211,0.35471,-0.011623,0.014787,-0.009669,0,0,,
7.437,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,
7.438,0.015667,0.111725,0.700983,-0.011734,-0.027057,0.007127,0,0,,
7.439,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,
7.44,0.01649,0.112192,0.52674,0.021172,-0.003922,-0.026463,0,0,,
7.441,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,
7.442,0.015667,0.111725,0.700983,-0.011734,-0.027057,0.007127,0,0,,
7.443,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.444,0.016001,0.022061,0.358156,-0.007619,0.018588,-0.004733,0,0,,
7.445,-0.072529,0.112068,0.355779,0.054041,-0.031346,-0.009749,0,0,,
7.446,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.447,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.448,-0.072494,0.022337,0.528758,0.025631,-0.008571,-0.021566,0,0,,
7.449,-0.161303,0.111919,0.699554,-0.01128,-0.035507,0.007088,0,0,,
7.45,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,
7.451,-0.072051,-0.065736,0.69925,-0.00298,0.014654,-0.009463,0,0,,
7.452,-0.072935,-0.065402,0.699561,-0.003041,-0.031404,-0.009605,0,0,,
7.453,0.016241,0.023556,0.528214,0.025136,-0.003988,0.019196,0,0,,
7.454,-0.071542,0.024037,0.525202,-0.040234,0.038012,0.002434,0,0,,
7.455,-0.161068,0.024127,0.526027,-0.040135,-0.012364,0.019094,0,0,,
7.456,-0.072259,-0.065455,0.355231,-0.003225,0.014573,-0.00956,0,0,,
7.457,0.016001,0.022061,0.358156,-0.007619,0.018588,-0.004733,0,0,,
7.458,-0.072427,-0.065616,0.527775,0.029729,-0.008453,-0.009552,0,0,,
7.459,0.015833,0.021899,0.5307,0.025336,-0.004438,-0.004725,0,0,,
7.46,-0.072494,0.022337,0.528758,0.025631,-0.008571,-0.021566,0,0,,
7.461,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,
7.462,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.463,-0.072326,0.022499,0.356214,-0.007324,0.014455,-0.021575,0,0,,
7.464,-0.072427,-0.065616,0.527775,0.029729,-0.008453,-0.009552,0,0,,
7.465,0.016276,-0.066174,0.701192,-0.003275,0.018787,0.007379,0,0,,
7.466,0.015667,0.111725,0.700983,-0.011734,-0.027057,0.007127,0,0,,
7.467,-0.072285,0.112044,0.870515,-0.044149,-0.008083,-0.009626,0,0,,
7.468,-0.073002,0.022552,0.700544,-0.00714,-0.031522,-0.02162,0,0,,
7.469,-0.071609,0.11199,0.526185,-0.044333,0.037894,-0.009581,0,0,,
7.47,0.015667,0.111725,0.700983,-0.011734,-0.027057,0.007127,0,0,,
7.471,0.015833,0.021899,0.5307,0.025336,-0.004438,-0.004725,0,0,,
7.472,-0.072494,0.022337,0.528758,0.025631,-0.008571,-0.021566,0,0,,
7.473,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.474,-0.072257,0.112546,0.52712,-0.044299,-0.05424,-0.009819,0,0,,
7.475,-0.071682,0.024377,0.354351,-0.007429,-0.031171,0.002249,0,0,,
7.476,0.0159,-0.066055,0.529717,0.029434,-0.00432,0.00729,0,0,,
7.477,0.016241,0.023556,0.528214,0.025136,-0.003988,0.019196,0,0,,
7.478,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.479,-0.072259,-0.065455,0.355231,-0.003225,0.014573,-0.00956,0,0,,
7.48,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,
7.481,0.01649,0.112192,0.52674,0.021172,-0.003922,-0.026463,0,0,,
7.482,0.016049,0.024453,0.697543,-0.007499,-0.026755,-0.014502,0,0,,
7.483,-0.071477,0.111895,0.182924,0.021148,0.037738,-0.009616,0,0,,
7.484,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,
7.485,-0.072086,0.023994,0.526271,0.025431,-0.008121,0.002354,0,0,,
7.486,-0.072427,-0.065616,0.527775,0.029729,-0.008453,-0.009552,0,0,,
7.487,-0.072935,-0.065402,0.699561,-0.003041,-0.031404,-0.009605,0,0,,
7.488,-0.071579,0.02378,0.354485,0.058201,0.01483,0.002407,0,0,,
7.489,-0.072153,0.111948,0.527254,0.021332,-0.008239,-0.009661,0,0,,
7.49,-0.071855,-0.065072,0.183311,-0.036085,-0.008477,-0.009665,0,0,,
7.491,-0.071682,0.024377,0.354351,-0.007429,-0.031171,0.002249,0,0,,
7.492,-0.071918,0.024156,0.353727,-0.007524,0.014905,0.002345,0,0,,
7.493,-0.160729,0.02375,0.526785,0.02559,-0.012439,0.019156,0,0,,
7.494,-0.072259,-0.065455,0.355231,-0.003225,0.014573,-0.00956,0,0,,
7.495,-0.07171,0.023875,0.697746,-0.007279,0.014986,0.002442,0,0,,
7.496,-0.071542,0.024037,0.525202,-0.040234,0.038012,0.002434,0,0,,
7.497,-0.160312,0.112548,0.352767,-0.011328,0.010654,-0.026511,0,0,,
7.498,-0.072259,-0.065455,0.355231,-0.003225,0.014573,-0.00956,0,0,,
7.499,-0.072259,-0.065455,0.355231,-0.003225,0.014573,-0.00956,0,0,,
7.5,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,
7.501,0.016658,0.112354,0.354196,-0.011782,0.019104,-0.026472,0,0,,
7.502,0.104476,0.022143,0.530186,0.025176,-0.000121,-0.021527,0,0,,
7.503,0.10431,0.111969,0.700469,-0.011893,-0.022739,-0.009675,0,0,,
7.504,0.104478,0.11213,0.527925,-0.044848,0.000286,-0.009683,0,0,,
7.505,0.015982,0.112407,0.698526,-0.011598,-0.026873,-0.026517,0,0,,
7.506,0.01649,0.112192,0.52674,0.021172,-0.003922,-0.026463,0,0,,
7.507,0.016174,0.11151,0.529197,0.021037,-0.004106,0.007181,0,0,,
7.508,0.015902,0.023933,0.527456,-0.04059,-0.003913,0.019134,0,0,,
7.509,-0.072661,0.112163,0.69904,-0.011439,-0.03119,-0.009714,0,0,,
7.51,-0.072049,0.024252,0.696988,-0.073004,0.015061,0.00238,0,0,,
