Time,,Gxp,Gyp,,Hxp,Hyp,,Kxp,Kyp,,Axp,Ayp,,Bxp,Byp,,Mxp,Myp,,Txp,Typ
50.6,130.908,-41.9928,1109.31,137.126,-13.8947,942.881,115.926,-24.3582,437.083,119.963,-118.891,32.6918,84.6918,-159.514,-7.03752,166.22,-6.26939,-24.8608,123.313,87.4725,-23.0185
50.6083,130.871,-41.8226,1109.4,137.243,-13.7163,942.875,116.116,-24.192,437.121,119.949,-118.875,32.7252,84.8353,-159.529,-6.8891,166.151,-6.23876,-24.8591,123.273,87.4321,-23.0238
50.6167,130.918,-41.5428,1109.46,137.284,-13.4974,942.874,116.035,-24.1447,437.052,119.946,-118.867,32.6638,84.6585,-159.558,-7.06327,166.163,-6.24007,-24.7781,123.206,87.4531,-22.8895
50.625,131.03,-41.2441,1109.53,137.341,-13.2781,942.864,116.146,-24.0683,437.028,119.967,-118.862,32.6607,84.7192,-159.491,-7.03084,166.159,-6.23286,-24.8561,123.231,87.4438,-22.9995
50.6333,131.12,-40.9932,1109.65,137.337,-13.0792,942.812,116.328,-23.9144,437.102,119.988,-118.867,32.7207,84.7112,-159.565,-7.02429,166.175,-6.21408,-24.7947,123.248,87.4376,-22.8711
50.6417,131.161,-40.7463,1109.67,137.473,-12.8682,942.84,116.253,-23.8476,437.002,120.004,-118.831,32.6455,84.7358,-159.504,-6.99681,166.179,-6.23304,-24.8524,123.238,87.4369,-23.045
50.65,131.273,-40.4144,1109.74,137.553,-12.652,942.835,116.206,-23.8076,436.95,120.008,-118.813,32.632,84.7215,-159.615,-7.04843,166.18,-6.2173,-24.8027,123.242,87.4901,-22.9392
50.6583,131.344,-40.2181,1109.82,137.665,-12.4236,942.886,116.445,-23.6439,437.016,120.03,-118.782,32.668,84.7353,-159.543,-7.02095,166.074,-6.2682,-24.9065,123.245,87.4764,-23.0438
50.6667,131.456,-39.9424,1109.91,137.644,-12.247,942.827,116.4,-23.6084,436.936,120.038,-118.779,32.6357,84.7663,-159.375,-7.15119,166.141,-6.25974,-24.8525,123.253,87.4587,-23.0455
50.675,131.529,-39.7263,1110,137.75,-11.9712,942.783,116.662,-23.4975,437.05,120.037,-118.79,32.6732,84.7594,-159.503,-7.00861,166.154,-6.19483,-24.8119,123.209,87.4478,-22.9912
50.6833,131.592,-39.4694,1110.08,137.765,-11.7937,942.768,116.698,-23.4112,436.982,120.025,-118.772,32.6036,84.7305,-159.497,-7.0262,166.155,-6.21343,-24.7729,123.142,87.5018,-22.9216
50.6917,131.704,-39.2705,1110.12,137.818,-11.5459,942.759,116.634,-23.4753,436.902,120.035,-118.774,32.5962,84.7872,-159.499,-7.01326,166.206,-6.24722,-24.8292,123.207,87.425,-23.014
50.7,131.806,-39.0237,1110.22,137.877,-11.3637,942.745,116.8,-23.3948,436.946,120.076,-118.788,32.6387,84.7952,-159.53,-7.06047,166.163,-6.23375,-24.8128,123.254,87.4834,-22.9453
50.7083,131.853,-38.8678,1110.32,137.946,-11.1646,942.721,116.835,-23.2905,436.861,120.06,-118.788,32.5795,84.8093,-159.51,-7.0231,166.146,-6.20121,-24.8711,123.303,87.4968,-23.0281
50.7167,131.945,-38.614,1110.4,137.986,-10.9258,942.671,116.826,-23.2579,436.841,120.075,-118.776,32.5456,84.8325,-159.545,-7.07447,166.148,-6.23417,-24.7922,123.207,87.5046,-22.9403
50.725,131.934,-38.4306,1110.47,138.025,-10.7235,942.702,116.923,-23.2139,436.928,120.099,-118.796,32.6323,84.8177,-159.555,-7.06047,166.087,-6.21885,-24.84,123.223,87.4515,-23.0145
50.7333,132.123,-38.1552,1110.54,138.135,-10.5813,942.621,117.011,-23.146,436.888,120.062,-118.771,32.5707,84.8321,-159.571,-7.06458,166.133,-6.2229,-24.8571,123.228,87.4904,-22.9924
50.7417,132.085,-37.9935,1110.64,138.194,-10.4137,942.679,117.095,-23.0821,436.899,120.091,-118.765,32.6146,84.8166,-159.535,-7.01207,166.24,-6.25932,-24.8308,123.274,87.4626,-23.0202
50.75,132.196,-37.7867,1110.72,138.298,-10.2741,942.646,117.157,-22.9461,436.839,120.072,-118.768,32.5739,85.0195,-159.652,-6.94758,166.146,-6.22183,-24.8077,123.198,87.4767,-22.9407
50.7583,132.382,-37.5178,1110.79,138.31,-10.127,942.667,117.124,-22.9027,436.81,120.06,-118.769,32.5338,84.77,-159.582,-7.06148,166.102,-6.21068,-24.8689,123.257,87.4384,-23.0354
50.7667,132.319,-37.4126,1110.88,138.439,-10.0015,942.67,117.166,-22.9005,436.856,120.102,-118.765,32.5905,84.8692,-159.619,-7.08562,166.156,-6.18261,-24.7821,123.194,87.4684,-22.9301
50.775,132.337,-37.2267,1110.97,138.453,-9.8713,942.659,117.167,-22.8157,436.813,120.11,-118.75,32.5668,84.8391,-159.569,-7.04479,166.106,-6.23822,-24.8535,123.224,87.4301,-22.9802
50.7833,132.473,-37.0101,1111.04,138.55,-9.79054,942.697,117.255,-22.6723,436.79,120.181,-118.733,32.5449,84.866,-159.595,-7.07591,166.137,-6.19876,-24.8111,123.177,87.5391,-22.9202
50.7917,132.449,-36.8764,1111.12,138.588,-9.70501,942.686,117.425,-22.6002,436.83,120.217,-118.733,32.5899,84.8533,-159.643,-7.09313,166.144,-6.20234,-24.8438,123.23,87.4702,-23.0464
50.8,132.543,-36.7072,1111.18,138.707,-9.52125,942.721,117.122,-22.6936,436.692,120.196,-118.73,32.5346,84.891,-159.6,-7.06947,166.105,-6.22648,-24.8785,123.239,87.4639,-23.0232
50.8083,132.501,-36.6586,1111.24,138.665,-9.4353,942.673,117.46,-22.504,436.796,120.19,-118.706,32.5581,84.8944,-159.358,-7.13539,166.124,-6.23393,-24.8303,123.222,87.407,-23.0488
50.8167,132.528,-36.5477,1111.31,138.788,-9.24247,942.578,117.416,-22.4618,436.733,120.144,-118.706,32.5078,84.9223,-159.607,-7.09373,166.136,-6.20997,-24.7586,123.193,87.4687,-22.92
50.825,132.628,-36.3839,1111.35,138.772,-9.17995,942.623,117.485,-22.427,436.734,120.153,-118.702,32.4984,84.8516,-159.523,-7.0166,166.127,-6.23375,-24.8307,123.181,87.4401,-23.0214
50.8333,132.605,-36.3396,1111.42,138.764,-9.11724,942.634,117.492,-22.4141,436.712,120.209,-118.724,32.5814,84.8912,-159.583,-7.10654,166.143,-6.19948,-24.8196,123.193,87.4914,-22.9131
50.8417,132.626,-36.2051,1111.45,138.902,-8.95131,942.617,117.48,-22.3689,436.653,120.185,-118.7,32.5117,84.9119,-159.548,-7.04431,166.145,-6.20168,-24.8516,123.224,87.4881,-23.0147
50.85,132.749,-36.0466,1111.52,138.945,-8.89057,942.59,117.466,-22.3051,436.646,120.164,-118.716,32.5089,84.8986,-159.559,-7.11954,166.144,-6.19394,-24.8271,123.185,87.5027,-22.9605
50.8583,132.726,-36.0215,1111.59,138.968,-8.80527,942.614,117.673,-22.2039,436.744,120.193,-118.728,32.5587,84.8904,-159.548,-7.12186,166.116,-6.19101,-24.8686,123.248,87.4576,-23.0397
50.8667,132.854,-35.8876,1111.62,139.066,-8.68034,942.604,117.631,-22.1195,436.704,120.13,-118.747,32.4925,84.9031,-159.58,-7.11727,166.123,-6.18654,-24.852,123.259,87.4543,-23.0209
50.875,132.812,-35.8945,1111.71,139.071,-8.70693,942.601,117.774,-22.1682,436.744,120.219,-118.744,32.5562,84.9008,-159.559,-7.05939,166.158,-6.23041,-24.8756,123.193,87.4777,-22.9878
50.8833,132.887,-35.8337,1111.74,139.163,-8.66204,942.606,117.565,-22.3026,436.636,120.163,-118.707,32.5171,84.9076,-159.583,-7.10577,166.191,-6.25473,-24.7928,123.206,87.5612,-22.9291
50.8917,132.996,-35.754,1111.79,139.2,-8.6298,942.595,117.581,-22.2983,436.632,120.18,-118.72,32.5144,85.0171,-159.565,-6.99437,166.139,-6.22642,-24.8746,123.253,87.4716,-23.0504
50.9,133.053,-35.7578,1111.87,139.232,-8.54665,942.639,117.721,-22.2424,436.638,120.216,-118.743,32.5617,84.8024,-159.65,-7.15059,166.158,-6.20502,-24.8183,123.196,87.5091,-22.9565
50.9083,133.075,-35.7203,1111.94,139.296,-8.50534,942.644,117.576,-22.2808,436.614,120.186,-118.726,32.5086,84.9273,-159.586,-7.06315,166.15,-6.19525,-24.8389,123.228,87.4593,-23.0344
50.9167,133.232,-35.6564,1111.98,139.306,-8.45689,942.611,117.594,-22.2718,436.587,120.202,-118.709,32.4714,84.9258,-159.637,-7.10946,166.163,-6.19686,-24.7977,123.191,87.4638,-22.9165
50.925,133.234,-35.6681,1112.08,139.427,-8.41278,942.636,117.778,-22.2095,436.665,120.253,-118.74,32.5201,84.9356,-159.634,-7.11584,166.147,-6.21635,-24.8662,123.236,87.4579,-22.9822
50.9333,133.337,-35.5519,1112.1,139.445,-8.41123,942.647,117.704,-22.2073,436.59,120.224,-118.727,32.4927,84.9316,-159.679,-7.13479,166.146,-6.22755,-24.8864,123.206,87.4439,-23.0414
50.9417,133.307,-35.5587,1112.17,139.548,-8.34286,942.636,117.778,-22.1913,436.617,120.279,-118.728,32.5248,84.944,-159.594,-7.07424,166.116,-6.24436,-24.9124,123.2,87.4367,-23.0407
50.95,133.355,-35.5223,1112.25,139.512,-8.4058,942.587,117.675,-22.1902,436.543,120.276,-118.746,32.486,84.9923,-159.43,-7.23624,166.178,-6.21641,-24.8028,123.165,87.4779,-22.9416
50.9583,133.417,-35.3919,1112.28,139.592,-8.34554,942.594,117.615,-22.1629,436.506,120.251,-118.715,32.4543,84.9674,-159.572,-7.07936,166.157,-6.2055,-24.8626,123.248,87.47,-23.0222
50.9667,133.391,-35.383,1112.39,139.597,-8.40509,942.615,117.859,-22.0669,436.643,120.242,-118.715,32.4982,84.9264,-159.574,-7.07287,166.202,-6.22338,-24.8049,123.175,87.5024,-22.9568
50.975,133.375,-35.3658,1112.45,139.591,-8.42857,942.607,117.775,-22.0813,436.571,120.235,-118.706,32.4522,84.972,-159.594,-7.08479,166.133,-6.20562,-24.862,123.179,87.4147,-23.0255
50.9833,133.498,-35.2645,1112.5,139.652,-8.41796,942.604,117.794,-22.1131,436.594,120.227,-118.704,32.4633,84.9781,-159.627,-7.12216,166.144,-6.20687,-24.8122,123.16,87.4849,-22.9416
50.9917,133.426,-35.3215,1112.58,139.672,-8.56131,942.676,117.881,-22.1165,436.618,120.265,-118.734,32.5296,84.977,-159.637,-7.1196,166.17,-6.18601,-24.8957,123.261,87.4688,-23.0578
51,133.526,-35.2522,1112.65,139.722,-8.48198,942.624,117.744,-22.2036,436.499,120.237,-118.754,32.4637,84.9703,-159.65,-7.13086,166.141,-6.20902,-24.8662,123.269,87.4045,-23.0395
51.0083,133.457,-35.3145,1112.72,139.732,-8.5088,942.654,117.947,-22.1546,436.623,120.252,-118.738,32.4988,84.9669,-159.609,-7.08872,166.109,-6.25145,-24.8439,123.218,87.4079,-23.0389
51.0167,133.47,-35.3184,1112.81,139.774,-8.52781,942.663,117.895,-22.2733,436.543,120.242,-118.743,32.4419,84.983,-159.657,-7.155,166.144,-6.21372,-24.7941,123.155,87.4392,-22.9324
51.025,133.522,-35.2858,1112.86,139.791,-8.59952,942.709,117.958,-22.35,436.58,120.25,-118.742,32.4565,84.9749,-159.609,-7.11423,166.174,-6.26695,-24.8232,123.209,87.4629,-23.0139
51.0333,133.447,-35.3223,1112.95,139.816,-8.6692,942.674,118.136,-22.3054,436.662,120.273,-118.75,32.4886,85.157,-159.732,-7.0492,166.144,-6.22994,-24.8183,123.177,87.4178,-22.9273
51.0417,133.451,-35.2834,1113.02,139.871,-8.70061,942.673,118.048,-22.3896,436.558,120.275,-118.776,32.4247,84.9113,-159.665,-7.18379,166.123,-6.24007,-24.8644,123.231,87.3589,-23.0469
51.05,133.548,-35.2188,1113.09,139.86,-8.75342,942.707,118.136,-22.4987,436.569,120.261,-118.779,32.3865,84.9922,-159.647,-7.20149,166.085,-6.26218,-24.7928,123.199,87.3603,-22.9459
51.0583,133.451,-35.2196,1113.16,139.833,-8.81547,942.67,118.264,-22.5024,436.612,120.297,-118.806,32.4094,85.0027,-159.683,-7.23654,166.091,-6.28841,-24.8656,123.282,87.2916,-22.9508
51.0667,133.503,-35.1924,1113.24,139.974,-8.85791,942.738,118.306,-22.5305,436.599,120.271,-118.814,32.3492,85.0293,-159.716,-7.25543,166.096,-6.32089,-24.8408,123.246,87.2662,-22.976
51.075,133.477,-35.1886,1113.31,140.009,-8.977,942.736,118.467,-22.4785,436.598,120.315,-118.837,32.381,84.9973,-159.737,-7.2642,166.045,-6.3324,-24.848,123.229,87.2433,-22.9918
51.0833,133.488,-35.2016,1113.4,140.073,-9.01496,942.717,118.466,-22.4727,436.526,120.282,-118.852,32.3261,85.0128,-159.717,-7.30693,166.113,-6.34581,-24.7483,123.253,87.2745,-22.8494
51.0917,133.528,-35.1651,1113.47,140.056,-9.10813,942.66,118.443,-22.4354,436.463,120.285,-118.873,32.3207,85.0422,-159.494,-7.40343,166.084,-6.3737,-24.8028,123.263,87.2071,-22.9831
51.1,133.49,-35.1396,1113.54,140.227,-9.1266,942.597,118.655,-22.3082,436.532,120.265,-118.877,32.3384,85.0251,-159.706,-7.36016,165.988,-6.38723,-24.7699,123.268,87.1615,-22.8518
51.1083,133.529,-35.1415,1113.61,140.173,-9.27615,942.618,118.631,-22.2036,436.444,120.214,-118.856,32.2622,84.971,-159.659,-7.32201,166.026,-6.40452,-24.7965,123.192,87.1333,-22.9746
51.1167,133.532,-35.077,1113.67,140.249,-9.36747,942.592,118.705,-22.0525,436.437,120.213,-118.865,32.2405,84.9998,-159.668,-7.38108,165.957,-6.43992,-24.7039,123.266,87.1112,-22.8112
51.125,133.474,-35.0581,1113.73,140.278,-9.43369,942.597,118.834,-21.8559,436.474,120.211,-118.864,32.3053,85.0546,-159.747,-7.45869,165.978,-6.43998,-24.7492,123.288,86.9849,-22.9288
51.1333,133.48,-35.02,1113.8,140.302,-9.52029,942.598,118.796,-21.7186,436.359,120.18,-118.883,32.2661,85.0537,-159.769,-7.48134,165.948,-6.48481,-24.7808,123.327,86.9914,-22.9443
51.1417,133.511,-34.9653,1113.88,140.402,-9.51725,942.566,118.943,-21.5119,436.365,120.189,-118.914,32.3057,85.0362,-159.744,-7.44963,165.935,-6.53976,-24.7493,123.279,86.9077,-22.92
51.15,133.485,-34.9063,1113.94,140.462,-9.58562,942.546,118.843,-21.3812,436.238,120.13,-118.893,32.2226,85.0471,-159.761,-7.51853,165.807,-6.58542,-24.645,123.282,86.9086,-22.7842
51.1583,133.55,-34.812,1114.03,140.539,-9.59837,942.569,118.931,-21.1231,436.237,120.099,-118.903,32.1919,85.0299,-159.771,-7.50792,165.831,-6.6182,-24.6946,123.293,86.8559,-22.8642
51.1667,133.426,-34.8346,1114.09,140.642,-9.70286,942.575,119.12,-20.7604,436.279,120.12,-118.884,32.2445,84.9835,-159.791,-7.55,165.722,-6.62649,-24.6143,123.305,86.8254,-22.7629
51.175,133.43,-34.7493,1114.16,140.778,-9.763,942.571,119.075,-20.4887,436.16,120.099,-118.806,32.2072,85.1972,-159.862,-7.44879,165.755,-6.70642,-24.6407,123.285,86.6473,-22.8482
51.1833,133.557,-34.6045,1114.23,140.865,-9.82743,942.549,119.062,-20.1267,436.064,120.088,-118.708,32.2018,84.9713,-159.928,-7.68501,165.691,-6.73187,-24.5767,123.321,86.7072,-22.7497
51.1917,133.526,-34.5201,1114.34,140.908,-9.83185,942.556,119.225,-19.7463,436.102,120.083,-118.658,32.2272,85.031,-159.857,-7.64465,165.698,-6.76674,-24.6172,123.323,86.5542,-22.8422
51.2,133.586,-34.3779,1114.41,140.969,-9.8474,942.513,119.215,-19.3348,435.994,120.071,-118.62,32.1691,85.0249,-159.861,-7.66885,165.635,-6.84375,-24.5818,123.365,86.3882,-22.8016
51.2083,133.53,-34.2824,1114.5,141.039,-9.91768,942.556,119.375,-18.9249,436.032,120.12,-118.559,32.1935,85.0476,-159.865,-7.67201,165.594,-6.83773,-24.5553,123.356,86.4227,-22.8533
51.2167,133.532,-34.1112,1114.58,141.129,-9.97579,942.538,119.342,-18.524,435.882,120.143,-118.483,32.1406,85.0952,-160.008,-7.78818,165.514,-6.93184,-24.4964,123.492,86.5031,-22.7349
51.225,133.593,-33.9459,1114.63,141.304,-10.0009,942.575,119.487,-17.9915,435.825,120.153,-118.489,32.1333,85.0949,-159.938,-7.77155,165.545,-7.11638,-24.6156,123.641,86.2814,-22.8608
51.2333,133.542,-33.7675,1114.7,141.311,-10.1575,942.585,119.694,-17.4182,435.749,120.162,-118.563,32.1711,85.1677,-159.881,-7.9996,165.516,-7.3204,-24.6349,123.939,86.1464,-22.9076
51.2417,133.554,-33.5824,1114.74,141.391,-10.2169,942.542,119.944,-16.7699,435.635,120.196,-118.641,32.1427,85.1657,-160.041,-7.89154,165.589,-7.48873,-24.7152,124.139,85.8847,-23.0585
51.25,133.608,-33.2809,1114.76,141.441,-10.3992,942.533,120.011,-16.1341,435.438,120.184,-118.641,32.1156,85.1408,-160.026,-7.96807,165.612,-7.55089,-24.6522,124.148,85.9225,-23.032
51.2583,133.558,-33.0958,1114.77,141.48,-10.6376,942.505,120.381,-15.3576,435.457,120.202,-118.559,32.1445,85.196,-160.091,-8.05837,165.584,-7.54362,-24.7236,124.256,85.822,-23.1255
51.2667,133.538,-32.7545,1114.78,141.586,-10.7859,942.43,120.485,-14.6364,435.278,120.184,-118.523,32.1144,85.2298,-160.148,-8.05217,165.562,-7.60287,-24.7732,124.369,85.8305,-23.1214
51.275,133.449,-32.4753,1114.78,141.676,-11.1296,942.41,120.778,-13.8914,435.205,120.17,-118.513,32.1485,85.2283,-160.135,-8.05873,165.567,-7.6834,-24.7558,124.511,85.746,-23.1701
51.2833,133.402,-32.0886,1114.77,141.844,-11.2348,942.294,120.885,-13.1529,435.04,120.164,-118.501,32.1233,85.1944,-160.15,-8.1374,165.547,-7.80886,-24.7141,124.555,85.6599,-23.0424
51.2917,133.482,-31.5907,1114.73,142.02,-11.4654,942.239,120.887,-12.4744,434.832,120.148,-118.463,32.122,85.2225,-160.19,-8.08459,165.521,-7.94488,-24.7886,124.664,85.5262,-23.0931
51.3,133.377,-31.134,1114.71,142.085,-11.7502,942.268,121.156,-11.5888,434.785,120.105,-118.353,32.1175,85.2007,-160.177,-8.17233,165.441,-7.96801,-24.635,124.651,85.4952,-23.0369
51.3083,133.434,-30.669,1114.71,142.181,-12.041,942.213,121.233,-10.7756,434.559,120.075,-118.293,32.0826,85.1984,-160.179,-8.10611,165.396,-7.98106,-24.6595,124.694,85.4534,-23.1115
51.3167,133.567,-30.073,1114.66,142.265,-12.3725,942.133,121.333,-10.0465,434.485,120.043,-118.258,32.0743,85.3674,-160.328,-8.05742,165.401,-8.0449,-24.5452,124.716,85.488,-22.9768
51.325,133.584,-29.5653,1114.65,142.355,-12.7218,942.081,121.472,-9.32699,434.437,119.979,-118.248,32.1008,85.0933,-160.33,-8.23986,165.344,-8.12781,-24.5726,124.821,85.3874,-23.0301
51.3333,133.761,-28.8928,1114.57,142.545,-13.052,942.009,121.325,-8.75002,434.185,119.942,-118.24,32.0819,85.145,-160.298,-8.2069,165.331,-8.18402,-24.5139,124.911,85.2972,-23.0808
51.3417,133.733,-28.3016,1114.49,142.545,-13.4011,941.915,121.477,-8.13591,434.105,119.889,-118.224,32.1127,85.1052,-160.291,-8.18688,165.369,-8.33505,-24.4489,125.022,85.105,-23.0208
51.35,133.819,-27.6297,1114.38,142.842,-13.6515,941.847,121.31,-7.64376,433.872,119.897,-118.217,32.0413,85.0848,-160.36,-8.24833,165.391,-8.3667,-24.3676,125.086,85.1704,-22.9323
51.3583,133.881,-26.8994,1114.26,143.016,-13.9355,941.772,121.402,-7.1134,433.801,119.883,-118.231,32.0181,85.0558,-160.411,-8.27444,165.381,-8.42059,-24.3735,125.116,85.0679,-22.9968
51.3667,133.877,-26.1568,1114.16,143.119,-14.2197,941.71,121.657,-6.56033,433.778,119.792,-118.181,32.0764,85.0476,-160.383,-8.26836,165.421,-8.48353,-24.2445,125.178,85.0478,-22.8907
51.375,133.893,-25.3668,1114.12,143.124,-14.5443,941.546,121.6,-6.12408,433.598,119.79,-118.171,32.0497,85.0506,-160.163,-8.34268,165.39,-8.52209,-24.3164,125.231,85.0389,-22.9465
51.3833,133.979,-24.4486,1114.04,143.234,-14.8156,941.379,121.627,-5.65523,433.482,119.701,-118.153,32.0642,85.0414,-160.373,-8.27801,165.381,-8.52275,-24.2838,125.287,85.0301,-22.8927
51.3917,133.963,-23.5261,1114.04,143.278,-15.1848,941.293,121.71,-5.18238,433.472,119.663,-118.08,32.0875,84.9751,-160.315,-8.22788,165.257,-8.53032,-24.3595,125.129,84.9968,-23.016
51.4,133.957,-22.6408,1113.91,143.254,-15.5832,941.178,121.611,-4.77517,433.296,119.699,-118.068,32.0426,85.0579,-160.348,-8.27408,165.185,-8.52621,-24.3031,125.127,85.0128,-22.9709
51.4083,133.917,-21.7076,1113.83,143.325,-15.9331,941.191,121.854,-4.23574,433.296,119.687,-117.998,32.0659,85.0923,-160.356,-8.24654,165.215,-8.54188,-24.3121,125.281,84.9597,-22.9407
51.4167,133.93,-20.7356,1113.78,143.3,-16.3888,941.187,121.885,-3.80701,433.209,119.679,-117.977,32.0395,85.0735,-160.37,-8.28928,165.198,-8.53455,-24.1916,125.248,85.0435,-22.7756
51.425,134.09,-19.72,1113.63,143.254,-16.8683,941.193,121.877,-3.39675,433.108,119.65,-117.948,32.0392,85.1012,-160.354,-8.24064,165.191,-8.57115,-24.21,125.236,84.968,-22.7684
51.4333,134.031,-18.8764,1113.46,143.189,-17.468,941.298,121.969,-2.94024,433.104,119.631,-117.885,32.1098,85.0947,-160.398,-8.26549,165.157,-8.56137,-24.0746,125.365,84.9154,-22.6137
51.4417,133.94,-18.0235,1113.18,143.016,-18.1226,941.35,121.842,-2.5028,432.934,119.602,-117.895,32.0785,85.0757,-160.366,-8.22735,165.248,-8.63606,-24.0498,125.519,84.8136,-22.5787
51.45,134.005,-17.15,1112.85,142.818,-18.8666,941.325,121.813,-1.88661,432.73,119.551,-117.874,32.0741,85.0811,-160.406,-8.25816,165.215,-8.68684,-23.8939,125.578,84.7626,-22.4621
51.4583,133.826,-16.3854,1112.4,142.552,-19.8324,941.283,121.808,-1.22291,432.736,119.46,-117.803,32.1743,85.2183,-160.432,-8.0995,165.227,-8.8188,-23.8618,125.603,84.6485,-22.4752
51.4667,133.813,-15.4761,1111.84,142.256,-21.0092,941.195,121.641,-0.269592,432.534,119.38,-117.688,32.201,84.9468,-160.409,-8.21239,165.058,-8.8262,-23.7787,125.474,84.711,-22.4543
51.475,133.732,-14.6005,1111.2,141.924,-22.3849,941.028,121.523,0.814497,432.299,119.256,-117.528,32.3142,85.0349,-160.305,-8.06898,164.956,-8.69822,-23.7311,125.306,84.7441,-22.464
51.4833,133.754,-13.6268,1110.41,141.506,-24.0493,940.767,121.322,2.24525,431.952,119.116,-117.365,32.374,84.9647,-160.243,-7.96878,164.789,-8.57729,-23.5645,125.195,84.8148,-22.3939
51.4917,133.836,-12.5819,1109.48,140.926,-25.9698,940.407,121.166,4.18478,431.529,119.034,-117.19,32.5342,84.8623,-160.085,-7.77841,164.717,-8.55613,-23.5776,125.159,84.7976,-22.4526
51.5,133.849,-11.6692,1108.4,140.185,-28.0924,939.873,121.308,6.5887,431.181,118.796,-116.974,32.7994,84.784,-160.056,-7.65336,164.719,-8.49461,-23.4399,125.166,84.8778,-22.3505
51.5083,133.958,-10.7977,1107,139.321,-30.5046,939.119,121.248,9.33164,430.541,118.456,-116.703,33.0008,84.6198,-159.778,-7.35325,164.697,-8.48198,-23.3779,125.204,84.8892,-22.2874
51.5167,134.017,-10.06,1105.33,138.417,-33.0431,938.1,121.432,12.5077,429.938,118.123,-116.357,33.3692,84.439,-159.392,-7.1798,164.641,-8.47119,-23.2457,125.19,85.0769,-22.0795
51.525,134.054,-9.38809,1103.21,137.5,-35.8633,936.696,121.738,15.9479,429.281,117.69,-115.911,33.8197,84.1004,-159.18,-6.61439,164.515,-8.29267,-23.1613,125.228,85.2106,-22.1535
51.5333,134.286,-8.80676,1100.68,136.545,-38.8398,934.847,121.777,19.4415,428.416,117.246,-115.384,34.2536,83.8162,-158.756,-6.09302,164.487,-8.09395,-23.0356,125.194,85.4688,-22.1967
51.5417,134.452,-8.20619,1097.66,135.424,-42.0263,932.627,122.13,23.1131,427.688,116.806,-114.74,34.8027,83.4727,-158.293,-5.4633,164.272,-7.77858,-22.8924,125.06,85.7252,-22.2176
51.55,134.529,-7.66605,1094.05,134.283,-45.5236,929.876,122.454,26.9343,426.905,116.295,-114.053,35.3002,83.0783,-157.883,-4.87262,163.89,-7.49838,-22.6962,124.993,86.1427,-21.9316
51.5583,134.802,-7.02679,1089.75,133.115,-48.8583,926.644,122.916,31.031,426.076,115.68,-113.353,35.8335,82.6062,-157.432,-4.25041,163.53,-7.13932,-22.3587,124.8,86.3711,-21.8286
51.5667,134.894,-6.38461,1084.66,131.816,-52.56,922.858,123.44,35.2551,425.167,115.051,-112.708,36.3567,82.0873,-157.048,-3.72249,163.244,-6.89882,-21.7471,124.503,86.6701,-21.5632
51.575,134.87,-5.53328,1078.74,130.46,-56.3626,918.318,123.616,39.3586,423.781,114.378,-112.125,36.6799,81.5959,-156.722,-3.2261,162.911,-6.52546,-21.4437,124.138,86.8472,-21.4647
51.5833,135.06,-4.5014,1071.86,128.995,-60.0328,913.164,124.631,44.1159,422.554,113.719,-111.616,37.0043,81.1136,-156.476,-2.85268,162.416,-6.21605,-21.1418,123.638,87.0901,-21.3431
51.5917,134.679,-3.65913,1063.89,127.319,-63.5432,907.26,125.608,48.957,420.912,113.078,-111.035,37.2273,80.7029,-156.262,-2.60162,161.987,-5.81896,-21.0546,122.895,87.3516,-21.2538
51.6,134.627,-2.70385,1054.99,125.74,-67.4432,900.643,126.284,53.5464,419.265,112.459,-110.608,37.2428,80.6509,-156.275,-2.33859,161.046,-5.29128,-20.8355,121.652,87.7352,-20.296
51.6083,134.352,-2.03109,1045.03,124.342,-71.1945,893.297,127.343,58.2328,417.433,112.031,-110.447,37.3206,80.2342,-156.356,-2.51383,159.778,-4.92912,-19.7954,120.097,88.1369,-18.3445
51.6167,134.087,-1.48368,1034.02,122.587,-74.7438,885.263,127.904,62.8925,415.287,111.692,-110.413,37.1604,80.2132,-156.504,-2.60514,158.75,-4.78309,-18.1219,118.502,88.3588,-16.6343
51.625,133.78,-1.07229,1022.01,121.043,-78.3641,876.704,128.562,67.6031,412.894,111.384,-110.251,36.7524,80.0274,-156.768,-2.828,158.143,-4.91142,-17.2048,117.638,87.9908,-16.3109
51.6333,133.134,-0.854433,1009.04,119.204,-81.8871,867.33,129.186,71.9694,410.371,111.102,-110.159,36.1158,79.8949,-157.136,-3.28827,158.338,-5.21141,-17.3029,117.831,87.5601,-16.5071
51.6417,132.567,-0.456452,995.307,117.651,-85.2112,857.447,129.633,76.0859,407.628,110.859,-110.248,35.2737,79.7015,-157.655,-3.672,159.161,-5.88459,-18.3258,118.872,86.6789,-17.0184
51.65,131.832,-0.613332,980.738,116.41,-88.3513,847.274,130.739,80.1379,404.715,110.504,-110.436,34.6304,79.4077,-158.124,-3.93444,160.192,-6.66469,-19.7936,120.253,85.7725,-17.2623
51.6583,130.863,-1.13505,965.827,115.03,-91.6339,836.959,131.629,84.1376,401.913,110.064,-110.588,34.3412,78.9079,-158.195,-4.14795,160.629,-8.13633,-19.6031,121.601,84.8638,-17.5496
51.6667,130.611,-0.938654,950.074,113.45,-95.217,826.59,132.312,88.4874,399.111,109.497,-110.41,34.2139,78.2732,-158.405,-3.92258,161.186,-9.15098,-18.2992,122.85,84.3076,-17.9064
